contrast,asks,dataset,depth,measure,arm_a,arm_b,n_pairs,shared_stages,mean_a,mean_b,delta,delta_lo,delta_hi,p_value,excludes_zero
resize_shrink_vs_control,total cost of a requested shrink,fictional,3,judge_correct,resize_shrink,control,20,0,0.75,0.9,-0.15,-0.35,0.05,0.2339,False
resize_shrink_vs_control,total cost of a requested shrink,fictional,3,side_judge_correct,resize_shrink,control,20,0,0.75,0.3,0.45,0.2,0.7,0.001,True
resize_shrink_vs_control,total cost of a requested shrink,fictional,3,side_f1,resize_shrink,control,20,0,0.6433333333333333,0.275,0.3683333333333333,0.13333333333333333,0.5966666666666666,0.0014,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,summary_words,resize_expand,control,26,0,4689.076923076923,144.57692307692307,4544.5,2831.5750000000003,6304.505769230769,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,summary_characters,resize_expand,control,26,0,30629.653846153848,924.4230769230769,29705.23076923077,18580.529807692306,41311.090384615374,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,estimated_tokens,resize_expand,control,26,0,8277.846153846154,249.34615384615384,8028.5,5021.792307692308,11165.101923076922,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,length_ratio,resize_expand,control,26,0,21.846699999999995,0.6867153846153848,21.159984615384612,11.716682403846153,31.49732749999999,0.0002,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,internal_repetition,resize_expand,control,26,0,0.47336707692307695,0.006356884615384615,0.4670101923076923,0.3112476865384616,0.6245012365384617,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,novel_token_rate,resize_expand,control,26,0,0.8323730769230769,0.3819576923076923,0.45041538461538455,0.37792682692307694,0.520305096153846,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,retained_token_rate,resize_expand,control,26,0,0.7384384615384614,0.3989384615384615,0.3395,0.27434894230769236,0.4054368269230769,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,ngram_copy_rate,resize_expand,control,26,0,0.05585384615384615,0.14695769230769232,-0.09110384615384616,-0.15647028846153846,-0.04379846153846156,0.0055,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,target_fact_present,resize_expand,control,26,0,0.9615384615384616,0.8076923076923077,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.0485,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,side_fact_retention,resize_expand,control,26,0,0.8692307692307693,0.5307692307692308,0.33846153846153854,0.22307692307692312,0.4538461538461539,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,parametric_present,resize_expand,control,26,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,unsupported_count,resize_expand,control,26,0,3.6153846153846154,1.9615384615384615,1.6538461538461537,0.8076923076923077,2.4615384615384617,0.0001,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,unsupported_invented_count,resize_expand,control,26,0,3.269230769230769,1.8461538461538463,1.4230769230769231,0.5769230769230769,2.1923076923076925,0.0004,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,unsupported_corrupted_count,resize_expand,control,26,0,0.34615384615384615,0.11538461538461539,0.23076923076923078,0.07692307692307693,0.46153846153846156,0.0299,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,unsupported_rate,resize_expand,control,26,0,0.17192880121207937,0.15063152097565052,0.021297280236428847,-0.027289643480156056,0.06875475772608608,0.388,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,tracked_variant_count,resize_expand,control,26,0,14.076923076923077,4.846153846153846,9.23076923076923,5.961538461538462,12.808653846153833,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,unsupported_claims,resize_expand,control,26,0,2.4615384615384617,1.0769230769230769,1.3846153846153846,0.6153846153846154,2.1538461538461537,0.0002,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,semantic_preserved,resize_expand,control,26,0,0.6730769230769231,0.36538461538461536,0.3076923076923077,0.11538461538461539,0.5,0.0026,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,truncated,resize_expand,control,26,0,0.38461538461538464,0.0,0.38461538461538464,0.19230769230769232,0.5769230769230769,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,em,resize_expand,control,26,0,0.8461538461538461,0.7692307692307693,0.07692307692307693,-0.07692307692307693,0.23076923076923078,0.434,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,f1,resize_expand,control,26,0,0.8846153846153846,0.7948717948717948,0.08974358974358974,-0.02564102564102564,0.23076923076923078,0.1907,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,judge_correct,resize_expand,control,26,0,0.8461538461538461,0.7692307692307693,0.07692307692307693,-0.07692307692307693,0.23076923076923078,0.434,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,parametric_judge_correct,resize_expand,control,26,0,0.11538461538461539,0.15384615384615385,-0.038461538461538464,-0.19230769230769232,0.11538461538461539,0.8164,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,side_judge_correct,resize_expand,control,26,0,0.8846153846153846,0.5769230769230769,0.3076923076923077,0.11538461538461539,0.5,0.0054,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,1,side_f1,resize_expand,control,26,0,0.7694570135746607,0.4835164835164835,0.2859405300581771,0.11803490627020038,0.46153846153846156,0.0017,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,summary_words,resize_expand,control,26,0,7509.153846153846,154.0,7355.153846153846,5691.033653846154,8765.430769230768,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,summary_characters,resize_expand,control,26,0,49261.42307692308,994.6153846153846,48266.807692307695,37406.40961538462,57552.18653846154,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,estimated_tokens,resize_expand,control,26,0,13313.461538461539,268.2692307692308,13045.192307692309,10109.88173076923,15554.732692307693,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,length_ratio,resize_expand,control,26,0,4.5642038461538466,1.0883269230769232,3.4758769230769238,1.407706634615385,5.826006057692308,0.003,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,internal_repetition,resize_expand,control,26,0,0.7147851153846155,0.006660153846153847,0.7081249615384616,0.5682214336538461,0.827887425,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,novel_token_rate,resize_expand,control,26,0,0.37148846153846155,0.1802,0.19128846153846152,0.024732692307692317,0.3560004807692307,0.0233,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,retained_token_rate,resize_expand,control,26,0,0.9740923076923077,0.8645538461538462,0.10953846153846153,0.08330769230769232,0.13596586538461536,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,ngram_copy_rate,resize_expand,control,26,0,0.7732153846153845,0.45665384615384613,0.31656153846153845,0.16306163461538473,0.4671943269230768,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,target_fact_present,resize_expand,control,26,0,0.8461538461538461,0.8076923076923077,0.038461538461538464,-0.07692307692307693,0.15384615384615385,0.7616,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,side_fact_retention,resize_expand,control,26,0,0.8307692307692308,0.523076923076923,0.3076923076923077,0.18461538461538465,0.42307692307692313,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,parametric_present,resize_expand,control,26,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,unsupported_count,resize_expand,control,26,0,5.923076923076923,2.3846153846153846,3.5384615384615383,1.6153846153846154,6.153846153846154,0.007,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,unsupported_invented_count,resize_expand,control,26,0,5.269230769230769,2.230769230769231,3.0384615384615383,1.3846153846153846,5.230769230769231,0.0054,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,unsupported_corrupted_count,resize_expand,control,26,0,0.6538461538461539,0.15384615384615385,0.5,0.11538461538461539,1.0384615384615385,0.046,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,unsupported_rate,resize_expand,control,26,0,0.2221212652945856,0.17762373422798527,0.044497531066600364,-0.012287343676898065,0.10862948919250087,0.1498,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,tracked_variant_count,resize_expand,control,26,0,15.307692307692308,5.923076923076923,9.384615384615385,6.269230769230769,12.884615384615385,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,unsupported_claims,resize_expand,control,26,0,3.1153846153846154,1.3846153846153846,1.7307692307692308,0.7307692307692307,2.6923076923076925,0.0002,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,semantic_preserved,resize_expand,control,26,0,0.9807692307692307,1.0,-0.019230769230769232,-0.057692307692307696,0.0,0.6289,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,truncated,resize_expand,control,26,0,0.7307692307692307,0.0,0.7307692307692307,0.5384615384615384,0.8846153846153846,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,em,resize_expand,control,26,0,0.6538461538461539,0.8076923076923077,-0.15384615384615385,-0.3076923076923077,-0.038461538461538464,0.048,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,f1,resize_expand,control,26,0,0.6923076923076923,0.8333333333333333,-0.14102564102564102,-0.2756410256410256,-0.038461538461538464,0.0262,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,judge_correct,resize_expand,control,26,0,0.6538461538461539,0.8076923076923077,-0.15384615384615385,-0.3076923076923077,-0.038461538461538464,0.048,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,parametric_judge_correct,resize_expand,control,26,0,0.23076923076923078,0.11538461538461539,0.11538461538461539,-0.038461538461538464,0.2692307692307692,0.2378,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,side_judge_correct,resize_expand,control,26,0,0.8846153846153846,0.5384615384615384,0.34615384615384615,0.15384615384615385,0.5384615384615384,0.0002,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,2,side_f1,resize_expand,control,26,0,0.7694570135746607,0.4730769230769231,0.29638009049773756,0.1425339366515837,0.4660633484162896,0.001,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,summary_words,resize_expand,control,26,0,8661.461538461539,164.6153846153846,8496.846153846154,7189.175,9570.6125,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,summary_characters,resize_expand,control,26,0,56845.269230769234,1064.423076923077,55780.846153846156,47079.803846153845,62871.564423076925,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,estimated_tokens,resize_expand,control,26,0,15363.038461538461,287.11538461538464,15075.923076923076,12724.175961538462,16992.130769230767,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,length_ratio,resize_expand,control,26,0,2.1285499999999997,1.0792461538461537,1.0493038461538462,0.026753653846153896,2.315598173076922,0.065,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,internal_repetition,resize_expand,control,26,0,0.8276856923076925,0.0053938846153846155,0.8222918076923077,0.7287007596153848,0.8948963884615384,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,novel_token_rate,resize_expand,control,26,0,0.16043846153846156,0.14835384615384614,0.012084615384615386,-0.08902730769230768,0.13277442307692305,0.8272,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,retained_token_rate,resize_expand,control,26,0,0.9946076923076923,0.9152153846153847,0.07939230769230768,0.04970692307692309,0.11437086538461536,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,ngram_copy_rate,resize_expand,control,26,0,0.9511307692307691,0.5835961538461538,0.3675346153846154,0.2961434615384616,0.44013153846153846,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,target_fact_present,resize_expand,control,26,0,0.8461538461538461,0.8076923076923077,0.038461538461538464,-0.07692307692307693,0.15384615384615385,0.7616,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,side_fact_retention,resize_expand,control,26,0,0.8307692307692308,0.5153846153846153,0.31538461538461543,0.19230769230769232,0.43846153846153846,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,parametric_present,resize_expand,control,26,0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.11538461538461539,0.6187,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,unsupported_count,resize_expand,control,26,0,6.153846153846154,2.769230769230769,3.3846153846153846,1.2307692307692308,6.269230769230769,0.0144,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,unsupported_invented_count,resize_expand,control,26,0,5.5,2.5,3.0,1.0769230769230769,5.5,0.0137,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,unsupported_corrupted_count,resize_expand,control,26,0,0.6538461538461539,0.2692307692307692,0.38461538461538464,-0.038461538461538464,0.9615384615384616,0.1496,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,unsupported_rate,resize_expand,control,26,0,0.22490976498343507,0.2231656445219198,0.0017441204615152466,-0.061529602062573845,0.06899602583698776,0.9582,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,tracked_variant_count,resize_expand,control,26,0,15.26923076923077,6.230769230769231,9.038461538461538,5.769230769230769,12.615384615384615,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,unsupported_claims,resize_expand,control,26,0,3.1923076923076925,1.3846153846153846,1.8076923076923077,0.8461538461538461,2.730769230769231,0.0001,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,semantic_preserved,resize_expand,control,26,0,1.0,0.9807692307692307,0.019230769230769232,0.0,0.057692307692307696,0.6289,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,truncated,resize_expand,control,26,0,0.8461538461538461,0.0,0.8461538461538461,0.6923076923076923,0.9615384615384616,0.0,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,em,resize_expand,control,26,0,0.6538461538461539,0.8076923076923077,-0.15384615384615385,-0.3076923076923077,-0.038461538461538464,0.048,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,f1,resize_expand,control,26,0,0.6923076923076923,0.8333333333333333,-0.14102564102564102,-0.2756410256410256,-0.038461538461538464,0.0262,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,judge_correct,resize_expand,control,26,0,0.6538461538461539,0.8076923076923077,-0.15384615384615385,-0.3076923076923077,-0.038461538461538464,0.048,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,parametric_judge_correct,resize_expand,control,26,0,0.19230769230769232,0.07692307692307693,0.11538461538461539,0.0,0.2692307692307692,0.1118,False
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,side_judge_correct,resize_expand,control,26,0,0.9230769230769231,0.5384615384615384,0.38461538461538464,0.19230769230769232,0.5769230769230769,0.0003,True
resize_expand_vs_control,total effect of a requested expansion,counterfactual,3,side_f1,resize_expand,control,26,0,0.8079185520361991,0.4538461538461539,0.3540723981900452,0.18099547511312217,0.5350678733031674,0.0002,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,summary_words,resize_expand,control,20,0,2397.45,204.85,2192.6,878.7387500000001,3855.7924999999987,0.0049,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,summary_characters,resize_expand,control,20,0,15360.95,1298.2,14062.75,5612.52875,24833.142499999998,0.0048,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,estimated_tokens,resize_expand,control,20,0,4151.1,350.4,3800.7,1516.8950000000002,6711.565,0.0048,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,length_ratio,resize_expand,control,20,0,5.62852,0.48148,5.14704,2.04477,8.950101999999998,0.0048,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,internal_repetition,resize_expand,control,20,0,0.20182595,0.0022634499999999998,0.1995625,0.06400686625,0.36591615625,0.0089,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,novel_token_rate,resize_expand,control,20,0,0.520905,0.35208500000000004,0.16882000000000003,0.06133837499999999,0.28400087499999993,0.0024,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,retained_token_rate,resize_expand,control,20,0,0.8769399999999999,0.305145,0.571795,0.50623825,0.632522625,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,ngram_copy_rate,resize_expand,control,20,0,0.282485,0.162125,0.12035999999999998,0.048578375000000014,0.19655075,0.0019,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,target_fact_present,resize_expand,control,20,0,0.85,0.95,-0.1,-0.3,0.1,0.4356,False
resize_expand_vs_control,total effect of a requested expansion,fictional,1,side_fact_retention,resize_expand,control,20,0,0.97,0.35,0.6200000000000001,0.53,0.7100000000000002,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,unsupported_count,resize_expand,control,20,0,2.2,1.7,0.5,-0.15,1.15,0.1677,False
resize_expand_vs_control,total effect of a requested expansion,fictional,1,unsupported_invented_count,resize_expand,control,20,0,2.05,1.55,0.5,-0.15,1.1,0.138,False
resize_expand_vs_control,total effect of a requested expansion,fictional,1,unsupported_corrupted_count,resize_expand,control,20,0,0.15,0.15,0.0,-0.15,0.15,1.0,False
resize_expand_vs_control,total effect of a requested expansion,fictional,1,unsupported_rate,resize_expand,control,20,0,0.03547840481784583,0.08830613730613732,-0.052827732488291465,-0.0933875190755952,-0.01764286790352998,0.0071,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,tracked_variant_count,resize_expand,control,20,0,4.15,2.6,1.55,0.4,2.8,0.0102,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,unsupported_claims,resize_expand,control,20,0,3.45,1.4,2.05,1.1,2.95,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,semantic_preserved,resize_expand,control,20,0,0.725,0.3,0.425,0.225,0.625,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,truncated,resize_expand,control,20,0,0.2,0.0,0.2,0.05,0.4,0.0409,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,em,resize_expand,control,20,0,0.75,0.95,-0.2,-0.45,0.0,0.1227,False
resize_expand_vs_control,total effect of a requested expansion,fictional,1,f1,resize_expand,control,20,0,0.75,0.95,-0.2,-0.45,0.0,0.1227,False
resize_expand_vs_control,total effect of a requested expansion,fictional,1,judge_correct,resize_expand,control,20,0,0.75,0.95,-0.2,-0.45,0.0,0.1227,False
resize_expand_vs_control,total effect of a requested expansion,fictional,1,side_judge_correct,resize_expand,control,20,0,1.0,0.3,0.7,0.5,0.9,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,1,side_f1,resize_expand,control,20,0,0.8933333333333333,0.275,0.6183333333333333,0.4216250000000004,0.805,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,summary_words,resize_expand,control,20,0,4840.95,214.75,4626.2,2851.08,6438.57875,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,summary_characters,resize_expand,control,20,0,31739.55,1374.25,30365.3,18619.42375,42343.34249999998,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,estimated_tokens,resize_expand,control,20,0,8577.9,371.0,8206.9,5032.35125,11444.207499999993,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,length_ratio,resize_expand,control,20,0,4.9787799999999995,1.0515949999999998,3.927185,1.4342560000000024,6.7974285,0.0045,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,internal_repetition,resize_expand,control,20,0,0.47441665000000005,0.0041902,0.47022645,0.29271050625,0.6465164775,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,novel_token_rate,resize_expand,control,20,0,0.41797000000000006,0.14953,0.26843999999999996,0.12861875,0.412813375,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,retained_token_rate,resize_expand,control,20,0,0.95801,0.877375,0.08063499999999998,0.02691462499999999,0.1319505,0.0029,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,ngram_copy_rate,resize_expand,control,20,0,0.5912599999999999,0.506955,0.08430499999999999,-0.05502625,0.21755287499999995,0.2272,False
resize_expand_vs_control,total effect of a requested expansion,fictional,2,target_fact_present,resize_expand,control,20,0,0.8,0.95,-0.15,-0.35,0.05,0.2361,False
resize_expand_vs_control,total effect of a requested expansion,fictional,2,side_fact_retention,resize_expand,control,20,0,0.95,0.35,0.6000000000000001,0.51,0.6900000000000002,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,unsupported_count,resize_expand,control,20,0,5.15,2.65,2.5,0.15,5.65,0.0683,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,unsupported_invented_count,resize_expand,control,20,0,5.05,2.45,2.6,0.25,5.75,0.0552,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,unsupported_corrupted_count,resize_expand,control,20,0,0.1,0.2,-0.1,-0.25,0.0,0.2608,False
resize_expand_vs_control,total effect of a requested expansion,fictional,2,unsupported_rate,resize_expand,control,20,0,0.0681800142708069,0.11056950701558772,-0.04238949274478085,-0.07963383236054505,-0.00669016661311833,0.0227,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,tracked_variant_count,resize_expand,control,20,0,5.3,3.2,2.1,0.7,3.7,0.0064,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,unsupported_claims,resize_expand,control,20,0,3.65,1.45,2.2,1.4,3.0,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,semantic_preserved,resize_expand,control,20,0,1.0,0.975,0.025,0.0,0.075,0.6199,False
resize_expand_vs_control,total effect of a requested expansion,fictional,2,truncated,resize_expand,control,20,0,0.45,0.0,0.45,0.25,0.65,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,em,resize_expand,control,20,0,0.7,0.95,-0.25,-0.5,0.0,0.0593,False
resize_expand_vs_control,total effect of a requested expansion,fictional,2,f1,resize_expand,control,20,0,0.7,0.95,-0.25,-0.5,0.0,0.0593,False
resize_expand_vs_control,total effect of a requested expansion,fictional,2,judge_correct,resize_expand,control,20,0,0.7,0.95,-0.25,-0.5,0.0,0.0593,False
resize_expand_vs_control,total effect of a requested expansion,fictional,2,side_judge_correct,resize_expand,control,20,0,1.0,0.3,0.7,0.5,0.9,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,2,side_f1,resize_expand,control,20,0,0.8683333333333334,0.275,0.5933333333333333,0.4,0.7766666666666666,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,summary_words,resize_expand,control,20,0,6451.7,226.65,6225.05,4496.83625,7890.57375,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,summary_characters,resize_expand,control,20,0,42297.85,1453.15,40844.7,29546.46625,51737.878749999996,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,estimated_tokens,resize_expand,control,20,0,11431.3,392.25,11039.05,7985.606250000001,13983.1575,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,length_ratio,resize_expand,control,20,0,2.616675,1.07246,1.5442150000000003,0.16482112500000012,3.10651725,0.0297,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,internal_repetition,resize_expand,control,20,0,0.6268886000000001,0.00429385,0.6225947500000001,0.4611840425000001,0.77324024375,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,novel_token_rate,resize_expand,control,20,0,0.25094999999999995,0.13999999999999999,0.11095000000000002,-0.02862224999999998,0.26623012500000004,0.1436,False
resize_expand_vs_control,total effect of a requested expansion,fictional,3,retained_token_rate,resize_expand,control,20,0,0.9730000000000001,0.914805,0.05819500000000001,0.026339874999999995,0.08678187499999998,0.0004,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,ngram_copy_rate,resize_expand,control,20,0,0.84042,0.6049049999999999,0.23551500000000006,0.10975850000000005,0.35184175,0.0002,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,target_fact_present,resize_expand,control,20,0,0.75,0.9,-0.15,-0.35,0.05,0.2361,False
resize_expand_vs_control,total effect of a requested expansion,fictional,3,side_fact_retention,resize_expand,control,20,0,0.95,0.31999999999999995,0.6300000000000001,0.54,0.7200000000000001,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,unsupported_count,resize_expand,control,20,0,5.5,2.85,2.65,0.6,5.5,0.0354,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,unsupported_invented_count,resize_expand,control,20,0,5.35,2.65,2.7,0.7,5.5,0.0303,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,unsupported_corrupted_count,resize_expand,control,20,0,0.15,0.2,-0.05,-0.2,0.1,0.7662,False
resize_expand_vs_control,total effect of a requested expansion,fictional,3,unsupported_rate,resize_expand,control,20,0,0.07759357508152144,0.12853899881933112,-0.05094542373780965,-0.09780895508187036,-0.00808244409011769,0.0251,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,tracked_variant_count,resize_expand,control,20,0,5.45,3.9,1.55,-0.05,3.3,0.0717,False
resize_expand_vs_control,total effect of a requested expansion,fictional,3,unsupported_claims,resize_expand,control,20,0,3.9,1.75,2.15,1.25,3.0,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,semantic_preserved,resize_expand,control,20,0,1.0,1.0,0.0,0.0,0.0,1.0,False
resize_expand_vs_control,total effect of a requested expansion,fictional,3,truncated,resize_expand,control,20,0,0.65,0.0,0.65,0.45,0.85,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,em,resize_expand,control,20,0,0.6,0.9,-0.3,-0.55,-0.05,0.0279,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,f1,resize_expand,control,20,0,0.6166666666666667,0.9,-0.2833333333333333,-0.5333333333333333,-0.05,0.0257,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,judge_correct,resize_expand,control,20,0,0.6,0.9,-0.3,-0.55,-0.05,0.0279,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,side_judge_correct,resize_expand,control,20,0,1.0,0.3,0.7,0.5,0.9,0.0,True
resize_expand_vs_control,total effect of a requested expansion,fictional,3,side_f1,resize_expand,control,20,0,0.8683333333333334,0.275,0.5933333333333333,0.4,0.7766666666666666,0.0,True
resize_lsl_vs_inform_lsl,does the large->small->large trajectory need the request?,counterfactual,1,summary_words,resize_lsl,inform_lsl,26,0,4689.076923076923,217.46153846153845,4471.615384615385,2750.954807692308,6234.858653846154,0.0,True
resize_lsl_vs_inform_lsl,does the large->small->large trajectory need the request?,counterfactual,1,summary_characters,resize_lsl,inform_lsl,26,0,30629.653846153848,1390.423076923077,29239.23076923077,18061.68076923077,40867.25769230769,0.0,True
resize_lsl_vs_inform_lsl,does the large->small->large trajectory need the request?,counterfactual,1,estimated_tokens,resize_lsl,inform_lsl,26,0,8277.846153846154,375.3076923076923,7902.538461538462,4881.554807692308,11045.207692307693,0.0,True
resize_lsl_vs_inform_lsl,does the large->small->large trajectory need the request?,counterfactual,1,length_ratio,resize_lsl,inform_lsl,26,0,21.846699999999995,0.9745769230769231,20.872123076923078,11.478459230769229,31.160314423076922,0.0002,True
resize_lsl_vs_inform_lsl,does the large->small->large trajectory need the request?,counterfactual,1,internal_repetition,resize_lsl,inform_lsl,26,0,0.47336707692307695,0.005919038461538462,0.46744803846153854,0.3123058173076923,0.6227539423076923,0.0,True
resize_lsl_vs_inform_lsl,does the large->small->large trajectory need the request?,counterfactual,1,novel_token_rate,resize_lsl,inform_lsl,26,0,0.8323730769230769,0.39469999999999994,0.43767307692307694,0.36629817307692303,0.5055583653846154,0.0,True
