contrast,asks,dataset,depth,measure,arm_a,arm_b,n_pairs,shared_stages,mean_a,mean_b,delta,delta_lo,delta_hi,p_value,excludes_zero
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,unsupported_invented_count,resize_shrink,inform_shrink,20,0,1.45,1.15,0.3,-0.05,0.65,0.1149,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,unsupported_corrupted_count,resize_shrink,inform_shrink,20,0,0.15,0.25,-0.1,-0.35,0.15,0.5345,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,unsupported_rate,resize_shrink,inform_shrink,20,0,0.051110899203339485,0.0415132223761824,0.00959767682715708,-0.006325137116087864,0.02832260833679442,0.2709,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,tracked_variant_count,resize_shrink,inform_shrink,20,0,2.5,2.85,-0.35,-0.95,0.25,0.3054,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,unsupported_claims,resize_shrink,inform_shrink,20,0,1.45,2.6,-1.15,-1.95,-0.35,0.0052,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,semantic_preserved,resize_shrink,inform_shrink,20,0,0.45,0.475,-0.025,-0.2,0.125,0.8769,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,truncated,resize_shrink,inform_shrink,20,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,em,resize_shrink,inform_shrink,20,0,0.8,0.95,-0.15,-0.3,0.0,0.1077,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,f1,resize_shrink,inform_shrink,20,0,0.8400000000000001,0.9833333333333332,-0.1433333333333333,-0.2967499999999993,-0.009999999999999998,0.0453,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,judge_correct,resize_shrink,inform_shrink,20,0,0.85,0.95,-0.1,-0.25,0.0,0.2549,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,side_judge_correct,resize_shrink,inform_shrink,20,0,0.6,0.6,0.0,-0.25,0.25,1.0,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,1,side_f1,resize_shrink,inform_shrink,20,0,0.6,0.5599999999999999,0.039999999999999994,-0.16999999999999998,0.26,0.7495,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,summary_words,resize_shrink,inform_shrink,20,0,316.95,373.95,-57.0,-96.40124999999999,-15.15,0.0053,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,summary_characters,resize_shrink,inform_shrink,20,0,2017.45,2364.4,-346.95,-591.75125,-86.14625000000007,0.0056,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,estimated_tokens,resize_shrink,inform_shrink,20,0,544.75,638.5,-93.75,-159.85,-23.25,0.0056,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,length_ratio,resize_shrink,inform_shrink,20,0,1.0400399999999999,1.13571,-0.09567,-0.17088162499999998,-0.020514500000000057,0.0127,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,internal_repetition,resize_shrink,inform_shrink,20,0,0.006218100000000001,0.011944050000000001,-0.005725949999999999,-0.014683331249999999,0.0019291387499999963,0.1796,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,novel_token_rate,resize_shrink,inform_shrink,20,0,0.10474499999999998,0.15211,-0.047365000000000004,-0.09877799999999999,0.0016758749999999936,0.0644,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,retained_token_rate,resize_shrink,inform_shrink,20,0,0.9194000000000001,0.953275,-0.033875,-0.07159499999999999,-0.00265975000000001,0.0512,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,ngram_copy_rate,resize_shrink,inform_shrink,20,0,0.7020449999999999,0.7030000000000001,-0.0009550000000000169,-0.09071675,0.08089099999999996,0.9825,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,target_fact_present,resize_shrink,inform_shrink,20,0,0.85,0.95,-0.1,-0.25,0.0,0.2556,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,side_fact_retention,resize_shrink,inform_shrink,20,0,0.5999999999999999,0.5900000000000001,0.009999999999999998,-0.1,0.12000000000000002,0.8823,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,unsupported_count,resize_shrink,inform_shrink,20,0,2.15,2.7,-0.55,-1.9,0.7,0.4293,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,unsupported_invented_count,resize_shrink,inform_shrink,20,0,2.0,2.45,-0.45,-1.75,0.75,0.5136,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,unsupported_corrupted_count,resize_shrink,inform_shrink,20,0,0.15,0.25,-0.1,-0.35,0.15,0.5209,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,unsupported_rate,resize_shrink,inform_shrink,20,0,0.07438307044653555,0.059621036595218876,0.014762033851316664,-0.02002632110188094,0.05568129885359353,0.4546,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,tracked_variant_count,resize_shrink,inform_shrink,20,0,2.9,3.75,-0.85,-1.5,-0.2,0.0111,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,unsupported_claims,resize_shrink,inform_shrink,20,0,1.45,2.65,-1.2,-2.05,-0.35,0.0069,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,semantic_preserved,resize_shrink,inform_shrink,20,0,0.95,1.0,-0.05,-0.125,0.0,0.2542,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,truncated,resize_shrink,inform_shrink,20,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,em,resize_shrink,inform_shrink,20,0,0.75,0.9,-0.15,-0.3,0.0,0.1077,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,f1,resize_shrink,inform_shrink,20,0,0.8066666666666666,0.9333333333333332,-0.12666666666666665,-0.2866666666666667,0.0066666666666666706,0.0936,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,judge_correct,resize_shrink,inform_shrink,20,0,0.8,0.9,-0.1,-0.25,0.0,0.2549,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,side_judge_correct,resize_shrink,inform_shrink,20,0,0.6,0.6,0.0,-0.25,0.25,1.0,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,2,side_f1,resize_shrink,inform_shrink,20,0,0.6,0.5599999999999999,0.039999999999999994,-0.16999999999999998,0.26,0.7495,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,summary_words,resize_shrink,inform_shrink,20,0,346.0,420.25,-74.25,-118.00124999999998,-29.4,0.0009,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,summary_characters,resize_shrink,inform_shrink,20,0,2210.1,2666.35,-456.25,-729.60125,-176.19750000000002,0.0009,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,estimated_tokens,resize_shrink,inform_shrink,20,0,596.8,720.15,-123.35,-197.15125,-47.74750000000004,0.0009,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,length_ratio,resize_shrink,inform_shrink,20,0,1.1037,1.1377599999999997,-0.034059999999999986,-0.09298199999999993,0.02881024999999998,0.2764,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,internal_repetition,resize_shrink,inform_shrink,20,0,0.00926095,0.024792600000000005,-0.01553165,-0.027727161250000004,-0.004276900000000004,0.01,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,novel_token_rate,resize_shrink,inform_shrink,20,0,0.12552499999999997,0.13310500000000003,-0.007579999999999998,-0.04580624999999998,0.03200499999999999,0.7075,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,retained_token_rate,resize_shrink,inform_shrink,20,0,0.95821,0.9748399999999998,-0.016630000000000006,-0.03926649999999999,0.004655999999999983,0.1315,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,ngram_copy_rate,resize_shrink,inform_shrink,20,0,0.7375550000000002,0.7861549999999999,-0.0486,-0.12077612500000003,0.021775375000000003,0.1886,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,target_fact_present,resize_shrink,inform_shrink,20,0,0.85,0.95,-0.1,-0.25,0.0,0.2556,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,side_fact_retention,resize_shrink,inform_shrink,20,0,0.5999999999999999,0.5900000000000001,0.009999999999999998,-0.1,0.12000000000000002,0.8823,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,unsupported_count,resize_shrink,inform_shrink,20,0,3.05,2.45,0.6,-0.8,2.1,0.4313,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,unsupported_invented_count,resize_shrink,inform_shrink,20,0,2.8,2.05,0.75,-0.7,2.25,0.3238,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,unsupported_corrupted_count,resize_shrink,inform_shrink,20,0,0.25,0.4,-0.15,-0.3,0.0,0.1084,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,unsupported_rate,resize_shrink,inform_shrink,20,0,0.08991495361380378,0.06526581668362516,0.024649136930178606,-0.013993626466506435,0.06402904386792786,0.2102,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,tracked_variant_count,resize_shrink,inform_shrink,20,0,3.5,4.3,-0.8,-1.55,0.0,0.0552,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,unsupported_claims,resize_shrink,inform_shrink,20,0,2.1,3.05,-0.95,-1.8,-0.15,0.0281,True
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,semantic_preserved,resize_shrink,inform_shrink,20,0,0.975,1.0,-0.025,-0.075,0.0,0.6275,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,truncated,resize_shrink,inform_shrink,20,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,em,resize_shrink,inform_shrink,20,0,0.75,0.9,-0.15,-0.3,0.0,0.1077,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,f1,resize_shrink,inform_shrink,20,0,0.75,0.9,-0.15,-0.3,0.0,0.1077,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,judge_correct,resize_shrink,inform_shrink,20,0,0.75,0.9,-0.15,-0.3,0.0,0.1077,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,side_judge_correct,resize_shrink,inform_shrink,20,0,0.6,0.6,0.0,-0.25,0.25,1.0,False
resize_vs_inform_shrink,"does asking add anything over informing, when shrinking?",fictional,3,side_f1,resize_shrink,inform_shrink,20,0,0.6,0.5599999999999999,0.039999999999999994,-0.16999999999999998,0.26,0.7495,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,summary_words,resize_expand,inform_expand,26,0,2387.769230769231,210.07692307692307,2177.6923076923076,1677.8326923076925,2632.4259615384617,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,summary_characters,resize_expand,inform_expand,26,0,15538.846153846154,1355.4615384615386,14183.384615384615,10915.684615384616,17141.023076923077,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,estimated_tokens,resize_expand,inform_expand,26,0,4199.192307692308,365.84615384615387,3833.346153846154,2950.127884615385,4632.7375,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,length_ratio,resize_expand,inform_expand,26,0,11.388423076923077,1.012223076923077,10.376199999999999,7.255715480769232,13.478655673076924,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,internal_repetition,resize_expand,inform_expand,26,0,0.5038611153846154,0.005779,0.4980821153846154,0.37701358846153854,0.6065409557692308,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,novel_token_rate,resize_expand,inform_expand,26,0,0.8494269230769231,0.3788846153846154,0.47054230769230776,0.40990759615384614,0.5279558653846154,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,retained_token_rate,resize_expand,inform_expand,26,0,0.7781499999999999,0.5761346153846153,0.2020153846153846,0.14153009615384615,0.2639199038461538,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,ngram_copy_rate,resize_expand,inform_expand,26,0,0.05773846153846153,0.20221538461538466,-0.14447692307692306,-0.2038914423076923,-0.09292509615384617,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,target_fact_present,resize_expand,inform_expand,26,0,0.6923076923076923,0.8461538461538461,-0.15384615384615385,-0.34615384615384615,0.038461538461538464,0.1915,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,side_fact_retention,resize_expand,inform_expand,26,0,0.8769230769230771,0.7307692307692307,0.1461538461538462,0.06153846153846154,0.2384615384615385,0.0019,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,parametric_present,resize_expand,inform_expand,26,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,unsupported_count,resize_expand,inform_expand,26,0,4.153846153846154,1.9230769230769231,2.230769230769231,1.1923076923076923,3.3846153846153846,0.0003,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,unsupported_invented_count,resize_expand,inform_expand,26,0,3.8076923076923075,1.7307692307692308,2.076923076923077,1.1153846153846154,3.1153846153846154,0.0003,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,unsupported_corrupted_count,resize_expand,inform_expand,26,0,0.34615384615384615,0.19230769230769232,0.15384615384615385,0.0,0.34615384615384615,0.1269,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,unsupported_rate,resize_expand,inform_expand,26,0,0.20041954047120839,0.13912171650220895,0.06129782396899945,0.009762793864702768,0.1128702586733361,0.0196,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,tracked_variant_count,resize_expand,inform_expand,26,0,14.346153846153847,5.884615384615385,8.461538461538462,5.730769230769231,11.346153846153847,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,unsupported_claims,resize_expand,inform_expand,26,0,3.1153846153846154,1.2692307692307692,1.8461538461538463,1.1538461538461537,2.5384615384615383,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,semantic_preserved,resize_expand,inform_expand,26,0,0.75,0.6730769230769231,0.07692307692307693,-0.11538461538461539,0.25,0.4942,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,truncated,resize_expand,inform_expand,26,0,0.5769230769230769,0.0,0.5769230769230769,0.38461538461538464,0.7692307692307693,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,em,resize_expand,inform_expand,26,0,0.6153846153846154,0.7307692307692307,-0.11538461538461539,-0.34615384615384615,0.11538461538461539,0.4,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,f1,resize_expand,inform_expand,26,0,0.6538461538461539,0.7307692307692307,-0.07692307692307693,-0.2692307692307692,0.1346153846153846,0.5197,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,judge_correct,resize_expand,inform_expand,26,0,0.6153846153846154,0.7692307692307693,-0.15384615384615385,-0.34615384615384615,0.038461538461538464,0.1905,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,parametric_judge_correct,resize_expand,inform_expand,26,0,0.23076923076923078,0.15384615384615385,0.07692307692307693,-0.11538461538461539,0.2692307692307692,0.5258,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,side_judge_correct,resize_expand,inform_expand,26,0,0.8846153846153846,0.7692307692307693,0.11538461538461539,-0.038461538461538464,0.2692307692307692,0.241,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,1,side_f1,resize_expand,inform_expand,26,0,0.7423076923076923,0.6014652014652014,0.14084249084249084,-0.005499084249084218,0.3000549450549443,0.0736,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,summary_words,resize_expand,inform_expand,26,0,3025.0384615384614,242.42307692307693,2782.6153846153848,2422.15,3078.6971153846152,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,summary_characters,resize_expand,inform_expand,26,0,19662.23076923077,1568.7692307692307,18093.46153846154,15735.496153846154,20041.11442307692,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,estimated_tokens,resize_expand,inform_expand,26,0,5313.615384615385,423.46153846153845,4890.153846153846,4252.911538461539,5416.511538461538,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,length_ratio,resize_expand,inform_expand,26,0,1.8547423076923075,1.1693038461538463,0.6854384615384614,0.11261653846153856,1.3589976923076919,0.0278,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,internal_repetition,resize_expand,inform_expand,26,0,0.6613191923076923,0.008874,0.6524451923076923,0.5691556961538462,0.7209829057692306,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,novel_token_rate,resize_expand,inform_expand,26,0,0.23447307692307698,0.1973730769230769,0.037099999999999994,-0.07620067307692306,0.16798942307692305,0.5592,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,retained_token_rate,resize_expand,inform_expand,26,0,0.9716076923076922,0.9203269230769229,0.05128076923076923,0.026869038461538465,0.07743509615384613,0.0003,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,ngram_copy_rate,resize_expand,inform_expand,26,0,0.8703115384615384,0.56355,0.3067615384615385,0.18992846153846157,0.4117097115384616,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,target_fact_present,resize_expand,inform_expand,26,0,0.6538461538461539,0.8461538461538461,-0.19230769230769232,-0.4230769230769231,0.038461538461538464,0.1111,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,side_fact_retention,resize_expand,inform_expand,26,0,0.8230769230769232,0.6999999999999998,0.1230769230769231,0.007692307692307687,0.23076923076923078,0.0343,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,parametric_present,resize_expand,inform_expand,26,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,unsupported_count,resize_expand,inform_expand,26,0,6.461538461538462,2.576923076923077,3.8846153846153846,1.8076923076923077,6.269230769230769,0.0009,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,unsupported_invented_count,resize_expand,inform_expand,26,0,5.615384615384615,2.269230769230769,3.3461538461538463,1.5,5.461538461538462,0.0013,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,unsupported_corrupted_count,resize_expand,inform_expand,26,0,0.8461538461538461,0.3076923076923077,0.5384615384615384,0.15384615384615385,1.0,0.0181,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,unsupported_rate,resize_expand,inform_expand,26,0,0.2611759230029662,0.17997437036223285,0.08120155264073332,0.009414807433298748,0.15982880401100605,0.0358,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,tracked_variant_count,resize_expand,inform_expand,26,0,15.846153846153847,6.653846153846154,9.192307692307692,5.8076923076923075,13.23076923076923,0.0001,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,unsupported_claims,resize_expand,inform_expand,26,0,3.730769230769231,1.6153846153846154,2.1153846153846154,1.1153846153846154,3.076923076923077,0.0001,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,semantic_preserved,resize_expand,inform_expand,26,0,0.9615384615384616,1.0,-0.038461538461538464,-0.09615384615384616,0.0,0.2584,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,truncated,resize_expand,inform_expand,26,0,0.8076923076923077,0.0,0.8076923076923077,0.6538461538461539,0.9615384615384616,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,em,resize_expand,inform_expand,26,0,0.5,0.6538461538461539,-0.15384615384615385,-0.4230769230769231,0.11538461538461539,0.3039,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,f1,resize_expand,inform_expand,26,0,0.5384615384615384,0.6666666666666666,-0.1282051282051282,-0.37820512820512814,0.1217948717948718,0.3323,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,judge_correct,resize_expand,inform_expand,26,0,0.5,0.6923076923076923,-0.19230769230769232,-0.4230769230769231,0.038461538461538464,0.1589,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,parametric_judge_correct,resize_expand,inform_expand,26,0,0.3076923076923077,0.15384615384615385,0.15384615384615385,-0.038461538461538464,0.34615384615384615,0.1922,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,side_judge_correct,resize_expand,inform_expand,26,0,0.8846153846153846,0.7307692307692307,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.0472,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,2,side_f1,resize_expand,inform_expand,26,0,0.7307692307692307,0.5794871794871794,0.1512820512820513,0.010256410256410258,0.3076923076923077,0.0559,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,summary_words,resize_expand,inform_expand,26,0,3112.3076923076924,296.53846153846155,2815.769230769231,2458.0576923076924,3096.1163461538463,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,summary_characters,resize_expand,inform_expand,26,0,20391.384615384617,1909.7307692307693,18481.653846153848,16352.454807692307,20196.45,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,estimated_tokens,resize_expand,inform_expand,26,0,5510.7692307692305,515.6153846153846,4995.153846153846,4419.691346153846,5458.709615384615,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,length_ratio,resize_expand,inform_expand,26,0,1.1720153846153847,1.2245307692307692,-0.0525153846153846,-0.28528182692307685,0.22680278846153834,0.6807,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,internal_repetition,resize_expand,inform_expand,26,0,0.6873841153846154,0.028398423076923078,0.6589856923076922,0.5760463625000001,0.723662776923077,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,novel_token_rate,resize_expand,inform_expand,26,0,0.08952307692307691,0.18607307692307692,-0.09654999999999998,-0.17693086538461536,-0.006577403846153882,0.0277,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,retained_token_rate,resize_expand,inform_expand,26,0,0.9514730769230767,0.9688923076923077,-0.017419230769230767,-0.10227346153846154,0.03480778846153845,0.635,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,ngram_copy_rate,resize_expand,inform_expand,26,0,0.9311115384615385,0.7095076923076924,0.2216038461538462,0.12096942307692314,0.3177846153846154,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,target_fact_present,resize_expand,inform_expand,26,0,0.6153846153846154,0.8461538461538461,-0.23076923076923078,-0.46153846153846156,0.0,0.0588,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,side_fact_retention,resize_expand,inform_expand,26,0,0.7846153846153847,0.6923076923076923,0.09230769230769233,-0.05384615384615384,0.22307692307692303,0.1954,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,parametric_present,resize_expand,inform_expand,26,0,0.0,0.0,0.0,0.0,0.0,1.0,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,unsupported_count,resize_expand,inform_expand,26,0,6.038461538461538,3.076923076923077,2.9615384615384617,1.0769230769230769,5.038461538461538,0.0036,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,unsupported_invented_count,resize_expand,inform_expand,26,0,5.230769230769231,2.6538461538461537,2.576923076923077,0.9615384615384616,4.384615384615385,0.0042,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,unsupported_corrupted_count,resize_expand,inform_expand,26,0,0.8076923076923077,0.4230769230769231,0.38461538461538464,-0.038461538461538464,0.8846153846153846,0.1093,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,unsupported_rate,resize_expand,inform_expand,26,0,0.25085308308003956,0.19661696954978483,0.05423611353025475,-0.015430880201767676,0.12737713081088994,0.1365,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,tracked_variant_count,resize_expand,inform_expand,26,0,15.153846153846153,9.23076923076923,5.923076923076923,2.923076923076923,8.76923076923077,0.0001,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,unsupported_claims,resize_expand,inform_expand,26,0,2.8461538461538463,2.0384615384615383,0.8076923076923077,-0.3076923076923077,1.8846153846153846,0.1558,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,semantic_preserved,resize_expand,inform_expand,26,0,0.9615384615384616,0.9807692307692307,-0.019230769230769232,-0.11538461538461539,0.057692307692307696,0.8464,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,truncated,resize_expand,inform_expand,26,0,0.8846153846153846,0.0,0.8846153846153846,0.7692307692307693,1.0,0.0,True
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,em,resize_expand,inform_expand,26,0,0.4230769230769231,0.6153846153846154,-0.19230769230769232,-0.46153846153846156,0.11538461538461539,0.2324,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,f1,resize_expand,inform_expand,26,0,0.46153846153846156,0.6346153846153846,-0.17307692307692307,-0.4423076923076923,0.11538461538461539,0.2574,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,judge_correct,resize_expand,inform_expand,26,0,0.4230769230769231,0.6538461538461539,-0.23076923076923078,-0.5,0.038461538461538464,0.1207,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,parametric_judge_correct,resize_expand,inform_expand,26,0,0.38461538461538464,0.19230769230769232,0.19230769230769232,-0.038461538461538464,0.4230769230769231,0.112,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,side_judge_correct,resize_expand,inform_expand,26,0,0.8461538461538461,0.7692307692307693,0.07692307692307693,-0.11538461538461539,0.2692307692307692,0.5294,False
resize_vs_inform_expand,"does asking add anything over informing, when expanding?",counterfactual,3,side_f1,resize_expand,inform_expand,26,0,0.6923076923076923,0.5719780219780219,0.12032967032967033,-0.02582417582417583,0.27417582417582415,0.1048,False
