policy,budget_words,kind,endpoint,metric,mean,lo,hi,n_contexts,n_rotations,replication,family,preference_id,lambda,lambda_infinite,future_share
scalar__linf,80,utility,now,em,0.75,0.65625,0.84375,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,utility,now,f1,0.8692708333333333,0.8098958333333333,0.9213541666666667,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,utility,now,judge_correct,0.984375,0.953125,1.0,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,utility,future,em,0.18229166666666669,0.15416666666666667,0.21145833333333336,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,utility,future,f1,0.22199694776900658,0.19477536879650847,0.2496773616327844,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,utility,future,judge_correct,0.23750000000000002,0.21250000000000002,0.2635416666666667,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,utility,gap,em,0.5677083333333333,0.49059895833333345,0.646875,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,utility,gap,f1,0.6472738855643267,0.5955516069748606,0.6977763047138047,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,utility,gap,judge_correct,0.746875,0.7104166666666667,0.7802083333333333,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,regret,now,em,0.046875,0.0,0.09375,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,regret,now,f1,0.02916666666666667,-0.0015755208333332784,0.06822916666666667,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,regret,now,judge_correct,0.0,-0.046875,0.046875,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,regret,future,em,0.6645833333333334,0.6135156250000001,0.7104166666666667,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,regret,future,f1,0.7053294411198823,0.669589041456229,0.7407976208160031,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,regret,future,judge_correct,0.7552083333333333,0.721875,0.7864583333333333,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,retained,now,em,0.9427083333333333,0.8802083333333333,1.0,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,retained,now,f1,0.8831597222222223,0.8315928819444445,0.9281293402777778,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,retained,now,judge_correct,0.984375,0.953125,1.0,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,retained,future,em,0.2161668192918193,0.18274526905386282,0.25231267213689085,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,retained,future,f1,0.2240543711657157,0.19669965554330707,0.25170014428046855,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,retained,future,judge_correct,0.237551510989011,0.21250000000000002,0.2635931776556777,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,channel,message,delivered_words,72.65625,71.953125,73.344140625,16,64,scalar_probe,scalar,linf,,True,1.0
scalar__linf,80,channel,message,fill_ratio,0.908203125,0.8994140625,0.9168017578125,16,64,scalar_probe,scalar,linf,,True,1.0
