comparison,kind,treatment,control,from_depth,query_type,answerer_role,depth,metric,delta,lo,hi,p_value,n
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,2,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,3,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,4,f1,0.10833333333333332,0.0,0.2583333333333333,0.0994,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,5,f1,0.0,-0.15,0.15,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,6,f1,0.05,0.0,0.15,0.6221,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,1,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,2,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,3,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,4,judge_correct,0.05,-0.1,0.2,0.7645,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,5,judge_correct,0.0,-0.15,0.15,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,primary,6,judge_correct,0.05,0.0,0.15,0.6221,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,1,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,2,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,3,em,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,4,em,-0.05,-0.15,0.0,0.6252,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,5,em,-0.05,-0.25,0.15,0.8201,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,6,em,-0.05,-0.15,0.0,0.621,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,1,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,2,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,3,f1,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,4,f1,-0.05,-0.15,0.0,0.6252,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,5,f1,-0.10833333333333332,-0.3,0.05,0.2298,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,6,f1,-0.05,-0.15,0.0,0.621,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,1,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,2,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,3,judge_correct,0.0,0.0,0.0,1.0,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,4,judge_correct,-0.05,-0.15,0.0,0.6252,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,5,judge_correct,-0.1,-0.3,0.1,0.428,20
size_up_minus_all_small,depth,size_up_samefam,homog_small_matched,,heldout,secondary,6,judge_correct,-0.05,-0.15,0.0,0.621,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,1,em,-0.25,-0.45,-0.05,0.0172,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,2,em,-0.25,-0.5,0.05,0.1046,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,3,em,-0.1,-0.35,0.15,0.5336,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,4,em,-0.1,-0.35,0.2,0.5919,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,5,em,-0.1,-0.35,0.15,0.5883,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,6,em,0.0,-0.2,0.2,1.0,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,1,f1,-0.2,-0.4,-0.02,0.0498,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,2,f1,-0.23583333333333328,-0.42107142857142854,-0.05714285714285714,0.0115,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,3,f1,-0.16964285714285715,-0.37797619047619047,0.02023809523809525,0.0978,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,4,f1,-0.16464285714285715,-0.355,0.009883928571428537,0.08,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,5,f1,-0.17393772893772894,-0.34500000000000003,-0.021086538461538473,0.0337,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,6,f1,-0.1933821733821734,-0.37222222222222223,-0.03527083333333343,0.0241,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,1,judge_correct,-0.1,-0.3,0.1,0.4316,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,2,judge_correct,-0.15,-0.3,0.0,0.1088,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,3,judge_correct,-0.1,-0.25,0.0,0.249,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,4,judge_correct,-0.1,-0.25,0.0,0.249,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,5,judge_correct,-0.15,-0.3,0.0,0.1088,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,primary,6,judge_correct,-0.15,-0.3,0.0,0.1088,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,1,em,-0.25,-0.45,-0.1,0.016,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,2,em,-0.25,-0.45,-0.1,0.0164,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,3,em,-0.15,-0.35,0.05,0.2362,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,4,em,-0.1,-0.3,0.1,0.432,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,5,em,0.0,-0.2,0.2,1.0,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,6,em,-0.05,-0.25,0.15,0.8229,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,1,f1,-0.19,-0.36,-0.049999999999999996,0.0215,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,2,f1,-0.25,-0.425,-0.1,0.0068,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,3,f1,-0.2125,-0.4,-0.049999999999999975,0.0241,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,4,f1,-0.1575,-0.3375,-0.007499999999999995,0.0618,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,5,f1,-0.17285714285714288,-0.34786607142857134,-0.02285714285714286,0.0367,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,6,f1,-0.18,-0.365,-0.025000000000000012,0.0355,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,1,judge_correct,-0.1,-0.25,0.0,0.2508,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,2,judge_correct,-0.15,-0.3,0.0,0.109,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,3,judge_correct,-0.15,-0.3,0.0,0.109,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,4,judge_correct,-0.15,-0.3,0.0,0.109,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,5,judge_correct,-0.2,-0.4,-0.05,0.0424,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,target,secondary,6,judge_correct,-0.2,-0.4,-0.05,0.0424,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,1,em,-0.15,-0.3012499999999889,0.0,0.1139,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,2,em,-0.05,-0.25,0.15,0.8167,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,3,em,0.05,-0.1,0.2,0.7573,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,4,em,-0.05,-0.2,0.1,0.7587,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,5,em,0.0,-0.2,0.2,1.0,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,6,em,0.0,-0.25,0.25,1.0,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,1,f1,-0.15634920634920638,-0.33333333333333337,-0.01111111111111111,0.0477,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,2,f1,-0.020238095238095243,-0.22023809523809526,0.17976190476190473,0.9024,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,3,f1,0.024761904761904756,-0.12047619047619049,0.16999999999999998,0.7454,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,4,f1,-0.03690476190476191,-0.2,0.12142857142857141,0.7464,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,5,f1,-0.028571428571428574,-0.2,0.1380952380952381,0.7605,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,6,f1,-0.058571428571428566,-0.2633928571428566,0.13428571428571426,0.5609,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,1,judge_correct,-0.2,-0.45,0.05,0.1904,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,2,judge_correct,-0.05,-0.35,0.25,0.8652,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,3,judge_correct,-0.05,-0.3,0.2,0.8476,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,4,judge_correct,-0.05,-0.3,0.2,0.8458,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,5,judge_correct,0.05,-0.2,0.3,0.848,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,primary,6,judge_correct,-0.05,-0.35,0.25,0.8684,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,1,em,-0.1,-0.25,0.0,0.2591,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,2,em,-0.1,-0.3,0.1,0.4331,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,3,em,-0.15,-0.3,0.0,0.1068,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,4,em,-0.3,-0.5,-0.1,0.0065,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,5,em,-0.2,-0.45,0.05,0.1952,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,6,em,-0.25,-0.45,-0.1,0.0176,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,1,f1,-0.125,-0.275,0.0,0.1053,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,2,f1,-0.075,-0.25,0.1,0.4835,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,3,f1,-0.15357142857142858,-0.3071428571428571,-0.028571428571428574,0.0348,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,4,f1,-0.30357142857142855,-0.5035714285714286,-0.125,0.0017,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,5,f1,-0.2869047619047619,-0.5119047619047619,-0.075,0.0113,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,6,f1,-0.25357142857142856,-0.45,-0.1,0.0059,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,1,judge_correct,-0.2,-0.40124999999998895,0.0,0.119,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,2,judge_correct,-0.1,-0.3,0.1,0.4383,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,3,judge_correct,-0.1,-0.3,0.1,0.4346,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,4,judge_correct,-0.2,-0.45,0.0,0.1268,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,5,judge_correct,-0.2,-0.45,0.05,0.1917,20
size_up_minus_all_large,depth,size_up_samefam,homog_large_matched,,heldout,secondary,6,judge_correct,-0.15,-0.35,0.05,0.2427,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,1,em,0.25,0.05,0.45,0.0172,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,2,em,0.25,-0.05,0.5,0.1046,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,3,em,0.1,-0.15,0.35,0.5336,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,4,em,0.0,-0.25,0.25,1.0,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,5,em,-0.05,-0.25,0.15,0.819,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,6,em,-0.05,-0.25,0.15,0.819,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,1,f1,0.2,0.02,0.4,0.0498,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,2,f1,0.23583333333333328,0.05714285714285714,0.42107142857142854,0.0115,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,3,f1,0.16964285714285715,-0.02023809523809525,0.37797619047619047,0.0978,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,4,f1,0.02964285714285713,-0.15833333333333333,0.2225,0.7597,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,5,f1,0.1308333333333333,-0.06454464285714269,0.33345833333333325,0.1951,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,6,f1,0.1025,-0.08785714285714284,0.29655952380952366,0.2968,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,1,judge_correct,0.1,-0.1,0.3,0.4316,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,2,judge_correct,0.15,0.0,0.3,0.1088,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,3,judge_correct,0.1,0.0,0.25,0.249,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,4,judge_correct,0.05,-0.1,0.2,0.7583,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,5,judge_correct,0.1,-0.1,0.3,0.4277,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,primary,6,judge_correct,0.1,-0.1,0.3,0.4277,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,1,em,0.25,0.1,0.45,0.016,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,2,em,0.25,0.1,0.45,0.0164,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,3,em,0.15,-0.05,0.35,0.2362,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,4,em,0.0,-0.2,0.2,1.0,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,5,em,-0.05,-0.25,0.15,0.8202,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,6,em,-0.05,-0.25,0.15,0.8202,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,1,f1,0.19,0.049999999999999996,0.36,0.0215,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,2,f1,0.25,0.1,0.425,0.0068,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,3,f1,0.2125,0.049999999999999975,0.4,0.0241,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,4,f1,0.08249999999999999,-0.0925,0.265,0.3783,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,5,f1,0.10285714285714284,-0.08,0.29607142857142854,0.2788,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,6,f1,0.10285714285714284,-0.08,0.29607142857142854,0.2788,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,1,judge_correct,0.1,0.0,0.25,0.2508,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,2,judge_correct,0.15,0.0,0.3,0.109,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,3,judge_correct,0.15,0.0,0.3,0.109,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,4,judge_correct,0.1,-0.1,0.3,0.4331,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,5,judge_correct,0.15,-0.05,0.35,0.236,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,target,secondary,6,judge_correct,0.2,0.0,0.45,0.1218,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,1,em,0.15,0.0,0.3012499999999818,0.1139,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,2,em,0.05,-0.15,0.25,0.8167,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,3,em,-0.05,-0.2,0.1,0.7573,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,4,em,0.1,-0.1,0.3,0.4365,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,5,em,0.0,-0.15,0.15,1.0,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,6,em,0.0,-0.2,0.2,1.0,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,1,f1,0.15634920634920638,0.01111111111111111,0.33333333333333337,0.0477,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,2,f1,0.020238095238095243,-0.17976190476190473,0.22023809523809526,0.9024,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,3,f1,-0.024761904761904756,-0.16999999999999998,0.12047619047619049,0.7454,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,4,f1,0.13084415584415582,-0.019372294372294367,0.3119047619047619,0.1187,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,5,f1,0.028571428571428574,-0.12142857142857141,0.1833333333333333,0.746,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,6,f1,0.05584415584415585,-0.12643398268398245,0.24393939393939396,0.5561,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,1,judge_correct,0.2,-0.05,0.45,0.1904,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,2,judge_correct,0.05,-0.25,0.35,0.8652,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,3,judge_correct,0.05,-0.2,0.3,0.8476,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,4,judge_correct,0.1,-0.15,0.35,0.5938,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,5,judge_correct,0.0,-0.25,0.25,1.0,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,primary,6,judge_correct,0.05,-0.2,0.3,0.845,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,1,em,0.1,0.0,0.25,0.2591,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,2,em,0.1,-0.1,0.3,0.4331,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,3,em,0.15,0.0,0.3,0.1068,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,4,em,0.15,-0.05,0.35,0.2355,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,5,em,0.1,-0.1,0.3,0.4363,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,6,em,0.15,0.0,0.3,0.1068,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,1,f1,0.125,0.0,0.275,0.1053,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,2,f1,0.075,-0.1,0.25,0.4835,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,3,f1,0.15357142857142858,0.028571428571428574,0.3071428571428571,0.0348,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,4,f1,0.15357142857142855,-0.04642857142857142,0.3571428571428571,0.1372,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,5,f1,0.10357142857142858,-0.075,0.28214285714285714,0.2643,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,6,f1,0.15357142857142858,0.028571428571428574,0.3071428571428571,0.0348,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,1,judge_correct,0.2,0.0,0.40124999999998184,0.119,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,2,judge_correct,0.1,-0.1,0.3,0.4383,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,3,judge_correct,0.1,-0.1,0.3,0.4346,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,4,judge_correct,0.1,-0.15,0.35,0.5364,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,5,judge_correct,0.05,-0.15,0.25,0.8259,20
size_down_minus_all_small,depth,size_down_samefam,homog_small_matched,,heldout,secondary,6,judge_correct,0.15,-0.05,0.35,0.2394,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,1,em,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,2,em,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,3,em,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,4,em,-0.2,-0.4,-0.05,0.0432,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,5,em,-0.15,-0.3,0.0,0.107,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,6,em,-0.05,-0.15,0.0,0.6298,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,1,f1,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,2,f1,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,3,f1,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,4,f1,-0.14250000000000002,-0.29256249999999945,-0.012500000000000006,0.0462,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,5,f1,-0.05477106227106228,-0.1941874999999998,0.06735347985347985,0.4076,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,6,f1,-0.07838217338217338,-0.19890277777777765,0.0043956043956043965,0.1455,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,1,judge_correct,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,2,judge_correct,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,3,judge_correct,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,4,judge_correct,-0.05,-0.15,0.0,0.6298,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,5,judge_correct,-0.05,-0.15,0.0,0.6298,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,primary,6,judge_correct,-0.05,-0.15,0.0,0.6298,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,1,em,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,2,em,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,3,em,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,4,em,-0.1,-0.25,0.0,0.2561,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,5,em,-0.05,-0.2,0.1,0.7718,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,6,em,-0.1,-0.25,0.0,0.2561,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,1,f1,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,2,f1,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,3,f1,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,4,f1,-0.08,-0.21000000000000002,0.0,0.2278,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,5,f1,-0.07000000000000002,-0.19714285714285715,0.017142857142857144,0.2393,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,6,f1,-0.07714285714285715,-0.20428571428571426,0.005714285714285705,0.2248,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,1,judge_correct,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,2,judge_correct,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,3,judge_correct,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,4,judge_correct,-0.05,-0.15,0.0,0.6298,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,5,judge_correct,-0.05,-0.15,0.0,0.6298,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,target,secondary,6,judge_correct,-0.05,-0.15,0.0,0.6298,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,heldout,primary,1,em,0.0,0.0,0.0,1.0,20
size_down_minus_all_large,depth,size_down_samefam,homog_large_matched,,heldout,primary,2,em,0.0,0.0,0.0,1.0,20
