arm,block,derived,size_pattern,family_mode,query_type,answerer_role,depth,n,n_family_transitions,n_tier_transitions,mean_parameters_b,chain_short_codes,material_characters_mean,empty_handoff_chain_fraction,em,em_lo,em_hi,f1,f1_lo,f1_hi,judge_correct,judge_correct_lo,judge_correct_hi
homog_small_qwen,matched_small,False,all_small,fixed_named,target,secondary,1,20,0,0,8.2,Q8,600.4,0.0,0.8,0.6,0.95,0.89,0.77,0.99,1.0,1.0,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,secondary,2,20,0,0,8.2,Q8-Q8,602.8,0.0,0.65,0.45,0.85,0.7944,0.6244,0.9344,0.95,0.85,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,secondary,3,20,0,0,8.2,Q8-Q8-Q8,596.5,0.0,0.65,0.45,0.85,0.7929,0.6229,0.9344,0.95,0.85,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,secondary,4,20,0,0,8.2,Q8-Q8-Q8-Q8,588.1,0.0,0.65,0.45,0.85,0.7929,0.6229,0.9344,0.9,0.75,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,secondary,5,20,0,0,8.2,Q8-Q8-Q8-Q8-Q8,589.1,0.0,0.65,0.45,0.85,0.7929,0.6229,0.9344,0.9,0.75,1.0
homog_small_qwen,matched_small,False,all_small,fixed_named,target,secondary,6,20,0,0,8.2,Q8-Q8-Q8-Q8-Q8-Q8,589.5,0.0,0.65,0.45,0.85,0.7929,0.6229,0.9344,0.9,0.75,1.0
size_alt_samefam,size_trajectory,False,alt,start,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
size_alt_samefam,size_trajectory,False,alt,start,heldout,primary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.1,0.0,0.25,0.1917,0.05,0.3583,0.25,0.1,0.45
size_alt_samefam,size_trajectory,False,alt,start,heldout,primary,2,20,0,1,16.0,rotates (4 start models),459.2,0.15,0.2,0.05,0.4,0.2583,0.0833,0.45,0.35,0.15,0.55
size_alt_samefam,size_trajectory,False,alt,start,heldout,primary,3,20,0,2,13.333,rotates (4 start models),434.9,0.15,0.2,0.05,0.4,0.2833,0.1167,0.4667,0.35,0.15,0.55
size_alt_samefam,size_trajectory,False,alt,start,heldout,primary,4,20,0,3,16.0,rotates (4 start models),445.1,0.15,0.2,0.05,0.4,0.2833,0.1167,0.4667,0.4,0.2,0.6
size_alt_samefam,size_trajectory,False,alt,start,heldout,primary,5,20,0,4,14.4,rotates (4 start models),492.0,0.15,0.1,0.0,0.25,0.2189,0.0773,0.3833,0.3,0.1,0.5
size_alt_samefam,size_trajectory,False,alt,start,heldout,primary,6,20,0,5,16.0,rotates (4 start models),454.1,0.15,0.15,0.0,0.3,0.2606,0.1045,0.4356,0.35,0.15,0.55
size_alt_samefam,size_trajectory,False,alt,start,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
size_alt_samefam,size_trajectory,False,alt,start,heldout,secondary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.25,0.05,0.45,0.3083,0.125,0.5083,0.35,0.15,0.55
size_alt_samefam,size_trajectory,False,alt,start,heldout,secondary,2,20,0,1,16.0,rotates (4 start models),459.2,0.15,0.25,0.1,0.45,0.275,0.1,0.475,0.35,0.15,0.55
size_alt_samefam,size_trajectory,False,alt,start,heldout,secondary,3,20,0,2,13.333,rotates (4 start models),434.9,0.15,0.25,0.1,0.45,0.275,0.1,0.475,0.35,0.15,0.55
size_alt_samefam,size_trajectory,False,alt,start,heldout,secondary,4,20,0,3,16.0,rotates (4 start models),445.1,0.15,0.2,0.05,0.4,0.2583,0.1,0.45,0.3,0.1,0.5
size_alt_samefam,size_trajectory,False,alt,start,heldout,secondary,5,20,0,4,14.4,rotates (4 start models),492.0,0.15,0.15,0.0,0.3,0.2083,0.0583,0.3833,0.25,0.1,0.45
size_alt_samefam,size_trajectory,False,alt,start,heldout,secondary,6,20,0,5,16.0,rotates (4 start models),454.1,0.15,0.2,0.05,0.4,0.2583,0.1,0.45,0.3,0.1,0.5
size_alt_samefam,size_trajectory,False,alt,start,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,primary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.55,0.35,0.75,0.6975,0.51,0.8675,0.85,0.7,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,primary,2,20,0,1,16.0,rotates (4 start models),459.2,0.15,0.5,0.3,0.7,0.7154,0.55,0.8629,0.95,0.85,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,primary,3,20,0,2,13.333,rotates (4 start models),434.9,0.15,0.4,0.2,0.6,0.6254,0.45,0.7904,0.9,0.75,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,primary,4,20,0,3,16.0,rotates (4 start models),445.1,0.15,0.4,0.2,0.6,0.6254,0.4375,0.7979,0.9,0.75,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,primary,5,20,0,4,14.4,rotates (4 start models),492.0,0.15,0.5,0.3,0.7,0.6804,0.5,0.8457,0.85,0.7,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,primary,6,20,0,5,16.0,rotates (4 start models),454.1,0.15,0.45,0.25,0.65,0.6429,0.4629,0.8111,0.85,0.7,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,secondary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.6,0.4,0.8,0.6925,0.5025,0.87,0.85,0.7,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,secondary,2,20,0,1,16.0,rotates (4 start models),459.2,0.15,0.65,0.45,0.85,0.765,0.6,0.915,0.95,0.85,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,secondary,3,20,0,2,13.333,rotates (4 start models),434.9,0.15,0.6,0.4,0.8,0.6975,0.5099,0.87,0.85,0.7,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,secondary,4,20,0,3,16.0,rotates (4 start models),445.1,0.15,0.55,0.35,0.75,0.685,0.5,0.8525,0.85,0.7,1.0
size_alt_samefam,size_trajectory,False,alt,start,target,secondary,5,20,0,4,14.4,rotates (4 start models),492.0,0.15,0.55,0.35,0.75,0.68,0.4925,0.85,0.8,0.6,0.95
size_alt_samefam,size_trajectory,False,alt,start,target,secondary,6,20,0,5,16.0,rotates (4 start models),454.1,0.15,0.55,0.35,0.75,0.68,0.4925,0.85,0.8,0.6,0.95
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,primary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.1,0.0,0.25,0.1917,0.05,0.3583,0.25,0.1,0.45
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,primary,2,20,1,1,17.7,rotates (4 start models),355.0,0.15,0.2,0.05,0.4,0.2786,0.1071,0.4571,0.35,0.15,0.55
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,primary,3,20,2,2,14.467,rotates (4 start models),355.9,0.15,0.1,0.0,0.25,0.1808,0.05,0.3344,0.25,0.1,0.45
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,primary,4,20,3,3,19.05,rotates (4 start models),377.7,0.15,0.15,0.0,0.3,0.2369,0.0821,0.4119,0.25,0.1,0.45
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,primary,5,20,4,4,16.84,rotates (4 start models),368.9,0.15,0.15,0.0,0.3,0.2642,0.1058,0.4356,0.3,0.1,0.5
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,primary,6,20,5,5,18.6,rotates (4 start models),424.9,0.15,0.2,0.05,0.4,0.3169,0.1452,0.5038,0.35,0.15,0.55
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,secondary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.25,0.05,0.45,0.3083,0.125,0.5083,0.35,0.15,0.55
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,secondary,2,20,1,1,17.7,rotates (4 start models),355.0,0.15,0.3,0.1,0.5,0.3286,0.15,0.5357,0.35,0.15,0.55
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,secondary,3,20,2,2,14.467,rotates (4 start models),355.9,0.15,0.3,0.1,0.5,0.3536,0.1571,0.5536,0.4,0.2,0.6
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,secondary,4,20,3,3,19.05,rotates (4 start models),377.7,0.15,0.3,0.1,0.5,0.3536,0.1571,0.5536,0.45,0.25,0.65
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,secondary,5,20,4,4,16.84,rotates (4 start models),368.9,0.15,0.35,0.15,0.55,0.4036,0.2036,0.6036,0.45,0.25,0.65
size_alt_xfam,size_trajectory,False,alt,cycle_forward,heldout,secondary,6,20,5,5,18.6,rotates (4 start models),424.9,0.15,0.25,0.05,0.45,0.3369,0.1571,0.5286,0.4,0.2,0.6
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,primary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.55,0.35,0.75,0.6975,0.51,0.8675,0.85,0.7,1.0
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,primary,2,20,1,1,17.7,rotates (4 start models),355.0,0.15,0.5,0.3,0.7,0.6747,0.48,0.8475,0.8,0.6,0.95
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,primary,3,20,2,2,14.467,rotates (4 start models),355.9,0.15,0.5,0.3,0.7,0.6429,0.44,0.83,0.75,0.55,0.9
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,primary,4,20,3,3,19.05,rotates (4 start models),377.7,0.15,0.55,0.35,0.75,0.6995,0.5033,0.8667,0.75,0.55,0.9
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,primary,5,20,4,4,16.84,rotates (4 start models),368.9,0.15,0.5,0.3,0.7,0.7012,0.5183,0.8629,0.8,0.6,0.95
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,primary,6,20,5,5,18.6,rotates (4 start models),424.9,0.15,0.5,0.3,0.7,0.6779,0.4886,0.845,0.8,0.6,0.95
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,secondary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.6,0.4,0.8,0.6925,0.5025,0.87,0.85,0.7,1.0
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,secondary,2,20,1,1,17.7,rotates (4 start models),355.0,0.15,0.6,0.4,0.8,0.7169,0.5294,0.8889,0.85,0.7,1.0
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,secondary,3,20,2,2,14.467,rotates (4 start models),355.9,0.15,0.6,0.4,0.8,0.7629,0.5785,0.92,0.9,0.75,1.0
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,secondary,4,20,3,3,19.05,rotates (4 start models),377.7,0.15,0.65,0.45,0.85,0.7744,0.59,0.93,0.85,0.7,1.0
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,secondary,5,20,4,4,16.84,rotates (4 start models),368.9,0.15,0.6,0.4,0.8,0.6969,0.4925,0.8803,0.8,0.6,0.95
size_alt_xfam,size_trajectory,False,alt,cycle_forward,target,secondary,6,20,5,5,18.6,rotates (4 start models),424.9,0.15,0.55,0.35,0.75,0.7286,0.54,0.8895,0.9,0.75,1.0
size_down_samefam,size_trajectory,False,down,start,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
size_down_samefam,size_trajectory,False,down,start,heldout,primary,1,20,0,0,24.0,rotates (4 start models),509.5,0.0,0.25,0.1,0.45,0.348,0.1718,0.5389,0.45,0.25,0.65
size_down_samefam,size_trajectory,False,down,start,heldout,primary,2,20,0,0,24.0,rotates (4 start models),475.6,0.0,0.25,0.1,0.45,0.3036,0.125,0.5036,0.4,0.2,0.6
size_down_samefam,size_trajectory,False,down,start,heldout,primary,3,20,0,0,24.0,rotates (4 start models),449.1,0.0,0.1,0.0,0.25,0.2086,0.075,0.3657,0.4,0.2,0.6
size_down_samefam,size_trajectory,False,down,start,heldout,primary,4,20,0,1,20.0,rotates (4 start models),432.2,0.0,0.25,0.1,0.45,0.3642,0.1833,0.5558,0.45,0.25,0.65
size_down_samefam,size_trajectory,False,down,start,heldout,primary,5,20,0,1,17.6,rotates (4 start models),440.8,0.0,0.2,0.05,0.4,0.2869,0.125,0.469,0.35,0.15,0.55
size_down_samefam,size_trajectory,False,down,start,heldout,primary,6,20,0,1,16.0,rotates (4 start models),420.9,0.0,0.15,0.0,0.3,0.2642,0.1071,0.4357,0.35,0.15,0.55
size_down_samefam,size_trajectory,False,down,start,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,heldout,secondary,1,20,0,0,24.0,rotates (4 start models),509.5,0.0,0.35,0.15,0.55,0.4333,0.2333,0.6333,0.55,0.35,0.75
size_down_samefam,size_trajectory,False,down,start,heldout,secondary,2,20,0,0,24.0,rotates (4 start models),475.6,0.0,0.45,0.25,0.65,0.45,0.25,0.65,0.55,0.35,0.75
size_down_samefam,size_trajectory,False,down,start,heldout,secondary,3,20,0,0,24.0,rotates (4 start models),449.1,0.0,0.4,0.2,0.6,0.4619,0.25,0.6667,0.45,0.25,0.65
size_down_samefam,size_trajectory,False,down,start,heldout,secondary,4,20,0,1,20.0,rotates (4 start models),432.2,0.0,0.35,0.15,0.55,0.4119,0.2119,0.6192,0.4,0.2,0.6
size_down_samefam,size_trajectory,False,down,start,heldout,secondary,5,20,0,1,17.6,rotates (4 start models),440.8,0.0,0.35,0.15,0.55,0.4119,0.2119,0.6192,0.4,0.2,0.6
size_down_samefam,size_trajectory,False,down,start,heldout,secondary,6,20,0,1,16.0,rotates (4 start models),420.9,0.0,0.35,0.15,0.55,0.4119,0.2119,0.6192,0.45,0.25,0.65
size_down_samefam,size_trajectory,False,down,start,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
size_down_samefam,size_trajectory,False,down,start,target,primary,1,20,0,0,24.0,rotates (4 start models),509.5,0.0,0.8,0.6,0.95,0.8975,0.775,0.9875,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,target,primary,2,20,0,0,24.0,rotates (4 start models),475.6,0.0,0.65,0.45,0.85,0.8537,0.7512,0.9432,1.0,1.0,1.0
size_down_samefam,size_trajectory,False,down,start,target,primary,3,20,0,0,24.0,rotates (4 start models),449.1,0.0,0.55,0.35,0.75,0.7883,0.6583,0.9025,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,target,primary,4,20,0,1,20.0,rotates (4 start models),432.2,0.0,0.4,0.2,0.6,0.6583,0.4992,0.8067,0.9,0.75,1.0
size_down_samefam,size_trajectory,False,down,start,target,primary,5,20,0,1,17.6,rotates (4 start models),440.8,0.0,0.45,0.25,0.65,0.7595,0.6315,0.875,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,target,primary,6,20,0,1,16.0,rotates (4 start models),420.9,0.0,0.45,0.25,0.65,0.7512,0.6225,0.8686,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,target,secondary,1,20,0,0,24.0,rotates (4 start models),509.5,0.0,0.85,0.7,1.0,0.8825,0.745,1.0,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,target,secondary,2,20,0,0,24.0,rotates (4 start models),475.6,0.0,0.75,0.55,0.9,0.8675,0.7499,0.965,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,target,secondary,3,20,0,0,24.0,rotates (4 start models),449.1,0.0,0.7,0.5,0.9,0.855,0.7375,0.9525,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,target,secondary,4,20,0,1,20.0,rotates (4 start models),432.2,0.0,0.55,0.35,0.75,0.725,0.5675,0.87,0.9,0.75,1.0
size_down_samefam,size_trajectory,False,down,start,target,secondary,5,20,0,1,17.6,rotates (4 start models),440.8,0.0,0.55,0.35,0.75,0.7554,0.6054,0.8904,0.95,0.85,1.0
size_down_samefam,size_trajectory,False,down,start,target,secondary,6,20,0,1,16.0,rotates (4 start models),420.9,0.0,0.55,0.35,0.75,0.7554,0.6054,0.8904,0.95,0.85,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,primary,1,20,0,0,24.0,rotates (4 start models),509.5,0.0,0.25,0.1,0.45,0.348,0.1718,0.5389,0.45,0.25,0.65
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,primary,2,20,1,0,25.7,rotates (4 start models),503.2,0.0,0.2,0.05,0.4,0.2808,0.1081,0.4627,0.35,0.15,0.55
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,primary,3,20,2,0,40.667,rotates (4 start models),462.1,0.0,0.3,0.1,0.5,0.3661,0.1786,0.5625,0.4,0.2,0.6
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,primary,4,20,3,1,32.55,rotates (4 start models),449.4,0.0,0.25,0.1,0.45,0.3494,0.1708,0.5405,0.35,0.15,0.55
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,primary,5,20,4,1,27.64,rotates (4 start models),473.1,0.0,0.3,0.1,0.5,0.3661,0.1786,0.5661,0.4,0.2,0.6
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,primary,6,20,5,1,25.067,rotates (4 start models),498.1,0.0,0.4,0.2,0.6,0.4869,0.2869,0.6857,0.5,0.3,0.7
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,secondary,1,20,0,0,24.0,rotates (4 start models),509.5,0.0,0.35,0.15,0.55,0.4333,0.2333,0.6333,0.55,0.35,0.75
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,secondary,2,20,1,0,25.7,rotates (4 start models),503.2,0.0,0.3,0.1,0.5,0.3869,0.1952,0.5869,0.5,0.3,0.7
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,secondary,3,20,2,0,40.667,rotates (4 start models),462.1,0.0,0.3,0.1,0.5,0.3661,0.1786,0.5661,0.45,0.25,0.65
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,secondary,4,20,3,1,32.55,rotates (4 start models),449.4,0.0,0.3,0.1,0.5,0.3994,0.2161,0.5958,0.45,0.25,0.65
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,secondary,5,20,4,1,27.64,rotates (4 start models),473.1,0.0,0.35,0.15,0.55,0.4494,0.2607,0.6458,0.45,0.25,0.65
size_down_xfam,size_trajectory,False,down,cycle_forward,heldout,secondary,6,20,5,1,25.067,rotates (4 start models),498.1,0.0,0.35,0.15,0.55,0.4369,0.2416,0.6369,0.45,0.25,0.65
size_down_xfam,size_trajectory,False,down,cycle_forward,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,primary,1,20,0,0,24.0,rotates (4 start models),509.5,0.0,0.8,0.6,0.95,0.8975,0.775,0.9875,0.95,0.85,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,primary,2,20,1,0,25.7,rotates (4 start models),503.2,0.0,0.75,0.55,0.9,0.8862,0.7629,0.9778,0.95,0.85,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,primary,3,20,2,0,40.667,rotates (4 start models),462.1,0.0,0.6,0.4,0.8,0.8088,0.6763,0.9213,0.95,0.85,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,primary,4,20,3,1,32.55,rotates (4 start models),449.4,0.0,0.65,0.45,0.85,0.8033,0.66,0.9233,0.9,0.75,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,primary,5,20,4,1,27.64,rotates (4 start models),473.1,0.0,0.6,0.4,0.8,0.7783,0.6383,0.9033,0.9,0.75,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,primary,6,20,5,1,25.067,rotates (4 start models),498.1,0.0,0.55,0.35,0.75,0.7213,0.5617,0.8646,0.9,0.75,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,secondary,1,20,0,0,24.0,rotates (4 start models),509.5,0.0,0.85,0.7,1.0,0.8825,0.745,1.0,0.95,0.85,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,secondary,2,20,1,0,25.7,rotates (4 start models),503.2,0.0,0.75,0.55,0.9,0.8729,0.7398,0.9774,1.0,1.0,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,secondary,3,20,2,0,40.667,rotates (4 start models),462.1,0.0,0.7,0.5,0.9,0.8575,0.7275,0.96,1.0,1.0,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,secondary,4,20,3,1,32.55,rotates (4 start models),449.4,0.0,0.75,0.55,0.9,0.8744,0.7433,0.98,0.95,0.85,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,secondary,5,20,4,1,27.64,rotates (4 start models),473.1,0.0,0.6,0.4,0.8,0.7694,0.6144,0.9089,0.95,0.85,1.0
size_down_xfam,size_trajectory,False,down,cycle_forward,target,secondary,6,20,5,1,25.067,rotates (4 start models),498.1,0.0,0.6,0.4,0.8,0.7308,0.5667,0.8783,0.9,0.75,1.0
size_up_samefam,size_trajectory,False,up,start,heldout,primary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.8333,0.6667,0.9833,0.9,0.75,1.0
size_up_samefam,size_trajectory,False,up,start,heldout,primary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.1,0.0,0.25,0.1917,0.05,0.3583,0.25,0.1,0.45
size_up_samefam,size_trajectory,False,up,start,heldout,primary,2,20,0,0,8.0,rotates (4 start models),368.3,0.15,0.2,0.05,0.4,0.2833,0.1167,0.475,0.35,0.15,0.55
size_up_samefam,size_trajectory,False,up,start,heldout,primary,3,20,0,0,8.0,rotates (4 start models),357.3,0.15,0.15,0.0,0.3,0.2333,0.075,0.4083,0.35,0.15,0.55
size_up_samefam,size_trajectory,False,up,start,heldout,primary,4,20,0,1,12.0,rotates (4 start models),356.6,0.15,0.25,0.05,0.45,0.3417,0.1583,0.5333,0.4,0.2,0.6
size_up_samefam,size_trajectory,False,up,start,heldout,primary,5,20,0,1,14.4,rotates (4 start models),357.8,0.15,0.2,0.05,0.4,0.2583,0.1,0.45,0.35,0.15,0.55
size_up_samefam,size_trajectory,False,up,start,heldout,primary,6,20,0,1,16.0,rotates (4 start models),358.4,0.15,0.2,0.05,0.4,0.2583,0.1,0.45,0.35,0.15,0.55
size_up_samefam,size_trajectory,False,up,start,heldout,secondary,0,20,0,0,,direct,7954.1,0.0,0.85,0.7,1.0,0.875,0.725,1.0,0.95,0.85,1.0
size_up_samefam,size_trajectory,False,up,start,heldout,secondary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.25,0.05,0.45,0.3083,0.125,0.5083,0.35,0.15,0.55
size_up_samefam,size_trajectory,False,up,start,heldout,secondary,2,20,0,0,8.0,rotates (4 start models),368.3,0.15,0.35,0.15,0.55,0.375,0.175,0.575,0.45,0.25,0.65
size_up_samefam,size_trajectory,False,up,start,heldout,secondary,3,20,0,0,8.0,rotates (4 start models),357.3,0.15,0.25,0.05,0.45,0.3083,0.125,0.5083,0.35,0.15,0.55
size_up_samefam,size_trajectory,False,up,start,heldout,secondary,4,20,0,1,12.0,rotates (4 start models),356.6,0.15,0.15,0.0,0.3,0.2083,0.0583,0.3833,0.25,0.1,0.45
size_up_samefam,size_trajectory,False,up,start,heldout,secondary,5,20,0,1,14.4,rotates (4 start models),357.8,0.15,0.2,0.05,0.4,0.2,0.05,0.4,0.25,0.1,0.45
size_up_samefam,size_trajectory,False,up,start,heldout,secondary,6,20,0,1,16.0,rotates (4 start models),358.4,0.15,0.15,0.0,0.3,0.2083,0.0583,0.3833,0.25,0.1,0.45
size_up_samefam,size_trajectory,False,up,start,target,primary,0,20,0,0,,direct,7954.1,0.0,0.65,0.45,0.85,0.8278,0.6869,0.9442,0.9,0.75,1.0
size_up_samefam,size_trajectory,False,up,start,target,primary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.55,0.35,0.75,0.6975,0.51,0.8675,0.85,0.7,1.0
size_up_samefam,size_trajectory,False,up,start,target,primary,2,20,0,0,8.0,rotates (4 start models),368.3,0.15,0.4,0.2,0.6,0.6179,0.4439,0.7829,0.85,0.7,1.0
size_up_samefam,size_trajectory,False,up,start,target,primary,3,20,0,0,8.0,rotates (4 start models),357.3,0.15,0.45,0.25,0.65,0.6187,0.4325,0.7933,0.85,0.7,1.0
size_up_samefam,size_trajectory,False,up,start,target,primary,4,20,0,1,12.0,rotates (4 start models),356.6,0.15,0.5,0.3,0.7,0.6362,0.4467,0.8129,0.85,0.7,1.0
size_up_samefam,size_trajectory,False,up,start,target,primary,5,20,0,1,14.4,rotates (4 start models),357.8,0.15,0.5,0.3,0.7,0.6404,0.4579,0.8125,0.85,0.7,1.0
size_up_samefam,size_trajectory,False,up,start,target,primary,6,20,0,1,16.0,rotates (4 start models),358.4,0.15,0.5,0.3,0.7,0.6362,0.4467,0.8129,0.85,0.7,1.0
size_up_samefam,size_trajectory,False,up,start,target,secondary,0,20,0,0,,direct,7954.1,0.0,0.8,0.6,0.95,0.85,0.69,0.98,0.95,0.85,1.0
size_up_samefam,size_trajectory,False,up,start,target,secondary,1,20,0,0,8.0,rotates (4 start models),369.4,0.15,0.6,0.4,0.8,0.6925,0.5025,0.87,0.85,0.7,1.0
size_up_samefam,size_trajectory,False,up,start,target,secondary,2,20,0,0,8.0,rotates (4 start models),368.3,0.15,0.5,0.3,0.7,0.6175,0.43,0.7975,0.8,0.6,0.95
size_up_samefam,size_trajectory,False,up,start,target,secondary,3,20,0,0,8.0,rotates (4 start models),357.3,0.15,0.55,0.35,0.75,0.6425,0.445,0.8225,0.8,0.6,0.95
