policy,budget_words,relation,kind,metric,mean,lo,hi,n_contexts,n_cells
oracle,80,same_topic,regret,judge_correct,0.359375,0.28125,0.4375,16,64
oracle,80,orthogonal,utility,em,0.53515625,0.46484375,0.609375,16,768
oracle,80,orthogonal,regret,em,0.30859375,0.2421875,0.3828125,16,768
oracle,80,orthogonal,utility,f1,0.6308779761904761,0.5703841145833334,0.689267578125,16,768
oracle,80,orthogonal,regret,f1,0.2946428571428571,0.23599190848214285,0.3556580171130952,16,768
oracle,80,orthogonal,utility,judge_correct,0.6953125,0.62890625,0.7578125,16,768
oracle,80,orthogonal,regret,judge_correct,0.296875,0.23046875,0.3671875,16,768
oracle,160,paraphrase,utility,em,0.625,0.484375,0.765625,16,64
oracle,160,paraphrase,regret,em,0.15625,0.078125,0.25,16,64
oracle,160,paraphrase,utility,f1,0.7619791666666667,0.6692708333333333,0.8510416666666667,16,64
oracle,160,paraphrase,regret,f1,0.11302083333333333,0.0359375,0.1984375,16,64
oracle,160,paraphrase,utility,judge_correct,0.890625,0.828125,0.953125,16,64
oracle,160,paraphrase,regret,judge_correct,0.09375,0.03125,0.15625,16,64
oracle,160,same_entity,utility,em,0.625,0.515625,0.734375,16,64
oracle,160,same_entity,regret,em,0.21875,0.125,0.328125,16,64
oracle,160,same_entity,utility,f1,0.7192708333333333,0.6291666666666667,0.8041666666666667,16,64
oracle,160,same_entity,regret,f1,0.22499999999999998,0.13541666666666666,0.32395833333333335,16,64
oracle,160,same_entity,utility,judge_correct,0.78125,0.7027343750000035,0.859375,16,64
oracle,160,same_entity,regret,judge_correct,0.21875,0.140625,0.2972656249999943,16,64
oracle,160,same_topic,utility,em,0.75,0.609375,0.875,16,64
oracle,160,same_topic,regret,em,0.203125,0.09375,0.328125,16,64
oracle,160,same_topic,utility,f1,0.7885416666666667,0.6723958333333333,0.896875,16,64
oracle,160,same_topic,regret,f1,0.19583333333333333,0.09375,0.3046875,16,64
oracle,160,same_topic,utility,judge_correct,0.765625,0.640625,0.875,16,64
oracle,160,same_topic,regret,judge_correct,0.234375,0.125,0.359375,16,64
oracle,160,orthogonal,utility,em,0.66796875,0.57421875,0.7578125,16,768
oracle,160,orthogonal,regret,em,0.17578125,0.10546875,0.24609375,16,768
oracle,160,orthogonal,utility,f1,0.7634114583333333,0.6887988281249999,0.8361979166666667,16,768
oracle,160,orthogonal,regret,f1,0.162109375,0.09674153645833336,0.22994791666666664,16,768
oracle,160,orthogonal,utility,judge_correct,0.83203125,0.7578125,0.90234375,16,768
oracle,160,orthogonal,regret,judge_correct,0.16015625,0.09375,0.2265625,16,768
paraphrase,20,paraphrase,utility,em,0.078125,0.03125,0.140625,16,64
paraphrase,20,paraphrase,regret,em,0.703125,0.6246093750000035,0.796875,16,64
paraphrase,20,paraphrase,utility,f1,0.17034970238095237,0.12109375,0.21804315476190478,16,64
paraphrase,20,paraphrase,regret,f1,0.7046502976190476,0.6464611235119049,0.7585565476190476,16,64
paraphrase,20,paraphrase,utility,judge_correct,0.125,0.0625,0.1875,16,64
paraphrase,20,paraphrase,regret,judge_correct,0.859375,0.796875,0.921875,16,64
paraphrase,20,same_entity,utility,em,0.015625,0.0,0.046875,16,64
paraphrase,20,same_entity,regret,em,0.828125,0.75,0.90625,16,64
paraphrase,20,same_entity,utility,f1,0.06912202380952381,0.03236421130952383,0.11011904761904763,16,64
paraphrase,20,same_entity,regret,f1,0.8751488095238096,0.8260379464285713,0.9197916666666666,16,64
paraphrase,20,same_entity,utility,judge_correct,0.015625,0.0,0.046875,16,64
paraphrase,20,same_entity,regret,judge_correct,0.984375,0.953125,1.0,16,64
paraphrase,20,same_topic,utility,em,0.0,0.0,0.0,16,64
paraphrase,20,same_topic,regret,em,0.953125,0.875,1.0,16,64
paraphrase,20,same_topic,utility,f1,0.03909970238095238,0.005208333333333334,0.08917410714285712,16,64
paraphrase,20,same_topic,regret,f1,0.9452752976190476,0.8933779761904762,0.9872395833333334,16,64
paraphrase,20,same_topic,utility,judge_correct,0.03125,0.0,0.078125,16,64
paraphrase,20,same_topic,regret,judge_correct,0.96875,0.921875,1.0,16,64
paraphrase,20,orthogonal,utility,em,0.046875,0.01953125,0.07421875,16,768
paraphrase,20,orthogonal,regret,em,0.796875,0.75,0.84375,16,768
paraphrase,20,orthogonal,utility,f1,0.1109188988095238,0.08459821428571429,0.13629185267857138,16,768
paraphrase,20,orthogonal,regret,f1,0.8146019345238095,0.7824948846726191,0.8467271205357143,16,768
paraphrase,20,orthogonal,utility,judge_correct,0.078125,0.04296875,0.1171875,16,768
paraphrase,20,orthogonal,regret,judge_correct,0.9140625,0.875,0.953125,16,768
paraphrase,40,paraphrase,utility,em,0.09375,0.03125,0.15625,16,64
paraphrase,40,paraphrase,regret,em,0.6875,0.609375,0.765625,16,64
paraphrase,40,paraphrase,utility,f1,0.22031250000000002,0.17760416666666667,0.2671875,16,64
paraphrase,40,paraphrase,regret,f1,0.6546875,0.5921744791666668,0.71875,16,64
paraphrase,40,paraphrase,utility,judge_correct,0.171875,0.109375,0.234375,16,64
paraphrase,40,paraphrase,regret,judge_correct,0.8125,0.75,0.875,16,64
paraphrase,40,same_entity,utility,em,0.109375,0.046875,0.1875,16,64
paraphrase,40,same_entity,regret,em,0.734375,0.65625,0.8125,16,64
paraphrase,40,same_entity,utility,f1,0.19694940476190476,0.1302808779761905,0.26986607142857144,16,64
paraphrase,40,same_entity,regret,f1,0.7473214285714286,0.6853422619047619,0.808779761904762,16,64
paraphrase,40,same_entity,utility,judge_correct,0.171875,0.09375,0.25,16,64
paraphrase,40,same_entity,regret,judge_correct,0.828125,0.75,0.90625,16,64
paraphrase,40,same_topic,utility,em,0.015625,0.0,0.046875,16,64
paraphrase,40,same_topic,regret,em,0.9375,0.859375,1.0,16,64
paraphrase,40,same_topic,utility,f1,0.071875,0.04114583333333333,0.10625,16,64
paraphrase,40,same_topic,regret,f1,0.9125,0.8770833333333333,0.9463541666666667,16,64
paraphrase,40,same_topic,utility,judge_correct,0.03125,0.0,0.09375,16,64
paraphrase,40,same_topic,regret,judge_correct,0.96875,0.90625,1.0,16,64
paraphrase,40,orthogonal,utility,em,0.078125,0.04296875,0.1171875,16,768
paraphrase,40,orthogonal,regret,em,0.765625,0.71484375,0.8203125,16,768
paraphrase,40,orthogonal,utility,f1,0.17591765873015874,0.14683733258928572,0.20677734375,16,768
paraphrase,40,orthogonal,regret,f1,0.7496031746031745,0.7082705543154761,0.7899705481150793,16,768
paraphrase,40,orthogonal,utility,judge_correct,0.140625,0.09375,0.19140625,16,768
paraphrase,40,orthogonal,regret,judge_correct,0.8515625,0.796875,0.90234375,16,768
paraphrase,80,paraphrase,utility,em,0.140625,0.078125,0.203125,16,64
paraphrase,80,paraphrase,regret,em,0.640625,0.546875,0.71875,16,64
paraphrase,80,paraphrase,utility,f1,0.2852430555555555,0.23072916666666665,0.33524305555555556,16,64
paraphrase,80,paraphrase,regret,f1,0.5897569444444444,0.5348958333333333,0.6409765625,16,64
paraphrase,80,paraphrase,utility,judge_correct,0.296875,0.21875,0.375,16,64
paraphrase,80,paraphrase,regret,judge_correct,0.6875,0.625,0.75,16,64
paraphrase,80,same_entity,utility,em,0.1875,0.09375,0.28125,16,64
paraphrase,80,same_entity,regret,em,0.65625,0.5625,0.75,16,64
paraphrase,80,same_entity,utility,f1,0.27578125,0.1908854166666667,0.36016276041666656,16,64
paraphrase,80,same_entity,regret,f1,0.6684895833333334,0.5908854166666666,0.753125,16,64
paraphrase,80,same_entity,utility,judge_correct,0.265625,0.171875,0.359375,16,64
paraphrase,80,same_entity,regret,judge_correct,0.734375,0.640625,0.828125,16,64
paraphrase,80,same_topic,utility,em,0.140625,0.078125,0.203125,16,64
paraphrase,80,same_topic,regret,em,0.8125,0.734375,0.890625,16,64
paraphrase,80,same_topic,utility,f1,0.17575757575757575,0.11007930871212125,0.2427083333333333,16,64
paraphrase,80,same_topic,regret,f1,0.8086174242424242,0.7427083333333333,0.8750473484848484,16,64
paraphrase,80,same_topic,utility,judge_correct,0.140625,0.078125,0.203125,16,64
paraphrase,80,same_topic,regret,judge_correct,0.859375,0.796875,0.921875,16,64
paraphrase,80,orthogonal,utility,em,0.1640625,0.12890625,0.19921875,16,768
paraphrase,80,orthogonal,regret,em,0.6796875,0.63671875,0.71875,16,768
paraphrase,80,orthogonal,utility,f1,0.2601813334235209,0.22766018161525975,0.2927091083829365,16,768
paraphrase,80,orthogonal,regret,f1,0.6653394999098124,0.6315814393939394,0.698892855733676,16,768
paraphrase,80,orthogonal,utility,judge_correct,0.25,0.2109375,0.29296875,16,768
paraphrase,80,orthogonal,regret,judge_correct,0.7421875,0.703125,0.77734375,16,768
paraphrase,160,paraphrase,utility,em,0.234375,0.140625,0.328125,16,64
paraphrase,160,paraphrase,regret,em,0.546875,0.453125,0.640625,16,64
paraphrase,160,paraphrase,utility,f1,0.3692708333333333,0.2890625,0.4505208333333333,16,64
paraphrase,160,paraphrase,regret,f1,0.5057291666666666,0.42863281250000007,0.5807291666666666,16,64
paraphrase,160,paraphrase,utility,judge_correct,0.4375,0.328125,0.53125,16,64
paraphrase,160,paraphrase,regret,judge_correct,0.546875,0.4375,0.65625,16,64
paraphrase,160,same_entity,utility,em,0.265625,0.171875,0.359375,16,64
paraphrase,160,same_entity,regret,em,0.578125,0.5,0.671875,16,64
paraphrase,160,same_entity,utility,f1,0.344828869047619,0.2544215029761905,0.43005952380952384,16,64
paraphrase,160,same_entity,regret,f1,0.5994419642857143,0.5163690476190477,0.6854231770833332,16,64
paraphrase,160,same_entity,utility,judge_correct,0.390625,0.296875,0.46875,16,64
paraphrase,160,same_entity,regret,judge_correct,0.609375,0.53125,0.703125,16,64
paraphrase,160,same_topic,utility,em,0.296875,0.21875,0.375,16,64
paraphrase,160,same_topic,regret,em,0.65625,0.546875,0.75,16,64
paraphrase,160,same_topic,utility,f1,0.3261160714285714,0.2479910714285714,0.4058091517857142,16,64
paraphrase,160,same_topic,regret,f1,0.6582589285714286,0.5712053571428571,0.7401097470238095,16,64
paraphrase,160,same_topic,utility,judge_correct,0.3125,0.234375,0.390625,16,64
paraphrase,160,same_topic,regret,judge_correct,0.6875,0.609375,0.765625,16,64
paraphrase,160,orthogonal,utility,em,0.26171875,0.20703125,0.3203125,16,768
paraphrase,160,orthogonal,regret,em,0.58203125,0.53515625,0.6328125,16,768
paraphrase,160,orthogonal,utility,f1,0.3564081101190476,0.3051615978422619,0.4077015904017857,16,768
paraphrase,160,orthogonal,regret,f1,0.5691127232142856,0.5155317615327382,0.6230194382440477,16,768
paraphrase,160,orthogonal,utility,judge_correct,0.38671875,0.32421875,0.453125,16,768
paraphrase,160,orthogonal,regret,judge_correct,0.60546875,0.5390625,0.671875,16,768
passthrough,20,paraphrase,utility,em,0.015625,0.0,0.046875,16,64
passthrough,20,paraphrase,regret,em,0.765625,0.6875,0.84375,16,64
passthrough,20,paraphrase,utility,f1,0.015625,0.0,0.046875,16,64
passthrough,20,paraphrase,regret,f1,0.859375,0.8046875,0.9114583333333333,16,64
passthrough,20,paraphrase,utility,judge_correct,0.03125,0.0,0.078125,16,64
passthrough,20,paraphrase,regret,judge_correct,0.953125,0.90625,1.0,16,64
passthrough,20,same_entity,utility,em,0.03125,0.0,0.078125,16,64
passthrough,20,same_entity,regret,em,0.8125,0.71875,0.90625,16,64
passthrough,20,same_entity,utility,f1,0.06180555555555555,0.02013888888888889,0.10833333333333332,16,64
passthrough,20,same_entity,regret,f1,0.8824652777777777,0.828298611111111,0.9329861111111111,16,64
passthrough,20,same_entity,utility,judge_correct,0.046875,0.0,0.09375,16,64
passthrough,20,same_entity,regret,judge_correct,0.953125,0.90625,1.0,16,64
passthrough,20,same_topic,utility,em,0.0,0.0,0.0,16,64
passthrough,20,same_topic,regret,em,0.953125,0.875,1.0,16,64
passthrough,20,same_topic,utility,f1,0.02110906862745098,0.003676470588235294,0.0421875,16,64
passthrough,20,same_topic,regret,f1,0.963265931372549,0.9351401654411764,0.9877450980392157,16,64
passthrough,20,same_topic,utility,judge_correct,0.015625,0.0,0.046875,16,64
passthrough,20,same_topic,regret,judge_correct,0.984375,0.953125,1.0,16,64
passthrough,20,orthogonal,utility,em,0.015625,0.0,0.03515625,16,768
passthrough,20,orthogonal,regret,em,0.828125,0.78125,0.87109375,16,768
passthrough,20,orthogonal,utility,f1,0.03166615604575163,0.012080844056372551,0.05643171721813725,16,768
passthrough,20,orthogonal,regret,f1,0.8938546772875817,0.8651041666666667,0.9204207516339868,16,768
passthrough,20,orthogonal,utility,judge_correct,0.03125,0.01171875,0.0546875,16,768
passthrough,20,orthogonal,regret,judge_correct,0.9609375,0.9296875,0.98828125,16,768
passthrough,40,paraphrase,utility,em,0.109375,0.046875,0.171875,16,64
passthrough,40,paraphrase,regret,em,0.671875,0.59375,0.75,16,64
passthrough,40,paraphrase,utility,f1,0.14815340909090907,0.09189630681818187,0.2056818181818182,16,64
passthrough,40,paraphrase,regret,f1,0.7268465909090909,0.6679924242424242,0.7867945075757574,16,64
passthrough,40,paraphrase,utility,judge_correct,0.125,0.0625,0.1875,16,64
passthrough,40,paraphrase,regret,judge_correct,0.859375,0.796875,0.921875,16,64
passthrough,40,same_entity,utility,em,0.03125,0.0,0.078125,16,64
passthrough,40,same_entity,regret,em,0.8125,0.734375,0.890625,16,64
passthrough,40,same_entity,utility,f1,0.08050595238095237,0.038839285714285715,0.1263392857142857,16,64
passthrough,40,same_entity,regret,f1,0.863764880952381,0.8173363095238095,0.9078125,16,64
passthrough,40,same_entity,utility,judge_correct,0.03125,0.0,0.078125,16,64
passthrough,40,same_entity,regret,judge_correct,0.96875,0.921875,1.0,16,64
passthrough,40,same_topic,utility,em,0.0,0.0,0.0,16,64
passthrough,40,same_topic,regret,em,0.953125,0.875,1.0,16,64
passthrough,40,same_topic,utility,f1,0.0515625,0.026041666666666664,0.07708333333333334,16,64
passthrough,40,same_topic,regret,f1,0.9328125,0.9005208333333333,0.9635416666666667,16,64
passthrough,40,same_topic,utility,judge_correct,0.015625,0.0,0.046875,16,64
passthrough,40,same_topic,regret,judge_correct,0.984375,0.953125,1.0,16,64
passthrough,40,orthogonal,utility,em,0.0625,0.03125,0.09375,16,768
passthrough,40,orthogonal,regret,em,0.78125,0.734375,0.828125,16,768
passthrough,40,orthogonal,utility,f1,0.1016309862012987,0.07173872514204545,0.1314546130952381,16,768
passthrough,40,orthogonal,regret,f1,0.8238898471320346,0.7906612723214286,0.8591268643465909,16,768
passthrough,40,orthogonal,utility,judge_correct,0.07421875,0.04296875,0.10546875,16,768
passthrough,40,orthogonal,regret,judge_correct,0.91796875,0.88671875,0.953125,16,768
passthrough,80,paraphrase,utility,em,0.203125,0.15625,0.25,16,64
passthrough,80,paraphrase,regret,em,0.578125,0.53125,0.640625,16,64
passthrough,80,paraphrase,utility,f1,0.2546875,0.2265625,0.2817708333333333,16,64
passthrough,80,paraphrase,regret,f1,0.6203125,0.5708333333333333,0.6645963541666664,16,64
passthrough,80,paraphrase,utility,judge_correct,0.265625,0.25,0.296875,16,64
passthrough,80,paraphrase,regret,judge_correct,0.71875,0.671875,0.75,16,64
passthrough,80,same_entity,utility,em,0.140625,0.078125,0.203125,16,64
passthrough,80,same_entity,regret,em,0.703125,0.609375,0.78125,16,64
passthrough,80,same_entity,utility,f1,0.2019345238095238,0.14620535714285715,0.25669642857142855,16,64
passthrough,80,same_entity,regret,f1,0.7423363095238096,0.6842987351190476,0.8025297619047619,16,64
passthrough,80,same_entity,utility,judge_correct,0.171875,0.109375,0.21875,16,64
passthrough,80,same_entity,regret,judge_correct,0.828125,0.78125,0.890625,16,64
passthrough,80,same_topic,utility,em,0.015625,0.0,0.046875,16,64
passthrough,80,same_topic,regret,em,0.9375,0.859375,1.0,16,64
passthrough,80,same_topic,utility,f1,0.07633928571428572,0.04121837797619049,0.11383928571428571,16,64
passthrough,80,same_topic,regret,f1,0.9080357142857143,0.8682291666666666,0.9474014136904763,16,64
passthrough,80,same_topic,utility,judge_correct,0.03125,0.0,0.078125,16,64
passthrough,80,same_topic,regret,judge_correct,0.96875,0.921875,1.0,16,64
passthrough,80,orthogonal,utility,em,0.14453125,0.1171875,0.16796875,16,768
passthrough,80,orthogonal,regret,em,0.69921875,0.6640625,0.73046875,16,768
passthrough,80,orthogonal,utility,f1,0.19443824404761906,0.17321428571428574,0.21508603050595237,16,768
passthrough,80,orthogonal,regret,f1,0.7310825892857143,0.7024925595238096,0.7580557105654762,16,768
passthrough,80,orthogonal,utility,judge_correct,0.18359375,0.1640625,0.20703125,16,768
passthrough,80,orthogonal,regret,judge_correct,0.80859375,0.78125,0.8359375,16,768
passthrough,160,paraphrase,utility,em,0.265625,0.203125,0.328125,16,64
passthrough,160,paraphrase,regret,em,0.515625,0.5,0.546875,16,64
passthrough,160,paraphrase,utility,f1,0.3842013888888889,0.32847222222222217,0.4380295138888887,16,64
passthrough,160,paraphrase,regret,f1,0.4907986111111111,0.43767361111111114,0.5381944444444444,16,64
passthrough,160,paraphrase,utility,judge_correct,0.484375,0.453125,0.5,16,64
passthrough,160,paraphrase,regret,judge_correct,0.5,0.453125,0.546875,16,64
passthrough,160,same_entity,utility,em,0.234375,0.171875,0.296875,16,64
passthrough,160,same_entity,regret,em,0.609375,0.53125,0.6875,16,64
passthrough,160,same_entity,utility,f1,0.29921875,0.25312500000000004,0.35104166666666664,16,64
passthrough,160,same_entity,regret,f1,0.6450520833333333,0.5880208333333333,0.6963541666666666,16,64
passthrough,160,same_entity,utility,judge_correct,0.3125,0.265625,0.375,16,64
passthrough,160,same_entity,regret,judge_correct,0.6875,0.625,0.734375,16,64
passthrough,160,same_topic,utility,em,0.25,0.25,0.25,16,64
passthrough,160,same_topic,regret,em,0.703125,0.625,0.75,16,64
passthrough,160,same_topic,utility,f1,0.2914434523809524,0.2677827380952381,0.31674107142857144,16,64
passthrough,160,same_topic,regret,f1,0.6929315476190476,0.6576636904761906,0.725,16,64
passthrough,160,same_topic,utility,judge_correct,0.25,0.25,0.25,16,64
passthrough,160,same_topic,regret,judge_correct,0.75,0.75,0.75,16,64
passthrough,160,orthogonal,utility,em,0.26171875,0.22265625,0.30078125,16,768
passthrough,160,orthogonal,regret,em,0.58203125,0.5546875,0.609375,16,768
passthrough,160,orthogonal,utility,f1,0.33727988591269836,0.30690018911210315,0.3665039837549603,16,768
passthrough,160,orthogonal,regret,f1,0.5882409474206349,0.5616362847222224,0.6134074280753967,16,768
passthrough,160,orthogonal,utility,judge_correct,0.375,0.3515625,0.39453125,16,768
passthrough,160,orthogonal,regret,judge_correct,0.6171875,0.59375,0.64453125,16,768
random_selection,20,paraphrase,utility,em,0.0,0.0,0.0,16,64
random_selection,20,paraphrase,regret,em,0.78125,0.703125,0.859375,16,64
random_selection,20,paraphrase,utility,f1,0.0,0.0,0.0,16,64
random_selection,20,paraphrase,regret,f1,0.875,0.8307291666666666,0.9192708333333333,16,64
random_selection,20,paraphrase,utility,judge_correct,0.015625,0.0,0.046875,16,64
random_selection,20,paraphrase,regret,judge_correct,0.96875,0.921875,1.0,16,64
random_selection,20,same_entity,utility,em,0.015625,0.0,0.046875,16,64
random_selection,20,same_entity,regret,em,0.828125,0.75,0.90625,16,64
random_selection,20,same_entity,utility,f1,0.026041666666666664,0.0,0.0625,16,64
random_selection,20,same_entity,regret,f1,0.9182291666666667,0.875,0.9572916666666667,16,64
random_selection,20,same_entity,utility,judge_correct,0.015625,0.0,0.046875,16,64
random_selection,20,same_entity,regret,judge_correct,0.984375,0.953125,1.0,16,64
random_selection,20,same_topic,utility,em,0.0,0.0,0.0,16,64
random_selection,20,same_topic,regret,em,0.953125,0.875,1.0,16,64
random_selection,20,same_topic,utility,f1,0.03653374811463046,0.014458427601809955,0.06093749999999999,16,64
random_selection,20,same_topic,regret,f1,0.9478412518853696,0.9202807433069382,0.9743589743589743,16,64
random_selection,20,same_topic,utility,judge_correct,0.015625,0.0,0.046875,16,64
random_selection,20,same_topic,regret,judge_correct,0.984375,0.953125,1.0,16,64
random_selection,20,orthogonal,utility,em,0.00390625,0.0,0.01171875,16,768
random_selection,20,orthogonal,regret,em,0.83984375,0.79296875,0.8828125,16,768
random_selection,20,orthogonal,utility,f1,0.017206353695324285,0.004775287518853695,0.033402267156862744,16,768
random_selection,20,orthogonal,regret,f1,0.9083144796380089,0.8822916666666667,0.9336250648095776,16,768
random_selection,20,orthogonal,utility,judge_correct,0.015625,0.0,0.03515625,16,768
random_selection,20,orthogonal,regret,judge_correct,0.9765625,0.94921875,1.0,16,768
random_selection,40,paraphrase,utility,em,0.015625,0.0,0.046875,16,64
random_selection,40,paraphrase,regret,em,0.765625,0.6875,0.84375,16,64
random_selection,40,paraphrase,utility,f1,0.04613095238095238,0.0078125,0.10081845238095237,16,64
random_selection,40,paraphrase,regret,f1,0.8288690476190477,0.7444010416666669,0.9025297619047619,16,64
random_selection,40,paraphrase,utility,judge_correct,0.0625,0.0,0.140625,16,64
random_selection,40,paraphrase,regret,judge_correct,0.921875,0.8125,1.0,16,64
random_selection,40,same_entity,utility,em,0.015625,0.0,0.046875,16,64
random_selection,40,same_entity,regret,em,0.828125,0.734375,0.921875,16,64
random_selection,40,same_entity,utility,f1,0.08072916666666667,0.0421875,0.12083333333333332,16,64
random_selection,40,same_entity,regret,f1,0.8635416666666667,0.8083333333333333,0.9125,16,64
random_selection,40,same_entity,utility,judge_correct,0.03125,0.0,0.078125,16,64
random_selection,40,same_entity,regret,judge_correct,0.96875,0.921875,1.0,16,64
random_selection,40,same_topic,utility,em,0.09375,0.03125,0.15625,16,64
random_selection,40,same_topic,regret,em,0.859375,0.75,0.9375,16,64
random_selection,40,same_topic,utility,f1,0.11857638888888888,0.05989583333333333,0.18107638888888888,16,64
random_selection,40,same_topic,regret,f1,0.8657986111111111,0.7954861111111111,0.9296875,16,64
random_selection,40,same_topic,utility,judge_correct,0.109375,0.046875,0.171875,16,64
random_selection,40,same_topic,regret,judge_correct,0.890625,0.828125,0.953125,16,64
random_selection,40,orthogonal,utility,em,0.03515625,0.015625,0.0546875,16,768
random_selection,40,orthogonal,regret,em,0.80859375,0.7578125,0.8515625,16,768
random_selection,40,orthogonal,utility,f1,0.07158978174603174,0.05255952380952382,0.0934219990079365,16,768
random_selection,40,orthogonal,regret,f1,0.8539310515873015,0.8212036520337301,0.8838109188988095,16,768
random_selection,40,orthogonal,utility,judge_correct,0.0625,0.0390625,0.0859375,16,768
random_selection,40,orthogonal,regret,judge_correct,0.9296875,0.890625,0.9609375,16,768
random_selection,80,paraphrase,utility,em,0.125,0.046875,0.21875,16,64
random_selection,80,paraphrase,regret,em,0.65625,0.546875,0.765625,16,64
random_selection,80,paraphrase,utility,f1,0.18697916666666667,0.1015625,0.2739583333333333,16,64
random_selection,80,paraphrase,regret,f1,0.6880208333333333,0.5875,0.7869791666666667,16,64
random_selection,80,paraphrase,utility,judge_correct,0.203125,0.109375,0.296875,16,64
random_selection,80,paraphrase,regret,judge_correct,0.78125,0.6875,0.875,16,64
random_selection,80,same_entity,utility,em,0.140625,0.0625,0.21875,16,64
random_selection,80,same_entity,regret,em,0.703125,0.5625,0.828125,16,64
random_selection,80,same_entity,utility,f1,0.19144345238095237,0.1078125,0.2828924851190476,16,64
random_selection,80,same_entity,regret,f1,0.7528273809523809,0.6366815476190476,0.8491815476190476,16,64
random_selection,80,same_entity,utility,judge_correct,0.15625,0.078125,0.265625,16,64
random_selection,80,same_entity,regret,judge_correct,0.84375,0.734375,0.921875,16,64
random_selection,80,same_topic,utility,em,0.0625,0.015625,0.125,16,64
random_selection,80,same_topic,regret,em,0.890625,0.8125,0.953125,16,64
random_selection,80,same_topic,utility,f1,0.08333333333333334,0.028124999999999997,0.14583333333333331,16,64
random_selection,80,same_topic,regret,f1,0.9010416666666666,0.840625,0.9562499999999999,16,64
random_selection,80,same_topic,utility,judge_correct,0.0625,0.015625,0.125,16,64
random_selection,80,same_topic,regret,judge_correct,0.9375,0.875,0.984375,16,64
random_selection,80,orthogonal,utility,em,0.12109375,0.0859375,0.16015625,16,768
random_selection,80,orthogonal,regret,em,0.72265625,0.66015625,0.77734375,16,768
random_selection,80,orthogonal,utility,f1,0.1603608630952381,0.12405087425595238,0.19747163318452382,16,768
random_selection,80,orthogonal,regret,f1,0.7651599702380952,0.7175023251488095,0.809766090029762,16,768
random_selection,80,orthogonal,utility,judge_correct,0.15234375,0.11328125,0.19140625,16,768
random_selection,80,orthogonal,regret,judge_correct,0.83984375,0.796875,0.88671875,16,768
random_selection,160,paraphrase,utility,em,0.359375,0.25,0.46875,16,64
random_selection,160,paraphrase,regret,em,0.421875,0.34375,0.5,16,64
random_selection,160,paraphrase,utility,f1,0.41666666666666663,0.3177083333333333,0.513085937499999,16,64
random_selection,160,paraphrase,regret,f1,0.45833333333333337,0.37239583333333337,0.5520833333333334,16,64
random_selection,160,paraphrase,utility,judge_correct,0.46875,0.359375,0.578125,16,64
random_selection,160,paraphrase,regret,judge_correct,0.515625,0.40625,0.625,16,64
random_selection,160,same_entity,utility,em,0.25,0.171875,0.34375,16,64
random_selection,160,same_entity,regret,em,0.59375,0.5,0.6875,16,64
random_selection,160,same_entity,utility,f1,0.2916666666666667,0.20937499999999998,0.38125,16,64
random_selection,160,same_entity,regret,f1,0.6526041666666667,0.5697916666666667,0.7322916666666667,16,64
random_selection,160,same_entity,utility,judge_correct,0.296875,0.21875,0.390625,16,64
random_selection,160,same_entity,regret,judge_correct,0.703125,0.609375,0.78125,16,64
random_selection,160,same_topic,utility,em,0.296875,0.1875,0.421875,16,64
random_selection,160,same_topic,regret,em,0.65625,0.546875,0.78125,16,64
random_selection,160,same_topic,utility,f1,0.30729166666666663,0.19791666666666666,0.421875,16,64
random_selection,160,same_topic,regret,f1,0.6770833333333333,0.5677083333333333,0.7916666666666666,16,64
random_selection,160,same_topic,utility,judge_correct,0.3125,0.203125,0.421875,16,64
random_selection,160,same_topic,regret,judge_correct,0.6875,0.578125,0.796875,16,64
random_selection,160,orthogonal,utility,em,0.328125,0.2734375,0.3828125,16,768
random_selection,160,orthogonal,regret,em,0.515625,0.4609375,0.56640625,16,768
random_selection,160,orthogonal,utility,f1,0.3626302083333333,0.3140625,0.408984375,16,768
random_selection,160,orthogonal,regret,f1,0.5628906250000001,0.5174479166666666,0.60859375,16,768
random_selection,160,orthogonal,utility,judge_correct,0.38671875,0.33203125,0.4375,16,768
random_selection,160,orthogonal,regret,judge_correct,0.60546875,0.55859375,0.66015625,16,768
reusable,20,paraphrase,utility,em,0.609375,0.46875,0.734375,16,64
reusable,20,paraphrase,regret,em,0.171875,0.078125,0.265625,16,64
reusable,20,paraphrase,utility,f1,0.7984374999999999,0.7041666666666666,0.8802083333333333,16,64
reusable,20,paraphrase,regret,f1,0.0765625,0.002083333333333331,0.15886718749999984,16,64
reusable,20,paraphrase,utility,judge_correct,0.984375,0.953125,1.0,16,64
reusable,20,paraphrase,regret,judge_correct,0.0,-0.046875,0.046875,16,64
reusable,20,same_entity,utility,em,0.03125,0.0,0.078125,16,64
reusable,20,same_entity,regret,em,0.8125,0.734375,0.890625,16,64
reusable,20,same_entity,utility,f1,0.09613095238095237,0.049994419642857196,0.14591331845238087,16,64
reusable,20,same_entity,regret,f1,0.848139880952381,0.7889825148809524,0.9017857142857143,16,64
reusable,20,same_entity,utility,judge_correct,0.046875,0.0,0.09375,16,64
reusable,20,same_entity,regret,judge_correct,0.953125,0.90625,1.0,16,64
reusable,20,same_topic,utility,em,0.046875,0.0,0.09375,16,64
reusable,20,same_topic,regret,em,0.90625,0.828125,0.96875,16,64
reusable,20,same_topic,utility,f1,0.09069940476190477,0.03125,0.15833519345238092,16,64
