comparison,treatment,control,budget_words,kind,endpoint,metric,delta,lo,hi,p_value,n,cohens_dz
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,40,specialisation_did,now_minus_future,judge_correct,0.49062500000000003,0.40104166666666674,0.5822916666666667,0.0,16,2.562245938404722
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,utility,now,em,0.328125,0.234375,0.4375,0.0,16,1.503070627573904
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,utility,now,f1,0.38541666666666663,0.2916666666666667,0.484375,0.0,16,1.9067774603466756
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,utility,now,judge_correct,0.4375,0.328125,0.546875,0.0,16,1.8798015443535112
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,utility,future,em,-0.012500000000000004,-0.03333333333333334,0.009375000000000001,0.2535,16,-0.27570548328517797
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,utility,future,f1,-0.030742698760790867,-0.051018526133040934,-0.009482736789891406,0.0038,16,-0.7062272842167847
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,utility,future,judge_correct,-0.014583333333333337,-0.034375,0.005208333333333332,0.1511,16,-0.3463253575233954
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,utility,gap,em,0.34062500000000007,0.2395833333333334,0.45,0.0,16,1.551761488419436
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,utility,gap,f1,0.4161593654274576,0.3162557663690476,0.5189803958681426,0.0,16,1.957313060208537
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,utility,gap,judge_correct,0.4520833333333334,0.33854166666666674,0.5645833333333333,0.0,16,1.9067000350003438
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,regret,now,em,-0.328125,-0.4375,-0.234375,0.0,16,-1.503070627573904
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,regret,now,f1,-0.38541666666666663,-0.484375,-0.2916666666666667,0.0,16,-1.9067774603466756
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,regret,now,judge_correct,-0.4375,-0.546875,-0.328125,0.0,16,-1.8798015443535112
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,regret,future,em,0.012500000000000025,-0.009374999999999974,0.03333333333333336,0.2389,16,0.2757054832851786
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,regret,future,f1,0.030742698760790894,0.009482736789891422,0.051018526133040934,0.0038,16,0.7062272842167852
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,regret,future,judge_correct,0.014583333333333316,-0.0052083333333333565,0.034374999999999996,0.1673,16,0.34632535752339494
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,retained,now,em,0.41666666666666663,0.29166666666666663,0.5520833333333333,0.0,16,1.5504341823651053
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,retained,now,f1,0.38888888888888884,0.2977430555555556,0.484375,0.0,16,1.9584729863738648
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,retained,now,judge_correct,0.4427083333333333,0.3333333333333333,0.5520833333333333,0.0,16,1.9318181818181817
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,retained,future,em,-0.006227973415473413,-0.03288412975912976,0.021173522657897646,0.6508,16,-0.11003099731580922
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,retained,future,f1,-0.03322444733628944,-0.05467410294709989,-0.011139431504298756,0.0022,16,-0.7279549339946498
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,retained,future,judge_correct,-0.01682692307692308,-0.03645833333333334,0.0029647435897435835,0.088,16,-0.40761983467695523
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,specialisation_did,now_minus_future,em,0.34062500000000007,0.23958333333333337,0.4489583333333334,0.0,16,1.551761488419436
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,specialisation_did,now_minus_future,f1,0.4161593654274576,0.3182195973875661,0.5190579160575048,0.0,16,1.957313060208537
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,80,specialisation_did,now_minus_future,judge_correct,0.4520833333333334,0.34062500000000007,0.5645833333333334,0.0,16,1.9067000350003438
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,utility,now,em,0.421875,0.359375,0.46875,0.0,16,3.525072533102881
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,utility,now,f1,0.43563988095238093,0.375,0.4921875,0.0,16,3.5011831415998875
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,utility,now,judge_correct,0.4375,0.375,0.5,0.0,16,3.0310889132455356
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,utility,future,em,0.018750000000000003,-0.013541666666666662,0.05208333333333334,0.2665,16,0.2713931082482673
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,utility,future,f1,-0.01757027116402116,-0.05290209573412698,0.01969202628968253,0.3414,16,-0.229850360645297
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,utility,future,judge_correct,-0.03854166666666666,-0.06458333333333333,-0.011458333333333317,0.0051,16,-0.6963224407148909
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,utility,gap,em,0.403125,0.33645833333333336,0.4666666666666667,0.0,16,2.9440996152646606
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,utility,gap,f1,0.4532101521164021,0.38404150132275133,0.5220845940806877,0.0,16,3.1119440775629683
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,utility,gap,judge_correct,0.4760416666666667,0.4010416666666667,0.5541666666666667,0.0,16,2.9377396356218157
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,regret,now,em,-0.421875,-0.46875,-0.359375,0.0,16,-3.525072533102881
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,regret,now,f1,-0.43563988095238093,-0.4921875,-0.375,0.0,16,-3.5011831415998875
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,regret,now,judge_correct,-0.4375,-0.5,-0.375,0.0,16,-3.0310889132455356
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,regret,future,em,-0.01875000000000001,-0.05208333333333338,0.013541666666666691,0.2701,16,-0.2713931082482672
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,regret,future,f1,0.01757027116402116,-0.019692026289682536,0.05290209573412696,0.3413,16,0.2298503606452971
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,regret,future,judge_correct,0.03854166666666673,0.011458333333333383,0.06458333333333338,0.0043,16,0.696322440714892
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,retained,now,em,0.5520833333333334,0.45833333333333337,0.6458333333333334,0.0,16,2.803748823037928
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,retained,now,f1,0.4460565476190476,0.3816964285714286,0.5078125,0.0,16,3.2664083854729884
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,retained,now,judge_correct,0.4479166666666667,0.375,0.5208333333333334,0.0,16,2.8938027235626396
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,retained,future,em,0.030787962037962042,-0.007237228916916423,0.06964123116466865,0.1195,16,0.3823405839959838
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,retained,future,f1,-0.01485496068085353,-0.05012425299981103,0.022290621456916085,0.4242,16,-0.19433455571633038
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,retained,future,judge_correct,-0.03541666666666666,-0.06145833333333333,-0.008333333333333325,0.0107,16,-0.6316837028464688
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,specialisation_did,now_minus_future,em,0.403125,0.3364583333333333,0.4666666666666667,0.0,16,2.9440996152646606
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,specialisation_did,now_minus_future,f1,0.4532101521164021,0.3838649760251323,0.522093998015873,0.0,16,3.1119440775629683
lm_conditioned_minus_passthrough,lm_conditioned,passthrough,160,specialisation_did,now_minus_future,judge_correct,0.4760416666666667,0.4,0.5541666666666667,0.0,16,2.9377396356218157
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,utility,now,em,-0.015625,-0.046875,0.0,0.6239,16,-0.25
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,utility,now,f1,-0.021875,-0.059375,0.0,0.239,16,-0.33270523152535086
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,utility,now,judge_correct,-0.015625,-0.046875,0.0,0.6239,16,-0.25
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,utility,future,em,-0.011458333333333334,-0.029166666666666667,0.0,0.2159,16,-0.3513343134144061
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,utility,future,f1,-0.01234508547008547,-0.030069444444444444,0.00013888888888888913,0.1027,16,-0.375792042797164
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,utility,future,judge_correct,-0.015625,-0.034375,0.0,0.0836,16,-0.44379475156045395
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,utility,gap,em,-0.004166666666666667,-0.025,0.0125,0.8448,16,-0.10893616758264879
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,utility,gap,f1,-0.009529914529914533,-0.03402777777777778,0.010384615384615384,0.4147,16,-0.20014966611280224
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,utility,gap,judge_correct,0.0,-0.020833333333333336,0.016666666666666666,1.0,16,0.0
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,regret,now,em,0.015625,0.0,0.046875,0.6239,16,0.25
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,regret,now,f1,0.021875,0.0,0.059375,0.239,16,0.33270523152535086
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,regret,now,judge_correct,0.015625,0.0,0.046875,0.6239,16,0.25
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,regret,future,em,0.011458333333333341,0.0,0.029166666666666702,0.2188,16,0.3513343134144061
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,regret,future,f1,0.012345085470085476,-0.00013888888888888978,0.030069444444444468,0.1024,16,0.3757920427971638
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,regret,future,judge_correct,0.015625,0.0,0.034375,0.0836,16,0.44379475156045395
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,retained,now,em,-0.020833333333333332,-0.0625,0.0,0.6239,16,-0.25
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,retained,now,f1,-0.021875,-0.059375,0.0,0.239,16,-0.33270523152535086
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,retained,now,judge_correct,-0.015625,-0.046875,0.0,0.6239,16,-0.25
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,retained,future,em,-0.012706043956043956,-0.03296703296703297,0.0,0.2188,16,-0.3487711479173157
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,retained,future,f1,-0.01234508547008547,-0.030069444444444444,0.00013888888888888913,0.1027,16,-0.375792042797164
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,retained,future,judge_correct,-0.015625,-0.034375,0.0,0.0836,16,-0.44379475156045395
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,specialisation_did,now_minus_future,em,-0.004166666666666667,-0.025,0.0125,0.8412,16,-0.10893616758264879
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,specialisation_did,now_minus_future,f1,-0.009529914529914533,-0.034198717948717955,0.010352564102564101,0.4132,16,-0.20014966611280224
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,20,specialisation_did,now_minus_future,judge_correct,0.0,-0.020833333333333336,0.016666666666666666,1.0,16,0.0
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,utility,now,em,-0.0625,-0.140625,0.015625,0.1844,16,-0.36596252735569995
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,utility,now,f1,-0.06715029761904762,-0.1400669642857143,0.006338355654761707,0.0738,16,-0.43227761144675386
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,utility,now,judge_correct,-0.078125,-0.15625,0.0,0.0987,16,-0.44379475156045395
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,utility,future,em,-0.01666666666666667,-0.051041666666666666,0.017708333333333333,0.356,16,-0.22821773229381923
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,utility,future,f1,-0.030819579725829726,-0.0672673611111111,0.007606449540043285,0.1063,16,-0.3951421723493234
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,utility,future,judge_correct,-0.011458333333333336,-0.046875,0.025,0.5084,16,-0.15235515517624734
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,utility,gap,em,-0.04583333333333333,-0.09999999999999998,0.0041666666666666805,0.1014,16,-0.4136390758473784
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,utility,gap,f1,-0.03633071789321789,-0.0789963924963925,0.005586399711399692,0.0949,16,-0.40024657680472864
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,utility,gap,judge_correct,-0.06666666666666667,-0.12083333333333332,-0.01249999999999999,0.0151,16,-0.5976143046671968
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,regret,now,em,0.0625,-0.015625,0.140625,0.1844,16,0.36596252735569995
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,regret,now,f1,0.06715029761904762,-0.006338355654761786,0.1400669642857143,0.0738,16,0.4322776114467538
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,regret,now,judge_correct,0.078125,0.0,0.15625,0.0987,16,0.44379475156045395
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,regret,future,em,0.016666666666666663,-0.01770833333333334,0.05104166666666666,0.3558,16,0.2282177322938191
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,regret,future,f1,0.03081957972582971,-0.007606449540043294,0.06726736111111108,0.1063,16,0.39514217234932314
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,regret,future,judge_correct,0.011458333333333362,-0.02499999999999996,0.04687500000000002,0.4968,16,0.15235515517624773
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,retained,now,em,-0.078125,-0.17708333333333331,0.02083333333333333,0.131,16,-0.3766356393677631
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,retained,now,f1,-0.06715029761904762,-0.1400669642857143,0.006338355654761707,0.0738,16,-0.43227761144675386
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,retained,now,judge_correct,-0.078125,-0.15625,0.0,0.0987,16,-0.44379475156045395
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,retained,future,em,-0.019467511655011663,-0.05820797041500168,0.01940299284049283,0.3363,16,-0.2353025934494446
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,retained,future,f1,-0.03107665771728272,-0.06767923374368685,0.007480137917637917,0.1057,16,-0.3957872248882608
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,retained,future,judge_correct,-0.011458333333333336,-0.046875,0.025,0.5084,16,-0.15235515517624734
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,specialisation_did,now_minus_future,em,-0.04583333333333333,-0.09999999999999999,0.008333333333333338,0.1065,16,-0.4136390758473784
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,specialisation_did,now_minus_future,f1,-0.03633071789321789,-0.08009477588383838,0.006720655212842697,0.102,16,-0.40024657680472864
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,40,specialisation_did,now_minus_future,judge_correct,-0.06666666666666667,-0.11666666666666667,-0.01249999999999999,0.017,16,-0.5976143046671968
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,utility,now,em,-0.09375,-0.15625,-0.015625,0.0226,16,-0.6056796398154362
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,utility,now,f1,-0.10535037878787878,-0.17282788825757572,-0.04024621212121212,0.0021,16,-0.7540533282060803
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,utility,now,judge_correct,-0.125,-0.203125,-0.062109375000005684,0.0028,16,-0.7905694150420948
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,utility,future,em,-0.014583333333333337,-0.043750000000000004,0.015624999999999998,0.3401,16,-0.23288524468090002
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,utility,future,f1,-0.04840773809523809,-0.07902141955266953,-0.017053165584415587,0.0015,16,-0.7348525110068939
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,utility,future,judge_correct,-0.04166666666666667,-0.07500000000000001,-0.008333333333333333,0.0159,16,-0.5807152622648539
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,utility,gap,em,-0.07916666666666664,-0.14583333333333331,-0.01249999999999998,0.0243,16,-0.5642513500888942
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,utility,gap,f1,-0.056942640692640684,-0.11411084054834054,-0.0015669191919191851,0.0464,16,-0.4835983856905855
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,utility,gap,judge_correct,-0.08333333333333331,-0.14166666666666666,-0.024999999999999974,0.0081,16,-0.6649939707486642
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,regret,now,em,0.09375,0.015625,0.15625,0.0226,16,0.6056796398154362
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,regret,now,f1,0.10535037878787878,0.04024621212121212,0.1728278882575757,0.0021,16,0.7540533282060803
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,regret,now,judge_correct,0.125,0.062109375000003464,0.203125,0.0028,16,0.7905694150420948
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,regret,future,em,0.014583333333333358,-0.015624999999999951,0.04374999999999998,0.3251,16,0.23288524468090052
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,regret,future,f1,0.04840773809523815,0.017053165584415633,0.07902141955266957,0.0015,16,0.7348525110068947
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,regret,future,judge_correct,0.041666666666666644,0.00833333333333331,0.07499999999999997,0.0154,16,0.5807152622648539
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,retained,now,em,-0.10416666666666666,-0.203125,0.010416666666666671,0.0593,16,-0.4637056564026543
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,retained,now,f1,-0.11055871212121213,-0.18090080492424215,-0.04166666666666667,0.0021,16,-0.7529417113897228
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,retained,now,judge_correct,-0.125,-0.203125,-0.062109375000005684,0.0028,16,-0.7905694150420948
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,retained,future,em,-0.021584058302808296,-0.059908416236541216,0.018967720647408152,0.3002,16,-0.2557887678747479
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,retained,future,f1,-0.051729133961276805,-0.08366996978715727,-0.01906837346681097,0.0012,16,-0.7525036217058616
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,retained,future,judge_correct,-0.04638850732600733,-0.07874885531135531,-0.012500000000000002,0.0057,16,-0.650516063607068
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,specialisation_did,now_minus_future,em,-0.07916666666666664,-0.14583333333333331,-0.012499999999999987,0.0204,16,-0.5642513500888942
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,specialisation_did,now_minus_future,f1,-0.056942640692640684,-0.11472519841269839,-0.0023150252525252608,0.0469,16,-0.4835983856905855
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,80,specialisation_did,now_minus_future,judge_correct,-0.08333333333333331,-0.14166666666666666,-0.024999999999999974,0.007,16,-0.6649939707486642
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,utility,now,em,0.015625,-0.078125,0.125,0.8784,16,0.07319250547113999
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,utility,now,f1,-0.046130952380952384,-0.13021763392857133,0.05022321428571429,0.3248,16,-0.2453957407554385
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,utility,now,judge_correct,-0.109375,-0.203125,0.0,0.0584,16,-0.490418669306327
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,utility,future,em,0.02395833333333333,-0.009375000000000001,0.059375,0.1696,16,0.336378119921531
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,utility,future,f1,-0.024884259259259252,-0.05712946428571427,0.0072916666666666685,0.1239,16,-0.3760631024658483
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,utility,future,judge_correct,-0.05520833333333332,-0.08958333333333332,-0.018749999999999982,0.0024,16,-0.7463949745323801
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,utility,gap,em,-0.008333333333333331,-0.09166666666666669,0.07916666666666669,0.8693,16,-0.045796456590456974
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,utility,gap,f1,-0.021246693121693132,-0.09815691137566135,0.06528290343915336,0.6081,16,-0.1259556178399895
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,utility,gap,judge_correct,-0.05416666666666666,-0.13333333333333333,0.03333333333333334,0.2153,16,-0.31399378509023956
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,regret,now,em,-0.015625,-0.125,0.078125,0.8784,16,-0.07319250547113999
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,regret,now,f1,0.046130952380952384,-0.05022321428571429,0.13021763392857127,0.3243,16,0.2453957407554385
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,regret,now,judge_correct,0.109375,0.0,0.203125,0.0584,16,0.490418669306327
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,regret,future,em,-0.023958333333333345,-0.05937500000000002,0.009374999999999998,0.1649,16,-0.33637811992153105
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,regret,future,f1,0.02488425925925926,-0.0072916666666666555,0.05712946428571431,0.1239,16,0.37606310246584834
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,regret,future,judge_correct,0.05520833333333336,0.018750000000000017,0.08958333333333336,0.0022,16,0.7463949745323807
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,retained,now,em,0.046875,-0.078125,0.1875,0.5119,16,0.1671181209442053
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,retained,now,f1,-0.05133928571428571,-0.13988095238095238,0.04761904761904762,0.2892,16,-0.2632335394615326
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,retained,now,judge_correct,-0.09895833333333333,-0.203125,0.031250000000000014,0.1206,16,-0.3880946920361689
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,retained,future,em,0.02603091353091354,-0.0232360131188256,0.07736560314685315,0.3119,16,0.24615148744646723
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,retained,future,f1,-0.02389552081516366,-0.056590705900415705,0.008327737304857842,0.1458,16,-0.3562383428920298
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,retained,future,judge_correct,-0.054418498168498156,-0.08958333333333332,-0.01691849816849816,0.0035,16,-0.7181140503146124
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,specialisation_did,now_minus_future,em,-0.008333333333333331,-0.09583333333333333,0.07916666666666668,0.8665,16,-0.045796456590456974
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,specialisation_did,now_minus_future,f1,-0.021246693121693132,-0.09942460317460317,0.06144568452380952,0.6003,16,-0.1259556178399895
nonllm_generic_minus_passthrough,nonllm_generic,passthrough,160,specialisation_did,now_minus_future,judge_correct,-0.05416666666666666,-0.13333333333333333,0.02916666666666668,0.208,16,-0.31399378509023956
generic_minus_passthrough,generic,passthrough,20,utility,now,em,0.03125,-0.03125,0.09375,0.4195,16,0.25
generic_minus_passthrough,generic,passthrough,20,utility,now,f1,0.12712053571428572,0.07759951636904766,0.1718768601190476,0.0,16,1.2823305319635725
generic_minus_passthrough,generic,passthrough,20,utility,now,judge_correct,0.109375,0.046875,0.171875,0.0008,16,0.8539125638299665
generic_minus_passthrough,generic,passthrough,20,utility,future,em,0.03958333333333333,0.0125,0.06770833333333333,0.0054,16,0.6749083981512011
generic_minus_passthrough,generic,passthrough,20,utility,future,f1,0.09741076291627762,0.05845554315476192,0.13491760523653906,0.0,16,1.19755620121043
generic_minus_passthrough,generic,passthrough,20,utility,future,judge_correct,0.071875,0.040625,0.10208333333333333,0.0,16,1.1224038630713213
generic_minus_passthrough,generic,passthrough,20,utility,gap,em,-0.008333333333333331,-0.054166666666666675,0.04166666666666667,0.8011,16,-0.08096878445391194
generic_minus_passthrough,generic,passthrough,20,utility,gap,f1,0.02970977279800809,-0.004238396747587932,0.06234955162620602,0.0806,16,0.4225305444426375
generic_minus_passthrough,generic,passthrough,20,utility,gap,judge_correct,0.037500000000000006,-0.008333333333333333,0.08750000000000001,0.1367,16,0.37396265361442516
generic_minus_passthrough,generic,passthrough,20,regret,now,em,-0.03125,-0.09375,0.03125,0.4195,16,-0.25
generic_minus_passthrough,generic,passthrough,20,regret,now,f1,-0.1271205357142857,-0.1718768601190476,-0.07759951636904769,0.0,16,-1.282330531963572
generic_minus_passthrough,generic,passthrough,20,regret,now,judge_correct,-0.109375,-0.171875,-0.046875,0.0008,16,-0.8539125638299665
generic_minus_passthrough,generic,passthrough,20,regret,future,em,-0.03958333333333335,-0.06770833333333337,-0.012500000000000018,0.0052,16,-0.6749083981512012
generic_minus_passthrough,generic,passthrough,20,regret,future,f1,-0.09741076291627765,-0.13491760523653906,-0.05845554315476195,0.0,16,-1.19755620121043
generic_minus_passthrough,generic,passthrough,20,regret,future,judge_correct,-0.071875,-0.10208333333333332,-0.040625,0.0,16,-1.1224038630713218
generic_minus_passthrough,generic,passthrough,20,retained,now,em,0.03125,-0.041666666666666664,0.10416666666666666,0.4172,16,0.21017942970271156
generic_minus_passthrough,generic,passthrough,20,retained,now,f1,0.12972470238095238,0.08049944196428577,0.17447916666666666,0.0,16,1.3022072056697112
generic_minus_passthrough,generic,passthrough,20,retained,now,judge_correct,0.109375,0.046875,0.171875,0.0008,16,0.8539125638299665
generic_minus_passthrough,generic,passthrough,20,retained,future,em,0.04598266317016317,0.015677031302031304,0.07791989911130537,0.004,16,0.6890092184848486
generic_minus_passthrough,generic,passthrough,20,retained,future,f1,0.09685182780377108,0.057507293983298464,0.13502601900803055,0.0,16,1.1749446762038858
generic_minus_passthrough,generic,passthrough,20,retained,future,judge_correct,0.071875,0.040625,0.10208333333333333,0.0,16,1.1224038630713213
generic_minus_passthrough,generic,passthrough,20,specialisation_did,now_minus_future,em,-0.008333333333333331,-0.054166666666666675,0.04166666666666667,0.8009,16,-0.08096878445391194
generic_minus_passthrough,generic,passthrough,20,specialisation_did,now_minus_future,f1,0.02970977279800809,-0.005291603446934315,0.06155811838624338,0.0788,16,0.4225305444426375
generic_minus_passthrough,generic,passthrough,20,specialisation_did,now_minus_future,judge_correct,0.037500000000000006,-0.008333333333333333,0.08333333333333334,0.135,16,0.37396265361442516
generic_minus_passthrough,generic,passthrough,40,utility,now,em,0.125,0.046875,0.21875,0.0074,16,0.6846531968814576
generic_minus_passthrough,generic,passthrough,40,utility,now,f1,0.1864955357142857,0.0966452752976191,0.27894345238095236,0.0,16,0.9549922112619115
generic_minus_passthrough,generic,passthrough,40,utility,now,judge_correct,0.21875,0.125,0.3125,0.0,16,1.0853039276555738
generic_minus_passthrough,generic,passthrough,40,utility,future,em,0.08333333333333333,0.043750000000000004,0.12291666666666667,0.0,16,1.0040241611281235
generic_minus_passthrough,generic,passthrough,40,utility,future,f1,0.11320819805194804,0.07064481308621934,0.15593399959415583,0.0,16,1.24212356305694
generic_minus_passthrough,generic,passthrough,40,utility,future,judge_correct,0.13541666666666669,0.08854166666666667,0.18229166666666663,0.0,16,1.372395731119857
