context_id,rotation_id,policy,family,budget_words,tv_mismatch,js_mismatch,p_hat_entropy,retrieval_k,c_context,n_keep,n_compress,n_pointer,n_externalize,n_discard,retrieval_calls,retrieval_rate,c_retrieval,n_eval,now_em,future_em,gap_em,now_f1,future_f1,gap_f1,now_judge_correct,future_judge_correct,gap_judge_correct
rel:11,rel:11|cond=rel:11:custom:anchor,uncertainty_aware__tau0,uncertainty_aware,80,0.0,0.0,0.6783898247235198,0,59,1,2,0,0,14,0,0.0,0.0,16,1.0,0.7333333333333333,0.2666666666666667,1.0,0.7433333333333333,0.2566666666666667,1.0,0.7333333333333333,0.2666666666666667
rel:11,rel:11|cond=rel:11:custom:anchor,uncertainty_aware__tau1,uncertainty_aware,40,0.44999999999999996,0.15191136719789716,1.0,2,17,0,1,0,16,0,16,1.0,54.625,16,1.0,0.7416666666666666,0.2583333333333334,1.0,0.7888888888888889,0.21111111111111114,1.0,0.825,0.17500000000000004
rel:11,rel:11|cond=rel:11:custom:anchor,uncertainty_aware__tau1,uncertainty_aware,80,0.44999999999999996,0.15191136719789716,1.0,2,17,0,1,0,16,0,16,1.0,54.625,16,1.0,0.7416666666666666,0.2583333333333334,1.0,0.7888888888888889,0.21111111111111114,1.0,0.825,0.17500000000000004
rel:11,rel:11|cond=rel:11:facilities:anchor,blind,blind,40,,,,0,14,0,1,0,0,16,0,0.0,0.0,16,0.0,0.0,0.0,0.5,0.10416666666666666,0.39583333333333337,1.0,0.03333333333333334,0.9666666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,blind,blind,80,,,,0,66,1,3,0,0,13,0,0.0,0.0,16,0.0,0.4083333333333333,-0.4083333333333333,0.5,0.425,0.07500000000000001,1.0,0.44166666666666665,0.5583333333333333
rel:11,rel:11|cond=rel:11:facilities:anchor,oracle_exact,oracle_exact,40,,,,0,26,0,2,0,0,15,0,0.0,0.0,16,0.0,0.35,-0.35,0.5,0.425,0.07500000000000001,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,oracle_exact,oracle_exact,80,,,,0,56,2,0,0,0,15,0,0.0,0.0,16,0.0,0.35,-0.35,0.5,0.425,0.07500000000000001,1.0,0.3833333333333333,0.6166666666666667
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__sigma0p5,pointer,40,0.45,0.1788510987426215,0.7183332409583436,2,39,0,1,5,11,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__sigma0p5,pointer,80,0.45,0.1788510987426215,0.7183332409583436,2,79,1,0,10,6,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__sigma1,pointer,40,0.9,0.7582766571931676,0.0,2,24,0,1,2,14,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
rel:11,rel:11|cond=rel:11:facilities:anchor,pointer__sigma1,pointer,80,0.9,0.7582766571931676,0.0,2,39,1,0,2,14,0,16,1.0,57.125,16,0.0,0.9416666666666667,-0.9416666666666667,0.5,0.9583333333333334,-0.45833333333333337,1.0,0.975,0.025000000000000022
