policy,display,context_id,rotation_id,target_words,delivered_words,fill_ratio,source_words,retention_fraction,selected_unit_count,declared_selected_unit_count,units_skipped_for_fit,empty_message,over_budget
passthrough,passthrough (prefix),rel:28,-,20,0,0.0,451,0.0,0,0,16,True,False
passthrough,passthrough (prefix),rel:28,-,40,33,0.825,451,0.07317073170731707,1,1,15,False,False
passthrough,passthrough (prefix),rel:28,-,80,60,0.75,451,0.13303769401330376,2,2,14,False,False
random_selection,random_selection,rel:28,-,160,143,0.89375,451,0.3170731707317073,5,5,11,False,False
random_selection,random_selection,rel:28,-,20,0,0.0,451,0.0,0,0,16,True,False
random_selection,random_selection,rel:28,-,40,31,0.775,451,0.06873614190687362,1,1,15,False,False
random_selection,random_selection,rel:28,-,80,80,1.0,451,0.17738359201773837,3,3,13,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:custom:anchor,160,145,0.90625,451,0.3215077605321508,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:facilities:anchor,160,138,0.8625,451,0.30598669623059865,1,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:finance:anchor,160,141,0.88125,451,0.31263858093126384,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:founding:anchor,160,140,0.875,451,0.31042128603104213,1,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:custom:anchor,20,17,0.85,451,0.037694013303769404,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:facilities:anchor,20,17,0.85,451,0.037694013303769404,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:finance:anchor,20,17,0.85,451,0.037694013303769404,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:founding:anchor,20,19,0.95,451,0.04212860310421286,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:custom:anchor,40,34,0.85,451,0.07538802660753881,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:facilities:anchor,40,40,1.0,451,0.08869179600886919,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:finance:anchor,40,37,0.925,451,0.082039911308204,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:founding:anchor,40,38,0.95,451,0.08425720620842572,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:custom:anchor,80,73,0.9125,451,0.16186252771618626,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:facilities:anchor,80,72,0.9,451,0.15964523281596452,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:finance:anchor,80,77,0.9625,451,0.17073170731707318,0,,,False,False
reusable,summary_reusable,rel:28,rel:28|cond=rel:28:founding:anchor,80,73,0.9125,451,0.16186252771618626,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,160,145,0.90625,517,0.2804642166344294,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,160,142,0.8875,517,0.2746615087040619,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,160,136,0.85,517,0.26305609284332687,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,160,141,0.88125,517,0.2727272727272727,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,20,17,0.85,517,0.03288201160541586,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,20,17,0.85,517,0.03288201160541586,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,20,17,0.85,517,0.03288201160541586,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,20,19,0.95,517,0.0367504835589942,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,40,38,0.95,517,0.0735009671179884,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,40,39,0.975,517,0.07543520309477757,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,40,35,0.875,517,0.06769825918762089,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,40,36,0.9,517,0.06963249516441006,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,80,76,0.95,517,0.1470019342359768,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,80,74,0.925,517,0.14313346228239845,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,80,68,0.85,517,0.13152804642166344,0,,,False,False
conditioned,summary_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,80,78,0.975,517,0.15087040618955513,0,,,False,False
generic,summary_generic,rel:29,-,160,141,0.88125,517,0.2727272727272727,0,,,False,False
generic,summary_generic,rel:29,-,20,17,0.85,517,0.03288201160541586,0,,,False,False
generic,summary_generic,rel:29,-,40,40,1.0,517,0.07736943907156674,0,,,False,False
generic,summary_generic,rel:29,-,80,75,0.9375,517,0.1450676982591876,0,,,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,160,148,0.925,517,0.2862669245647969,6,6,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,160,154,0.9625,517,0.2978723404255319,6,6,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,160,150,0.9375,517,0.2901353965183752,6,6,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,160,147,0.91875,517,0.28433268858800775,6,6,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,20,17,0.85,517,0.03288201160541586,1,1,19,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,20,17,0.85,517,0.03288201160541586,1,1,19,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,20,17,0.85,517,0.03288201160541586,1,1,19,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,20,17,0.85,517,0.03288201160541586,1,1,19,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,40,40,1.0,517,0.07736943907156674,2,2,18,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,40,24,0.6,517,0.04642166344294004,1,1,19,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,40,25,0.625,517,0.048355899419729204,1,1,19,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,40,24,0.6,517,0.04642166344294004,1,1,19,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,80,69,0.8625,517,0.13346228239845262,3,3,17,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,80,73,0.9125,517,0.14119922630560927,3,3,17,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,80,69,0.8625,517,0.13346228239845262,3,3,17,False,False
lm_conditioned,lm_elimination_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,80,73,0.9125,517,0.14119922630560927,3,3,17,False,False
lm_generic,lm_elimination_generic,rel:29,-,160,152,0.95,517,0.2940038684719536,6,6,14,False,False
lm_generic,lm_elimination_generic,rel:29,-,20,18,0.9,517,0.03481624758220503,1,1,19,False,False
lm_generic,lm_elimination_generic,rel:29,-,40,29,0.725,517,0.05609284332688588,1,1,19,False,False
lm_generic,lm_elimination_generic,rel:29,-,80,75,0.9375,517,0.1450676982591876,3,3,17,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,160,151,0.94375,517,0.29206963249516443,6,6,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,160,149,0.93125,517,0.28820116054158607,6,6,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,160,144,0.9,517,0.27852998065764023,6,6,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,160,156,0.975,517,0.30174081237911027,6,6,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,20,17,0.85,517,0.03288201160541586,1,1,19,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,20,19,0.95,517,0.0367504835589942,1,1,19,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,20,17,0.85,517,0.03288201160541586,1,1,19,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,20,19,0.95,517,0.0367504835589942,1,1,19,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,40,24,0.6,517,0.04642166344294004,1,1,19,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,40,40,1.0,517,0.07736943907156674,2,2,18,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,40,25,0.625,517,0.048355899419729204,1,1,19,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,40,26,0.65,517,0.05029013539651837,1,1,19,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:custom:anchor,80,64,0.8,517,0.12379110251450677,3,3,17,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:facilities:anchor,80,73,0.9125,517,0.14119922630560927,3,3,17,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:finance:anchor,80,74,0.925,517,0.14313346228239845,3,3,17,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:29,rel:29|cond=rel:29:founding:anchor,80,73,0.9125,517,0.14119922630560927,3,3,17,False,False
nonllm_generic,nonllm_elimination_generic,rel:29,-,160,160,1.0,517,0.30947775628626695,6,6,14,False,False
nonllm_generic,nonllm_elimination_generic,rel:29,-,20,17,0.85,517,0.03288201160541586,1,1,19,False,False
nonllm_generic,nonllm_elimination_generic,rel:29,-,40,40,1.0,517,0.07736943907156674,2,2,18,False,False
nonllm_generic,nonllm_elimination_generic,rel:29,-,80,75,0.9375,517,0.1450676982591876,3,3,17,False,False
oracle,summary_oracle,rel:29,-,160,157,0.98125,517,0.3036750483558994,1,,,False,False
oracle,summary_oracle,rel:29,-,20,17,0.85,517,0.03288201160541586,0,,,False,False
oracle,summary_oracle,rel:29,-,40,36,0.9,517,0.06963249516441006,0,,,False,False
oracle,summary_oracle,rel:29,-,80,72,0.9,517,0.13926499032882012,0,,,False,False
paraphrase,paraphrase,rel:29,-,160,154,0.9625,517,0.2978723404255319,0,,,False,False
paraphrase,paraphrase,rel:29,-,20,19,0.95,517,0.0367504835589942,0,,,False,False
paraphrase,paraphrase,rel:29,-,40,39,0.975,517,0.07543520309477757,0,,,False,False
paraphrase,paraphrase,rel:29,-,80,79,0.9875,517,0.1528046421663443,0,,,False,False
passthrough,passthrough (prefix),rel:29,-,160,157,0.98125,517,0.3036750483558994,6,6,14,False,False
passthrough,passthrough (prefix),rel:29,-,20,19,0.95,517,0.0367504835589942,1,1,19,False,False
passthrough,passthrough (prefix),rel:29,-,40,40,1.0,517,0.07736943907156674,2,2,18,False,False
passthrough,passthrough (prefix),rel:29,-,80,76,0.95,517,0.1470019342359768,3,3,17,False,False
random_selection,random_selection,rel:29,-,160,145,0.90625,517,0.2804642166344294,6,6,14,False,False
random_selection,random_selection,rel:29,-,20,18,0.9,517,0.03481624758220503,1,1,19,False,False
random_selection,random_selection,rel:29,-,40,29,0.725,517,0.05609284332688588,1,1,19,False,False
random_selection,random_selection,rel:29,-,80,77,0.9625,517,0.14893617021276595,3,3,17,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:custom:anchor,160,142,0.8875,517,0.2746615087040619,1,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:facilities:anchor,160,146,0.9125,517,0.28239845261121854,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:finance:anchor,160,139,0.86875,517,0.2688588007736944,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:founding:anchor,160,147,0.91875,517,0.28433268858800775,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:custom:anchor,20,17,0.85,517,0.03288201160541586,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:facilities:anchor,20,18,0.9,517,0.03481624758220503,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:finance:anchor,20,19,0.95,517,0.0367504835589942,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:founding:anchor,20,17,0.85,517,0.03288201160541586,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:custom:anchor,40,37,0.925,517,0.07156673114119923,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:facilities:anchor,40,34,0.85,517,0.06576402321083172,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:finance:anchor,40,38,0.95,517,0.0735009671179884,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:founding:anchor,40,37,0.925,517,0.07156673114119923,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:custom:anchor,80,77,0.9625,517,0.14893617021276595,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:facilities:anchor,80,75,0.9375,517,0.1450676982591876,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:finance:anchor,80,70,0.875,517,0.13539651837524178,0,,,False,False
reusable,summary_reusable,rel:29,rel:29|cond=rel:29:founding:anchor,80,71,0.8875,517,0.13733075435203096,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,160,147,0.91875,467,0.3147751605995717,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,160,141,0.88125,467,0.3019271948608137,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,160,147,0.91875,467,0.3147751605995717,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,160,155,0.96875,467,0.33190578158458245,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,20,20,1.0,467,0.042826552462526764,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,20,19,0.95,467,0.04068522483940043,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,20,19,0.95,467,0.04068522483940043,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,20,18,0.9,467,0.03854389721627409,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,40,35,0.875,467,0.07494646680942184,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,40,35,0.875,467,0.07494646680942184,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,40,36,0.9,467,0.07708779443254818,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,40,36,0.9,467,0.07708779443254818,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,80,69,0.8625,467,0.14775160599571735,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,80,71,0.8875,467,0.15203426124197003,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,80,69,0.8625,467,0.14775160599571735,0,,,False,False
conditioned,summary_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,80,76,0.95,467,0.16274089935760172,0,,,False,False
generic,summary_generic,rel:3,-,160,137,0.85625,467,0.29336188436830835,0,,,False,False
generic,summary_generic,rel:3,-,20,19,0.95,467,0.04068522483940043,0,,,False,False
generic,summary_generic,rel:3,-,40,37,0.925,467,0.07922912205567452,0,,,False,False
generic,summary_generic,rel:3,-,80,78,0.975,467,0.1670235546038544,0,,,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,160,157,0.98125,467,0.3361884368308351,6,6,12,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,160,160,1.0,467,0.3426124197002141,6,6,12,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,160,151,0.94375,467,0.3233404710920771,6,6,12,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,160,158,0.9875,467,0.33832976445396146,6,6,12,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,20,18,0.9,467,0.03854389721627409,1,1,17,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,20,18,0.9,467,0.03854389721627409,1,1,17,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,20,10,0.5,467,0.021413276231263382,1,1,17,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,20,18,0.9,467,0.03854389721627409,1,1,17,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,40,37,0.925,467,0.07922912205567452,2,2,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,40,34,0.85,467,0.0728051391862955,2,2,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,40,39,0.975,467,0.0835117773019272,2,2,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,40,40,1.0,467,0.08565310492505353,2,2,16,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,80,74,0.925,467,0.15845824411134904,3,3,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,80,79,0.9875,467,0.16916488222698073,3,3,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,80,78,0.975,467,0.1670235546038544,3,3,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,80,80,1.0,467,0.17130620985010706,3,3,15,False,False
lm_generic,lm_elimination_generic,rel:3,-,160,156,0.975,467,0.3340471092077088,7,7,11,False,False
lm_generic,lm_elimination_generic,rel:3,-,20,10,0.5,467,0.021413276231263382,1,1,17,False,False
lm_generic,lm_elimination_generic,rel:3,-,40,32,0.8,467,0.06852248394004283,1,1,17,False,False
lm_generic,lm_elimination_generic,rel:3,-,80,65,0.8125,467,0.139186295503212,3,3,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,160,153,0.95625,467,0.32762312633832974,6,6,12,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,160,155,0.96875,467,0.33190578158458245,6,6,12,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,160,158,0.9875,467,0.33832976445396146,6,6,12,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,160,152,0.95,467,0.32548179871520344,6,6,12,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,20,18,0.9,467,0.03854389721627409,1,1,17,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,20,18,0.9,467,0.03854389721627409,1,1,17,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,20,18,0.9,467,0.03854389721627409,1,1,17,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,20,10,0.5,467,0.021413276231263382,1,1,17,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,40,37,0.925,467,0.07922912205567452,2,2,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,40,37,0.925,467,0.07922912205567452,2,2,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,40,39,0.975,467,0.0835117773019272,2,2,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,40,40,1.0,467,0.08565310492505353,2,2,16,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:custom:anchor,80,80,1.0,467,0.17130620985010706,3,3,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:facilities:anchor,80,80,1.0,467,0.17130620985010706,3,3,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:finance:anchor,80,79,0.9875,467,0.16916488222698073,3,3,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:3,rel:3|cond=rel:3:founding:anchor,80,80,1.0,467,0.17130620985010706,3,3,15,False,False
nonllm_generic,nonllm_elimination_generic,rel:3,-,160,154,0.9625,467,0.3297644539614561,5,5,13,False,False
nonllm_generic,nonllm_elimination_generic,rel:3,-,20,18,0.9,467,0.03854389721627409,1,1,17,False,False
nonllm_generic,nonllm_elimination_generic,rel:3,-,40,34,0.85,467,0.0728051391862955,1,1,17,False,False
nonllm_generic,nonllm_elimination_generic,rel:3,-,80,77,0.9625,467,0.16488222698072805,3,3,15,False,False
oracle,summary_oracle,rel:3,-,160,141,0.88125,467,0.3019271948608137,0,,,False,False
oracle,summary_oracle,rel:3,-,20,19,0.95,467,0.04068522483940043,0,,,False,False
oracle,summary_oracle,rel:3,-,40,37,0.925,467,0.07922912205567452,0,,,False,False
oracle,summary_oracle,rel:3,-,80,80,1.0,467,0.17130620985010706,0,,,False,False
paraphrase,paraphrase,rel:3,-,160,152,0.95,467,0.32548179871520344,0,,,False,False
paraphrase,paraphrase,rel:3,-,20,18,0.9,467,0.03854389721627409,0,,,False,False
paraphrase,paraphrase,rel:3,-,40,36,0.9,467,0.07708779443254818,0,,,False,False
paraphrase,paraphrase,rel:3,-,80,76,0.95,467,0.16274089935760172,0,,,False,False
passthrough,passthrough (prefix),rel:3,-,160,148,0.925,467,0.3169164882226981,6,6,12,False,False
passthrough,passthrough (prefix),rel:3,-,20,10,0.5,467,0.021413276231263382,1,1,17,False,False
passthrough,passthrough (prefix),rel:3,-,40,40,1.0,467,0.08565310492505353,2,2,16,False,False
passthrough,passthrough (prefix),rel:3,-,80,78,0.975,467,0.1670235546038544,3,3,15,False,False
random_selection,random_selection,rel:3,-,160,157,0.98125,467,0.3361884368308351,6,6,12,False,False
random_selection,random_selection,rel:3,-,20,18,0.9,467,0.03854389721627409,1,1,17,False,False
random_selection,random_selection,rel:3,-,40,34,0.85,467,0.0728051391862955,1,1,17,False,False
random_selection,random_selection,rel:3,-,80,77,0.9625,467,0.16488222698072805,3,3,15,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:custom:anchor,160,139,0.86875,467,0.29764453961456105,1,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:facilities:anchor,160,147,0.91875,467,0.3147751605995717,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:finance:anchor,160,143,0.89375,467,0.30620985010706636,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:founding:anchor,160,144,0.9,467,0.3083511777301927,1,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:custom:anchor,20,18,0.9,467,0.03854389721627409,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:facilities:anchor,20,20,1.0,467,0.042826552462526764,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:finance:anchor,20,19,0.95,467,0.04068522483940043,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:founding:anchor,20,18,0.9,467,0.03854389721627409,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:custom:anchor,40,35,0.875,467,0.07494646680942184,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:facilities:anchor,40,39,0.975,467,0.0835117773019272,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:finance:anchor,40,37,0.925,467,0.07922912205567452,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:founding:anchor,40,36,0.9,467,0.07708779443254818,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:custom:anchor,80,76,0.95,467,0.16274089935760172,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:facilities:anchor,80,73,0.9125,467,0.15631691648822268,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:finance:anchor,80,72,0.9,467,0.15417558886509636,0,,,False,False
reusable,summary_reusable,rel:3,rel:3|cond=rel:3:founding:anchor,80,75,0.9375,467,0.16059957173447537,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,160,145,0.90625,413,0.35108958837772397,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,160,139,0.86875,413,0.3365617433414044,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,160,140,0.875,413,0.3389830508474576,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,160,153,0.95625,413,0.3704600484261501,1,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,20,18,0.9,413,0.043583535108958835,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,20,18,0.9,413,0.043583535108958835,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,20,20,1.0,413,0.048426150121065374,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,20,20,1.0,413,0.048426150121065374,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:custom:anchor,40,34,0.85,413,0.08232445520581114,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:facilities:anchor,40,40,1.0,413,0.09685230024213075,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:finance:anchor,40,34,0.85,413,0.08232445520581114,0,,,False,False
conditioned,summary_conditioned,rel:4,rel:4|cond=rel:4:founding:anchor,40,34,0.85,413,0.08232445520581114,0,,,False,False
