policy,budget_words,kind,endpoint,metric,mean,lo,hi,n_contexts,n_rotations,replication,family,preference_id,lambda,lambda_infinite,future_share
split__l3,40,regret,future,judge_correct,0.7947916666666668,0.7760416666666667,0.815625,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,retained,now,em,0.78125,0.6302083333333333,0.90625,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,retained,now,f1,0.8325644841269841,0.7491784474206349,0.9011675347222222,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,retained,now,judge_correct,0.9635416666666666,0.9114583333333333,1.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,retained,future,em,0.13757804695304696,0.1070563290875791,0.16636640052655677,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,retained,future,f1,0.17907912771752055,0.15771431024332808,0.19848863456731758,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,retained,future,judge_correct,0.19807119963369962,0.17827953296703297,0.21682119963369964,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,channel,message,delivered_words,37.515625,37.171875,37.890625,16,64,primary,split,l3,3.0,False,0.75
split__l3,40,channel,message,fill_ratio,0.937890625,0.929296875,0.947265625,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,utility,now,em,0.796875,0.71875,0.875,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,utility,now,f1,0.9057291666666667,0.8614583333333332,0.9437630208333332,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,utility,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,utility,future,em,0.18958333333333335,0.15208333333333335,0.22291666666666665,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,utility,future,f1,0.25233630952380953,0.22097154017857146,0.2798355034722222,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,utility,future,judge_correct,0.28437500000000004,0.26249999999999996,0.30729166666666663,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,utility,gap,em,0.6072916666666667,0.54375,0.6698177083333331,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,utility,gap,f1,0.6533928571428571,0.6120953621031746,0.6921289062499999,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,utility,gap,judge_correct,0.7156250000000001,0.6927083333333334,0.7375,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,regret,now,em,0.0,-0.046875,0.046875,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,regret,now,f1,-0.007291666666666667,-0.028125,0.010937500000000001,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,regret,now,judge_correct,-0.015625,-0.046875,0.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,regret,future,em,0.6572916666666667,0.6302083333333334,0.6854166666666668,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,regret,future,f1,0.6749900793650794,0.650981708829365,0.7004968998015874,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,regret,future,judge_correct,0.7083333333333334,0.6843750000000001,0.73125,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,retained,now,em,0.9791666666666666,0.9375,1.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,retained,now,f1,0.9196180555555555,0.8914930555555555,0.9486111111111111,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,retained,future,em,0.21977683774558776,0.18156648039460538,0.25309285115925734,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,retained,future,f1,0.2542952261032618,0.2238294952195622,0.2808664877409297,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,retained,future,judge_correct,0.2862751831501832,0.26507554945054945,0.30833333333333335,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,channel,message,delivered_words,72.6875,71.984375,73.390625,16,64,primary,split,l3,3.0,False,0.75
split__l3,80,channel,message,fill_ratio,0.90859375,0.8998046875,0.9173828125,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,utility,now,em,0.78125,0.6875,0.859375,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,utility,now,f1,0.8932291666666666,0.8463541666666666,0.9348958333333333,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,utility,now,judge_correct,0.984375,0.953125,1.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,utility,future,em,0.35520833333333335,0.309375,0.39690104166666634,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,utility,future,f1,0.4134019510582011,0.37606640625,0.4514115616732804,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,utility,future,judge_correct,0.45416666666666666,0.41770833333333335,0.4927083333333333,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,utility,gap,em,0.4260416666666667,0.3510416666666667,0.5010677083333331,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,utility,gap,f1,0.47982721560846564,0.42555334408068785,0.5300858548280424,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,utility,gap,judge_correct,0.5302083333333334,0.47291666666666665,0.5781510416666663,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,regret,now,em,0.015625,0.0,0.046875,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,regret,now,f1,0.005208333333333334,0.0,0.015625,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,regret,now,judge_correct,0.0,0.0,0.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,regret,future,em,0.4916666666666667,0.44999999999999996,0.5281250000000001,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,regret,future,f1,0.5139244378306878,0.47286199983465604,0.5498667534722221,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,regret,future,judge_correct,0.5385416666666667,0.49375,0.579192708333333,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,retained,now,em,0.9791666666666666,0.9375,1.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,retained,now,f1,0.9071180555555556,0.8715277777777777,0.9409722222222222,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,retained,now,judge_correct,1.0,1.0,1.0,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,retained,future,em,0.4090670614108114,0.36796311761155515,0.4527249508304195,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,retained,future,f1,0.4178698616198616,0.37891517857142853,0.45648905391483513,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,retained,future,judge_correct,0.45595810439560436,0.4184581043956044,0.49525369162087907,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,channel,message,delivered_words,145.921875,144.828125,147.015625,16,64,primary,split,l3,3.0,False,0.75
split__l3,160,channel,message,fill_ratio,0.9120117187500001,0.9051757812500001,0.9188476562500001,16,64,primary,split,l3,3.0,False,0.75
split__linf,40,utility,now,em,0.09375,0.03125,0.15625,16,64,primary,split,linf,,True,1.0
split__linf,40,utility,now,f1,0.1730139652014652,0.10694253663003664,0.24010659913003657,16,64,primary,split,linf,,True,1.0
split__linf,40,utility,now,judge_correct,0.21875,0.140625,0.3125,16,64,primary,split,linf,,True,1.0
split__linf,40,utility,future,em,0.10833333333333334,0.08125,0.134375,16,64,primary,split,linf,,True,1.0
split__linf,40,utility,future,f1,0.1695949074074074,0.14120397238756616,0.19588163442460313,16,64,primary,split,linf,,True,1.0
split__linf,40,utility,future,judge_correct,0.18854166666666666,0.159375,0.21669270833333296,16,64,primary,split,linf,,True,1.0
split__linf,40,utility,gap,em,-0.014583333333333335,-0.07083333333333333,0.03958333333333334,16,64,primary,split,linf,,True,1.0
split__linf,40,utility,gap,f1,0.003419057794057802,-0.05913530537749282,0.06800436889499388,16,64,primary,split,linf,,True,1.0
split__linf,40,utility,gap,judge_correct,0.030208333333333354,-0.05729166666666665,0.1166666666666667,16,64,primary,split,linf,,True,1.0
split__linf,40,regret,now,em,0.703125,0.625,0.78125,16,64,primary,split,linf,,True,1.0
split__linf,40,regret,now,f1,0.7254235347985347,0.6548853880494506,0.797275641025641,16,64,primary,split,linf,,True,1.0
split__linf,40,regret,now,judge_correct,0.765625,0.65625,0.859375,16,64,primary,split,linf,,True,1.0
split__linf,40,regret,future,em,0.7385416666666667,0.7000000000000001,0.7750260416666664,16,64,primary,split,linf,,True,1.0
split__linf,40,regret,future,f1,0.7577314814814815,0.7254695147156085,0.7919471312830687,16,64,primary,split,linf,,True,1.0
split__linf,40,regret,future,judge_correct,0.8041666666666667,0.775,0.8354166666666667,16,64,primary,split,linf,,True,1.0
split__linf,40,retained,now,em,0.109375,0.041666666666666664,0.18229166666666663,16,64,primary,split,linf,,True,1.0
split__linf,40,retained,now,f1,0.1730139652014652,0.10694253663003664,0.24010659913003657,16,64,primary,split,linf,,True,1.0
split__linf,40,retained,now,judge_correct,0.20833333333333331,0.13020833333333331,0.2864583333333333,16,64,primary,split,linf,,True,1.0
split__linf,40,retained,future,em,0.12330083111333111,0.09389595430611056,0.1509455583479021,16,64,primary,split,linf,,True,1.0
split__linf,40,retained,future,f1,0.1698984270524449,0.1412887404427583,0.19656341064069857,16,64,primary,split,linf,,True,1.0
split__linf,40,retained,future,judge_correct,0.18765453296703297,0.1584878663003663,0.21666666666666667,16,64,primary,split,linf,,True,1.0
split__linf,40,channel,message,delivered_words,37.203125,36.703125,37.703125,16,64,primary,split,linf,,True,1.0
split__linf,40,channel,message,fill_ratio,0.9300781250000001,0.917578125,0.942578125,16,64,primary,split,linf,,True,1.0
split__linf,80,utility,now,em,0.03125,0.0,0.078125,16,64,primary,split,linf,,True,1.0
split__linf,80,utility,now,f1,0.07291666666666666,0.03125,0.11979166666666666,16,64,primary,split,linf,,True,1.0
split__linf,80,utility,now,judge_correct,0.109375,0.046875,0.171875,16,64,primary,split,linf,,True,1.0
split__linf,80,utility,future,em,0.203125,0.1729166666666667,0.228125,16,64,primary,split,linf,,True,1.0
split__linf,80,utility,future,f1,0.2655605158730159,0.2417547123015873,0.28918824404761906,16,64,primary,split,linf,,True,1.0
split__linf,80,utility,future,judge_correct,0.2989583333333333,0.27604166666666663,0.32395833333333335,16,64,primary,split,linf,,True,1.0
split__linf,80,utility,gap,em,-0.171875,-0.209375,-0.12916666666666665,16,64,primary,split,linf,,True,1.0
split__linf,80,utility,gap,f1,-0.1926438492063492,-0.2422441716269841,-0.14047073412698413,16,64,primary,split,linf,,True,1.0
split__linf,80,utility,gap,judge_correct,-0.18958333333333333,-0.253125,-0.12395833333333332,16,64,primary,split,linf,,True,1.0
split__linf,80,regret,now,em,0.765625,0.6875,0.84375,16,64,primary,split,linf,,True,1.0
split__linf,80,regret,now,f1,0.8255208333333333,0.7604166666666666,0.890625,16,64,primary,split,linf,,True,1.0
split__linf,80,regret,now,judge_correct,0.875,0.796875,0.953125,16,64,primary,split,linf,,True,1.0
split__linf,80,regret,future,em,0.64375,0.6145833333333334,0.671875,16,64,primary,split,linf,,True,1.0
split__linf,80,regret,future,f1,0.661765873015873,0.6342657490079365,0.6884140624999999,16,64,primary,split,linf,,True,1.0
split__linf,80,regret,future,judge_correct,0.6937500000000001,0.6677083333333333,0.71875,16,64,primary,split,linf,,True,1.0
split__linf,80,retained,now,em,0.03645833333333333,0.0,0.08854166666666666,16,64,primary,split,linf,,True,1.0
split__linf,80,retained,now,f1,0.07291666666666666,0.03125,0.11979166666666666,16,64,primary,split,linf,,True,1.0
split__linf,80,retained,now,judge_correct,0.11458333333333333,0.046875,0.18229166666666666,16,64,primary,split,linf,,True,1.0
split__linf,80,retained,future,em,0.23533046814296815,0.2071809570637696,0.26028275110306365,16,64,primary,split,linf,,True,1.0
split__linf,80,retained,future,f1,0.268217528998779,0.24442319616147742,0.2914083772130647,16,64,primary,split,linf,,True,1.0
split__linf,80,retained,future,judge_correct,0.3011790293040293,0.27826236263736265,0.3260416666666667,16,64,primary,split,linf,,True,1.0
split__linf,80,channel,message,delivered_words,75.203125,74.59375,75.75,16,64,primary,split,linf,,True,1.0
split__linf,80,channel,message,fill_ratio,0.9400390625,0.932421875,0.946875,16,64,primary,split,linf,,True,1.0
split__linf,160,utility,now,em,0.015625,0.0,0.046875,16,64,primary,split,linf,,True,1.0
split__linf,160,utility,now,f1,0.041666666666666664,0.0078125,0.08333333333333333,16,64,primary,split,linf,,True,1.0
split__linf,160,utility,now,judge_correct,0.0625,0.015625,0.109375,16,64,primary,split,linf,,True,1.0
split__linf,160,utility,future,em,0.35,0.3072916666666667,0.3885416666666667,16,64,primary,split,linf,,True,1.0
split__linf,160,utility,future,f1,0.4128348214285714,0.37792503720238096,0.4466876860119047,16,64,primary,split,linf,,True,1.0
split__linf,160,utility,future,judge_correct,0.44270833333333326,0.41145833333333337,0.47291666666666665,16,64,primary,split,linf,,True,1.0
split__linf,160,utility,gap,em,-0.334375,-0.36770833333333336,-0.29791666666666666,16,64,primary,split,linf,,True,1.0
split__linf,160,utility,gap,f1,-0.37116815476190473,-0.4154915054563492,-0.32402560763888894,16,64,primary,split,linf,,True,1.0
split__linf,160,utility,gap,judge_correct,-0.38020833333333337,-0.43229166666666663,-0.32395833333333335,16,64,primary,split,linf,,True,1.0
split__linf,160,regret,now,em,0.78125,0.703125,0.859375,16,64,primary,split,linf,,True,1.0
split__linf,160,regret,now,f1,0.8567708333333333,0.8020833333333333,0.9088541666666666,16,64,primary,split,linf,,True,1.0
split__linf,160,regret,now,judge_correct,0.921875,0.859375,0.984375,16,64,primary,split,linf,,True,1.0
split__linf,160,regret,future,em,0.49687500000000007,0.46145833333333336,0.534375,16,64,primary,split,linf,,True,1.0
split__linf,160,regret,future,f1,0.5144915674603174,0.4809426463293652,0.5470436507936508,16,64,primary,split,linf,,True,1.0
split__linf,160,regret,future,judge_correct,0.55,0.5125,0.5864583333333333,16,64,primary,split,linf,,True,1.0
split__linf,160,retained,now,em,0.015625,0.0,0.046875,16,64,primary,split,linf,,True,1.0
split__linf,160,retained,now,f1,0.041666666666666664,0.0078125,0.08333333333333333,16,64,primary,split,linf,,True,1.0
split__linf,160,retained,now,judge_correct,0.0625,0.015625,0.109375,16,64,primary,split,linf,,True,1.0
split__linf,160,retained,future,em,0.4028971896159396,0.3674410441988567,0.437244480779637,16,64,primary,split,linf,,True,1.0
split__linf,160,retained,future,f1,0.4165005914224664,0.3803296774839744,0.4517645757020756,16,64,primary,split,linf,,True,1.0
split__linf,160,retained,future,judge_correct,0.4431375915750916,0.4118875915750916,0.47334592490842486,16,64,primary,split,linf,,True,1.0
split__linf,160,channel,message,delivered_words,144.96875,143.890625,146.125,16,64,primary,split,linf,,True,1.0
split__linf,160,channel,message,fill_ratio,0.9060546875,0.89931640625,0.91328125,16,64,primary,split,linf,,True,1.0
