comparison,treatment,control,budget_words,kind,endpoint,metric,delta,lo,hi,p_value,n,cohens_dz
reusable_minus_generic,reusable,generic,20,utility,future,em,-0.009374999999999998,-0.033333333333333326,0.014583333333333334,0.4746,16,-0.18549276760241812
reusable_minus_generic,reusable,generic,20,utility,future,f1,-0.03644604259832589,-0.06718190054256352,-0.008236851543431732,0.0142,16,-0.5766996878322024
reusable_minus_generic,reusable,generic,20,utility,future,judge_correct,-0.021875,-0.04479166666666667,0.0020833333333333346,0.0772,16,-0.44338939005410744
reusable_minus_generic,reusable,generic,20,utility,gap,em,0.7124999999999999,0.61875,0.8010416666666667,0.0,16,3.705038422819911
reusable_minus_generic,reusable,generic,20,utility,gap,f1,0.7687005068840402,0.718052355984426,0.8188026019207024,0.0,16,7.145044697986107
reusable_minus_generic,reusable,generic,20,utility,gap,judge_correct,0.88125,0.83125,0.9333333333333333,0.0,16,8.212740734611346
reusable_minus_generic,reusable,generic,20,regret,now,em,-0.703125,-0.78125,-0.609375,0.0,16,-3.75
reusable_minus_generic,reusable,generic,20,regret,now,f1,-0.7322544642857143,-0.7828124999999999,-0.6788690476190475,0.0,16,-6.645977312052123
reusable_minus_generic,reusable,generic,20,regret,now,judge_correct,-0.859375,-0.921875,-0.796875,0.0,16,-6.709313001521165
reusable_minus_generic,reusable,generic,20,regret,future,em,0.009374999999999988,-0.014583333333333337,0.0333333333333333,0.4667,16,0.18549276760241779
reusable_minus_generic,reusable,generic,20,regret,future,f1,0.036446042598325915,0.008236851543431754,0.0671819005425635,0.0142,16,0.5766996878322028
reusable_minus_generic,reusable,generic,20,regret,future,judge_correct,0.021875000000000012,-0.002083333333333333,0.04479166666666667,0.0669,16,0.44338939005410766
reusable_minus_generic,reusable,generic,20,retained,now,em,0.8802083333333334,0.796875,0.953125,0.0,16,5.197990908549987
reusable_minus_generic,reusable,generic,20,retained,now,f1,0.7435391865079365,0.6950632440476191,0.7877604166666666,0.0,16,7.593086435257049
reusable_minus_generic,reusable,generic,20,retained,now,judge_correct,0.859375,0.796875,0.921875,0.0,16,6.709313001521165
reusable_minus_generic,reusable,generic,20,retained,future,em,-0.009900689588189591,-0.03606742649711401,0.016645919184981678,0.4759,16,-0.17427161248738232
reusable_minus_generic,reusable,generic,20,retained,future,f1,-0.03633297734017134,-0.06771974694658846,-0.007374430044313045,0.0187,16,-0.5602086711544544
reusable_minus_generic,reusable,generic,20,retained,future,judge_correct,-0.02299107142857143,-0.0449404761904762,0.0010416666666666656,0.0522,16,-0.46912013528501667
reusable_minus_generic,reusable,generic,20,specialisation_did,now_minus_future,em,0.7124999999999999,0.6197916666666666,0.7999999999999999,0.0,16,3.705038422819911
reusable_minus_generic,reusable,generic,20,specialisation_did,now_minus_future,f1,0.7687005068840402,0.717944392774471,0.8198353929016782,0.0,16,7.145044697986107
reusable_minus_generic,reusable,generic,20,specialisation_did,now_minus_future,judge_correct,0.88125,0.83125,0.934375,0.0,16,8.212740734611346
reusable_minus_generic,reusable,generic,40,utility,now,em,0.53125,0.4375,0.609375,0.0,16,2.9563354604710725
reusable_minus_generic,reusable,generic,40,utility,now,f1,0.5799107142857143,0.5014862351190476,0.6515625,0.0,16,3.678720746929479
reusable_minus_generic,reusable,generic,40,utility,now,judge_correct,0.65625,0.5625,0.734375,0.0,16,3.651943804111325
reusable_minus_generic,reusable,generic,40,utility,future,em,-0.07083333333333333,-0.10833333333333334,-0.03854166666666667,0.0002,16,-0.9583486857036068
reusable_minus_generic,reusable,generic,40,utility,future,f1,-0.10121726942039441,-0.1390605309042809,-0.06836790054563492,0.0,16,-1.3454254627252134
reusable_minus_generic,reusable,generic,40,utility,future,judge_correct,-0.103125,-0.140625,-0.065625,0.0,16,-1.2875034264285
reusable_minus_generic,reusable,generic,40,utility,gap,em,0.6020833333333333,0.5416666666666667,0.6645833333333334,0.0,16,4.628494908312966
reusable_minus_generic,reusable,generic,40,utility,gap,f1,0.6811279837061087,0.6341981477723665,0.7270128733390453,0.0,16,6.8854968746145095
reusable_minus_generic,reusable,generic,40,utility,gap,judge_correct,0.759375,0.7,0.8145833333333333,0.0,16,6.343080602158423
reusable_minus_generic,reusable,generic,40,regret,now,em,-0.53125,-0.609375,-0.4375,0.0,16,-2.9563354604710725
reusable_minus_generic,reusable,generic,40,regret,now,f1,-0.5799107142857143,-0.6515625,-0.5014862351190477,0.0,16,-3.678720746929479
reusable_minus_generic,reusable,generic,40,regret,now,judge_correct,-0.65625,-0.734375,-0.5625,0.0,16,-3.651943804111325
reusable_minus_generic,reusable,generic,40,regret,future,em,0.07083333333333333,0.03854166666666667,0.1083333333333333,0.0002,16,0.958348685703607
reusable_minus_generic,reusable,generic,40,regret,future,f1,0.10121726942039441,0.06836790054563492,0.13906053090428086,0.0,16,1.3454254627252131
reusable_minus_generic,reusable,generic,40,regret,future,judge_correct,0.10312500000000001,0.06562499999999999,0.14062500000000003,0.0,16,1.2875034264284992
reusable_minus_generic,reusable,generic,40,retained,now,em,0.6770833333333333,0.5729166666666667,0.7760416666666667,0.0,16,3.1507398582135173
reusable_minus_generic,reusable,generic,40,retained,now,f1,0.5911954365079365,0.5112103174603175,0.6623263888888888,0.0,16,3.6687704997504245
reusable_minus_generic,reusable,generic,40,retained,now,judge_correct,0.6510416666666667,0.5625,0.734375,0.0,16,3.657535849879081
reusable_minus_generic,reusable,generic,40,retained,future,em,-0.07447274947274947,-0.1197402315566378,-0.035369701912670665,0.0015,16,-0.8210802019145781
reusable_minus_generic,reusable,generic,40,retained,future,f1,-0.10443982687286257,-0.1418172881083037,-0.07216545179770627,0.0,16,-1.399504156749929
reusable_minus_generic,reusable,generic,40,retained,future,judge_correct,-0.1059981684981685,-0.1434981684981685,-0.0684981684981685,0.0,16,-1.3329020513228904
reusable_minus_generic,reusable,generic,40,specialisation_did,now_minus_future,em,0.6020833333333333,0.540625,0.6635416666666667,0.0,16,4.628494908312966
reusable_minus_generic,reusable,generic,40,specialisation_did,now_minus_future,f1,0.6811279837061087,0.6325470422228237,0.7259193206243988,0.0,16,6.8854968746145095
reusable_minus_generic,reusable,generic,40,specialisation_did,now_minus_future,judge_correct,0.759375,0.7,0.8125260416666664,0.0,16,6.343080602158423
reusable_minus_generic,reusable,generic,80,utility,now,em,0.546875,0.453125,0.640625,0.0,16,2.6223789309489636
reusable_minus_generic,reusable,generic,80,utility,now,f1,0.5114583333333333,0.4135286458333335,0.6057291666666667,0.0,16,2.5339729098626607
reusable_minus_generic,reusable,generic,80,utility,now,judge_correct,0.53125,0.453125,0.609375,0.0,16,2.9563354604710725
reusable_minus_generic,reusable,generic,80,utility,future,em,-0.01354166666666665,-0.07291666666666666,0.043776041666666314,0.6603,16,-0.1091982109111684
reusable_minus_generic,reusable,generic,80,utility,future,f1,-0.08933420456857956,-0.13668551905270654,-0.0424147469284188,0.0001,16,-0.8905989544397204
reusable_minus_generic,reusable,generic,80,utility,future,judge_correct,-0.11770833333333332,-0.16770833333333332,-0.06458333333333333,0.0,16,-1.0770733380239808
reusable_minus_generic,reusable,generic,80,utility,gap,em,0.5604166666666666,0.4875,0.6291666666666667,0.0,16,3.7349585239755196
reusable_minus_generic,reusable,generic,80,utility,gap,f1,0.6007925379019129,0.5287496828258548,0.6708352554563491,0.0,16,4.02082250080962
reusable_minus_generic,reusable,generic,80,utility,gap,judge_correct,0.6489583333333333,0.5937500000000001,0.6979166666666667,0.0,16,5.938200792822478
reusable_minus_generic,reusable,generic,80,regret,now,em,-0.546875,-0.640625,-0.453125,0.0,16,-2.6223789309489636
reusable_minus_generic,reusable,generic,80,regret,now,f1,-0.5114583333333333,-0.6057291666666667,-0.41352864583333354,0.0,16,-2.5339729098626607
reusable_minus_generic,reusable,generic,80,regret,now,judge_correct,-0.53125,-0.609375,-0.453125,0.0,16,-2.9563354604710725
reusable_minus_generic,reusable,generic,80,regret,future,em,0.013541666666666695,-0.04377604166666642,0.07291666666666669,0.638,16,0.1091982109111688
reusable_minus_generic,reusable,generic,80,regret,future,f1,0.08933420456857957,0.0424147469284188,0.13668551905270648,0.0001,16,0.8905989544397207
reusable_minus_generic,reusable,generic,80,regret,future,judge_correct,0.11770833333333335,0.06458333333333331,0.16770833333333335,0.0,16,1.077073338023981
reusable_minus_generic,reusable,generic,80,retained,now,em,0.7135416666666667,0.5729166666666667,0.8489583333333334,0.0,16,2.406250600953759
reusable_minus_generic,reusable,generic,80,retained,now,f1,0.523611111111111,0.42031250000000003,0.6222222222222222,0.0,16,2.469258100862121
reusable_minus_generic,reusable,generic,80,retained,now,judge_correct,0.5208333333333334,0.4322916666666667,0.609375,0.0,16,2.7950849718747377
reusable_minus_generic,reusable,generic,80,retained,future,em,-0.01348590645465645,-0.08176786754911754,0.05308801875208123,0.6898,16,-0.09463136248100369
reusable_minus_generic,reusable,generic,80,retained,future,f1,-0.09069183255567181,-0.1398284914593508,-0.04222113896974387,0.0,16,-0.8749442003260128
reusable_minus_generic,reusable,generic,80,retained,future,judge_correct,-0.12121108058608057,-0.17225274725274725,-0.06666666666666667,0.0,16,-1.0893471434885889
reusable_minus_generic,reusable,generic,80,specialisation_did,now_minus_future,em,0.5604166666666666,0.48749999999999993,0.6291666666666667,0.0,16,3.7349585239755196
reusable_minus_generic,reusable,generic,80,specialisation_did,now_minus_future,f1,0.6007925379019129,0.5272449395222834,0.6694489532458282,0.0,16,4.02082250080962
reusable_minus_generic,reusable,generic,80,specialisation_did,now_minus_future,judge_correct,0.6489583333333333,0.59375,0.6968750000000001,0.0,16,5.938200792822478
reusable_minus_generic,reusable,generic,160,utility,now,em,0.34375,0.25,0.4375,0.0,16,1.7054776006016161
reusable_minus_generic,reusable,generic,160,utility,now,f1,0.3109375,0.2234375,0.4046875,0.0,16,1.6257243978469045
reusable_minus_generic,reusable,generic,160,utility,now,judge_correct,0.34375,0.234375,0.453125,0.0,16,1.4361406616345072
reusable_minus_generic,reusable,generic,160,utility,future,em,-0.12083333333333332,-0.20208333333333334,-0.049999999999999996,0.002,16,-0.7512516399218877
reusable_minus_generic,reusable,generic,160,utility,future,f1,-0.16915501743626743,-0.23656743964947086,-0.10976840390512262,0.0,16,-1.2727123652027152
reusable_minus_generic,reusable,generic,160,utility,future,judge_correct,-0.175,-0.24062499999999998,-0.11458333333333334,0.0,16,-1.3057170088562433
reusable_minus_generic,reusable,generic,160,utility,gap,em,0.46458333333333335,0.390625,0.5385416666666667,0.0,16,2.999161806501649
reusable_minus_generic,reusable,generic,160,utility,gap,f1,0.48009251743626746,0.4094325039832852,0.5507114955357142,0.0,16,3.24549645859051
reusable_minus_generic,reusable,generic,160,utility,gap,judge_correct,0.51875,0.4302083333333333,0.6072916666666668,0.0,16,2.784833064439925
reusable_minus_generic,reusable,generic,160,regret,now,em,-0.34375,-0.4375,-0.25,0.0,16,-1.7054776006016161
reusable_minus_generic,reusable,generic,160,regret,now,f1,-0.3109375,-0.4046875,-0.2234375,0.0,16,-1.6257243978469045
reusable_minus_generic,reusable,generic,160,regret,now,judge_correct,-0.34375,-0.453125,-0.234375,0.0,16,-1.4361406616345072
reusable_minus_generic,reusable,generic,160,regret,future,em,0.12083333333333335,0.05,0.2020833333333334,0.0019,16,0.7512516399218877
reusable_minus_generic,reusable,generic,160,regret,future,f1,0.16915501743626746,0.10976840390512267,0.23656743964947088,0.0,16,1.2727123652027157
reusable_minus_generic,reusable,generic,160,regret,future,judge_correct,0.17500000000000004,0.11458333333333338,0.24062500000000003,0.0,16,1.3057170088562435
reusable_minus_generic,reusable,generic,160,retained,now,em,0.453125,0.3229166666666667,0.578125,0.0,16,1.6757231515760997
reusable_minus_generic,reusable,generic,160,retained,now,f1,0.31875,0.22812500000000002,0.4140625,0.0,16,1.621869651065875
reusable_minus_generic,reusable,generic,160,retained,now,judge_correct,0.36458333333333337,0.2604166666666667,0.46875,0.0,16,1.647720325025927
reusable_minus_generic,reusable,generic,160,retained,future,em,-0.13329526376401377,-0.2240572816940004,-0.053525242118992115,0.0025,16,-0.737857755630868
reusable_minus_generic,reusable,generic,160,retained,future,f1,-0.16944282486693202,-0.2366205666233568,-0.11038778086992372,0.0,16,-1.2760707675953937
reusable_minus_generic,reusable,generic,160,retained,future,judge_correct,-0.17354052197802194,-0.23958333333333331,-0.11415507669413931,0.0,16,-1.3020758700048463
reusable_minus_generic,reusable,generic,160,specialisation_did,now_minus_future,em,0.46458333333333335,0.3895833333333334,0.5354166666666667,0.0,16,2.999161806501649
reusable_minus_generic,reusable,generic,160,specialisation_did,now_minus_future,f1,0.48009251743626746,0.4100659684644059,0.5480509240470177,0.0,16,3.24549645859051
reusable_minus_generic,reusable,generic,160,specialisation_did,now_minus_future,judge_correct,0.51875,0.4302083333333333,0.6083333333333334,0.0,16,2.784833064439925
oracle_minus_conditioned,oracle,conditioned,20,utility,now,em,-0.53125,-0.609375,-0.453125,0.0,16,-3.4321846256208053
oracle_minus_conditioned,oracle,conditioned,20,utility,now,f1,-0.6420386904761904,-0.6821428571428572,-0.5977678571428571,0.0,16,-7.119781725041467
oracle_minus_conditioned,oracle,conditioned,20,utility,now,judge_correct,-0.75,-0.75,-0.75,0.0,16,nan
oracle_minus_conditioned,oracle,conditioned,20,utility,future,em,0.10104166666666668,0.07500000000000001,0.1260416666666667,0.0,16,1.898630214081793
oracle_minus_conditioned,oracle,conditioned,20,utility,future,f1,0.10980379574129573,0.08949919394841269,0.13031396851123414,0.0,16,2.5662137323010525
oracle_minus_conditioned,oracle,conditioned,20,utility,future,judge_correct,0.10208333333333333,0.084375,0.12083333333333335,0.0,16,2.6563566039828896
oracle_minus_conditioned,oracle,conditioned,20,utility,gap,em,-0.6322916666666667,-0.70625,-0.5520833333333334,0.0,16,-3.8284429374965545
oracle_minus_conditioned,oracle,conditioned,20,utility,gap,f1,-0.7518424862174862,-0.797708918757747,-0.7004001972419941,0.0,16,-7.134301088901818
oracle_minus_conditioned,oracle,conditioned,20,utility,gap,judge_correct,-0.8520833333333334,-0.8708333333333333,-0.8343750000000001,0.0,16,-22.172445939367403
oracle_minus_conditioned,oracle,conditioned,20,regret,now,em,0.53125,0.453125,0.609375,0.0,16,3.4321846256208053
oracle_minus_conditioned,oracle,conditioned,20,regret,now,f1,0.6420386904761904,0.5977678571428571,0.6821428571428572,0.0,16,7.119781725041467
oracle_minus_conditioned,oracle,conditioned,20,regret,now,judge_correct,0.75,0.75,0.75,0.0,16,nan
oracle_minus_conditioned,oracle,conditioned,20,regret,future,em,-0.10104166666666667,-0.12604166666666664,-0.07500000000000004,0.0,16,-1.8986302140817943
oracle_minus_conditioned,oracle,conditioned,20,regret,future,f1,-0.10980379574129577,-0.13031396851123422,-0.08949919394841271,0.0,16,-2.566213732301051
oracle_minus_conditioned,oracle,conditioned,20,regret,future,judge_correct,-0.1020833333333333,-0.12083333333333329,-0.08437499999999998,0.0,16,-2.656356603982891
oracle_minus_conditioned,oracle,conditioned,20,retained,now,em,-0.6666666666666667,-0.734375,-0.5989583333333334,0.0,16,-4.670993664969139
oracle_minus_conditioned,oracle,conditioned,20,retained,now,f1,-0.6507192460317459,-0.6848958333333333,-0.6170114087301587,0.0,16,-9.05532134018065
oracle_minus_conditioned,oracle,conditioned,20,retained,now,judge_correct,-0.7447916666666667,-0.75,-0.734375,0.0,16,-35.750000000000036
oracle_minus_conditioned,oracle,conditioned,20,retained,future,em,0.1109711469086469,0.08028829460470085,0.1401940572448385,0.0,16,1.7579475674359746
oracle_minus_conditioned,oracle,conditioned,20,retained,future,f1,0.11211937822428893,0.09181949898439852,0.1325178871744162,0.0,16,2.64276976628838
oracle_minus_conditioned,oracle,conditioned,20,retained,future,judge_correct,0.10414949633699636,0.08539949633699635,0.12291666666666667,0.0,16,2.596092663988981
oracle_minus_conditioned,oracle,conditioned,20,specialisation_did,now_minus_future,em,-0.6322916666666667,-0.7083333333333334,-0.55,0.0,16,-3.8284429374965545
oracle_minus_conditioned,oracle,conditioned,20,specialisation_did,now_minus_future,f1,-0.7518424862174862,-0.7986000730317137,-0.6987406697035604,0.0,16,-7.134301088901818
oracle_minus_conditioned,oracle,conditioned,20,specialisation_did,now_minus_future,judge_correct,-0.8520833333333334,-0.8708333333333333,-0.8343750000000001,0.0,16,-22.172445939367403
oracle_minus_conditioned,oracle,conditioned,40,utility,now,em,-0.4375,-0.515625,-0.34375,0.0,16,-2.5617376914899
oracle_minus_conditioned,oracle,conditioned,40,utility,now,f1,-0.45124198717948716,-0.5276302083333331,-0.3703125,0.0,16,-2.734594196704547
oracle_minus_conditioned,oracle,conditioned,40,utility,now,judge_correct,-0.46875,-0.546875,-0.390625,0.0,16,-2.6085312886509464
oracle_minus_conditioned,oracle,conditioned,40,utility,future,em,0.23020833333333335,0.18645833333333334,0.275,0.0,16,2.476972534869247
oracle_minus_conditioned,oracle,conditioned,40,utility,future,f1,0.2689191644752307,0.23009093506405087,0.30787579172597546,0.0,16,3.269310602741059
oracle_minus_conditioned,oracle,conditioned,40,utility,future,judge_correct,0.303125,0.2625,0.34375,0.0,16,3.5113119509252746
oracle_minus_conditioned,oracle,conditioned,40,utility,gap,em,-0.6677083333333333,-0.7427083333333333,-0.59375,0.0,16,-4.256291836729177
oracle_minus_conditioned,oracle,conditioned,40,utility,gap,f1,-0.7201611516547178,-0.7830815900636673,-0.6592590273246294,0.0,16,-5.526102326044612
oracle_minus_conditioned,oracle,conditioned,40,utility,gap,judge_correct,-0.7718750000000001,-0.8416666666666668,-0.6989583333333333,0.0,16,-5.183432261937316
oracle_minus_conditioned,oracle,conditioned,40,regret,now,em,0.4375,0.34375,0.515625,0.0,16,2.5617376914899
oracle_minus_conditioned,oracle,conditioned,40,regret,now,f1,0.45124198717948716,0.3703125,0.527630208333333,0.0,16,2.7345941967045473
oracle_minus_conditioned,oracle,conditioned,40,regret,now,judge_correct,0.46875,0.390625,0.546875,0.0,16,2.6085312886509464
oracle_minus_conditioned,oracle,conditioned,40,regret,future,em,-0.23020833333333335,-0.27499999999999997,-0.18645833333333334,0.0,16,-2.4769725348692475
oracle_minus_conditioned,oracle,conditioned,40,regret,future,f1,-0.2689191644752307,-0.30787579172597557,-0.23009093506405093,0.0,16,-3.269310602741059
oracle_minus_conditioned,oracle,conditioned,40,regret,future,judge_correct,-0.30312500000000003,-0.3437500000000001,-0.26250000000000007,0.0,16,-3.5113119509252755
oracle_minus_conditioned,oracle,conditioned,40,retained,now,em,-0.5677083333333334,-0.6666666666666667,-0.45833333333333337,0.0,16,-2.5574362231015546
oracle_minus_conditioned,oracle,conditioned,40,retained,now,f1,-0.45645032051282053,-0.5307421874999999,-0.378525641025641,0.0,16,-2.862497277817333
oracle_minus_conditioned,oracle,conditioned,40,retained,now,judge_correct,-0.4947916666666667,-0.578125,-0.40625,0.0,16,-2.8107000932162083
oracle_minus_conditioned,oracle,conditioned,40,retained,future,em,0.2629244887057387,0.21144259169649796,0.31207873073107445,0.0,16,2.446559524457493
oracle_minus_conditioned,oracle,conditioned,40,retained,future,f1,0.27361446173749215,0.23490278426468686,0.31156479923943153,0.0,16,3.3585691403091147
oracle_minus_conditioned,oracle,conditioned,40,retained,future,judge_correct,0.3034283424908425,0.26340244391025647,0.34375000000000006,0.0,16,3.532897512208405
oracle_minus_conditioned,oracle,conditioned,40,specialisation_did,now_minus_future,em,-0.6677083333333333,-0.7416666666666666,-0.59375,0.0,16,-4.256291836729177
oracle_minus_conditioned,oracle,conditioned,40,specialisation_did,now_minus_future,f1,-0.7201611516547178,-0.7828735223492805,-0.6605590257840949,0.0,16,-5.526102326044612
oracle_minus_conditioned,oracle,conditioned,40,specialisation_did,now_minus_future,judge_correct,-0.7718750000000001,-0.840625,-0.7020833333333334,0.0,16,-5.183432261937316
oracle_minus_conditioned,oracle,conditioned,80,utility,now,em,-0.21875,-0.3125,-0.125,0.0001,16,-1.0853039276555738
oracle_minus_conditioned,oracle,conditioned,80,utility,now,f1,-0.23125,-0.3171875,-0.1453125,0.0,16,-1.2952590777259092
oracle_minus_conditioned,oracle,conditioned,80,utility,now,judge_correct,-0.234375,-0.328125,-0.140625,0.0,16,-1.2145317668086795
oracle_minus_conditioned,oracle,conditioned,80,utility,future,em,0.44479166666666664,0.37604166666666666,0.5125,0.0,16,3.117225705700271
oracle_minus_conditioned,oracle,conditioned,80,utility,future,f1,0.5106004527879529,0.45201789847883606,0.566533612510175,0.0,16,4.254136163177935
oracle_minus_conditioned,oracle,conditioned,80,utility,future,judge_correct,0.575,0.5062500000000001,0.6354166666666667,0.0,16,4.250952501027492
oracle_minus_conditioned,oracle,conditioned,80,utility,gap,em,-0.6635416666666667,-0.74375,-0.5760416666666667,0.0,16,-3.756969146558716
oracle_minus_conditioned,oracle,conditioned,80,utility,gap,f1,-0.7418504527879528,-0.7988562573132885,-0.6832210012210013,0.0,16,-6.148674588410988
oracle_minus_conditioned,oracle,conditioned,80,utility,gap,judge_correct,-0.809375,-0.859375,-0.753125,0.0,16,-7.088912486141408
oracle_minus_conditioned,oracle,conditioned,80,regret,now,em,0.21875,0.125,0.3125,0.0001,16,1.0853039276555738
oracle_minus_conditioned,oracle,conditioned,80,regret,now,f1,0.23125,0.1453125,0.3171875,0.0,16,1.2952590777259092
oracle_minus_conditioned,oracle,conditioned,80,regret,now,judge_correct,0.234375,0.140625,0.328125,0.0,16,1.2145317668086795
oracle_minus_conditioned,oracle,conditioned,80,regret,future,em,-0.4447916666666667,-0.5125000000000001,-0.37604166666666666,0.0,16,-3.1172257057002715
oracle_minus_conditioned,oracle,conditioned,80,regret,future,f1,-0.5106004527879529,-0.566533612510175,-0.45201789847883594,0.0,16,-4.254136163177935
oracle_minus_conditioned,oracle,conditioned,80,regret,future,judge_correct,-0.575,-0.6354166666666667,-0.5062500000000001,0.0,16,-4.250952501027493
oracle_minus_conditioned,oracle,conditioned,80,retained,now,em,-0.27083333333333337,-0.38541666666666663,-0.14583333333333334,0.0001,16,-1.0914483031716349
oracle_minus_conditioned,oracle,conditioned,80,retained,now,f1,-0.23645833333333333,-0.3223958333333333,-0.15,0.0,16,-1.311284649466846
oracle_minus_conditioned,oracle,conditioned,80,retained,now,judge_correct,-0.21875,-0.3125,-0.125,0.0001,16,-1.0853039276555738
oracle_minus_conditioned,oracle,conditioned,80,retained,future,em,0.5203078171828172,0.4439069719343157,0.591166743412837,0.0,16,3.3634330024245784
oracle_minus_conditioned,oracle,conditioned,80,retained,future,f1,0.5177096778882493,0.4579131667357113,0.5755287850583608,0.0,16,4.199180847227175
oracle_minus_conditioned,oracle,conditioned,80,retained,future,judge_correct,0.5818280677655677,0.5099414777930403,0.6475675366300366,0.0,16,4.05179245366238
oracle_minus_conditioned,oracle,conditioned,80,specialisation_did,now_minus_future,em,-0.6635416666666667,-0.7406250000000001,-0.5739583333333333,0.0,16,-3.756969146558716
oracle_minus_conditioned,oracle,conditioned,80,specialisation_did,now_minus_future,f1,-0.7418504527879528,-0.7969230355870981,-0.6834457830942205,0.0,16,-6.148674588410988
oracle_minus_conditioned,oracle,conditioned,80,specialisation_did,now_minus_future,judge_correct,-0.809375,-0.8604166666666666,-0.7520833333333334,0.0,16,-7.088912486141408
oracle_minus_conditioned,oracle,conditioned,160,utility,now,em,-0.09375,-0.1875,-0.015625,0.0486,16,-0.5217062577301892
oracle_minus_conditioned,oracle,conditioned,160,utility,now,f1,-0.08020833333333333,-0.171875,0.007812499999999993,0.0831,16,-0.4286252828736224
oracle_minus_conditioned,oracle,conditioned,160,utility,now,judge_correct,-0.078125,-0.171875,0.0,0.0995,16,-0.44379475156045395
oracle_minus_conditioned,oracle,conditioned,160,utility,future,em,0.5302083333333333,0.44375,0.6135416666666667,0.0,16,2.9773923237993567
oracle_minus_conditioned,oracle,conditioned,160,utility,future,f1,0.5996373244810744,0.5286993904532967,0.6678119896596459,0.0,16,4.1117557808297205
oracle_minus_conditioned,oracle,conditioned,160,utility,future,judge_correct,0.6604166666666667,0.5833333333333334,0.73125,0.0,16,4.283262356749561
oracle_minus_conditioned,oracle,conditioned,160,utility,gap,em,-0.6239583333333334,-0.6937500000000001,-0.5520833333333334,0.0,16,-4.27577999364465
oracle_minus_conditioned,oracle,conditioned,160,utility,gap,f1,-0.6798456578144079,-0.7416469494047618,-0.6168024553571428,0.0,16,-5.2786936878172295
oracle_minus_conditioned,oracle,conditioned,160,utility,gap,judge_correct,-0.7385416666666667,-0.7937500000000001,-0.675,0.0,16,-5.980762566167066
oracle_minus_conditioned,oracle,conditioned,160,regret,now,em,0.09375,0.015625,0.1875,0.0486,16,0.5217062577301892
oracle_minus_conditioned,oracle,conditioned,160,regret,now,f1,0.08020833333333333,-0.0078125,0.171875,0.0831,16,0.4286252828736224
oracle_minus_conditioned,oracle,conditioned,160,regret,now,judge_correct,0.078125,0.0,0.171875,0.0995,16,0.44379475156045395
oracle_minus_conditioned,oracle,conditioned,160,regret,future,em,-0.5302083333333334,-0.6135416666666667,-0.44375000000000003,0.0,16,-2.9773923237993576
oracle_minus_conditioned,oracle,conditioned,160,regret,future,f1,-0.5996373244810744,-0.6678119896596459,-0.5286993904532968,0.0,16,-4.1117557808297205
oracle_minus_conditioned,oracle,conditioned,160,regret,future,judge_correct,-0.6604166666666667,-0.7312500000000001,-0.5833333333333335,0.0,16,-4.283262356749561
oracle_minus_conditioned,oracle,conditioned,160,retained,now,em,-0.13541666666666669,-0.25520833333333337,-0.02604166666666667,0.0214,16,-0.5657523818560181
oracle_minus_conditioned,oracle,conditioned,160,retained,now,f1,-0.08194444444444444,-0.1734375,0.004861111111111108,0.0773,16,-0.43752945975856444
oracle_minus_conditioned,oracle,conditioned,160,retained,now,judge_correct,-0.06770833333333334,-0.140625,0.0,0.0867,16,-0.44309028005873474
oracle_minus_conditioned,oracle,conditioned,160,retained,future,em,0.6146474185536686,0.5203325407231657,0.7047797514985016,0.0,16,3.1941740339362634
oracle_minus_conditioned,oracle,conditioned,160,retained,future,f1,0.604490531789639,0.5336487386621316,0.67144550600689,0.0,16,4.20039526161349
oracle_minus_conditioned,oracle,conditioned,160,retained,future,judge_correct,0.6610233516483517,0.5851533882783884,0.73125,0.0,16,4.321351208804368
oracle_minus_conditioned,oracle,conditioned,160,specialisation_did,now_minus_future,em,-0.6239583333333334,-0.690625,-0.5510416666666668,0.0,16,-4.27577999364465
oracle_minus_conditioned,oracle,conditioned,160,specialisation_did,now_minus_future,f1,-0.6798456578144079,-0.7394447401556777,-0.6171023685515873,0.0,16,-5.2786936878172295
oracle_minus_conditioned,oracle,conditioned,160,specialisation_did,now_minus_future,judge_correct,-0.7385416666666667,-0.7927083333333333,-0.6760416666666667,0.0,16,-5.980762566167066
oracle_minus_generic,oracle,generic,20,utility,now,em,0.171875,0.109375,0.21875,0.0,16,1.4361406616345072
oracle_minus_generic,oracle,generic,20,utility,now,f1,0.09021577380952381,0.05394345238095238,0.126869419642857,0.0,16,1.1686672345486853
oracle_minus_generic,oracle,generic,20,utility,now,judge_correct,0.109375,0.046875,0.171875,0.0005,16,0.8539125638299665
oracle_minus_generic,oracle,generic,20,utility,future,em,0.08854166666666667,0.05104166666666667,0.12395833333333335,0.0,16,1.1370521001811817
oracle_minus_generic,oracle,generic,20,utility,future,f1,0.0703037067099567,0.03158198051948053,0.10884810155122653,0.0002,16,0.8626866487873976
oracle_minus_generic,oracle,generic,20,utility,future,judge_correct,0.07604166666666667,0.04375000000000001,0.11249999999999999,0.0,16,1.0676349023596419
oracle_minus_generic,oracle,generic,20,utility,gap,em,0.08333333333333333,0.02499999999999999,0.14166666666666666,0.0057,16,0.69160416896561
oracle_minus_generic,oracle,generic,20,utility,gap,f1,0.01991206709956711,-0.0209769796176046,0.0589778702200577,0.33,16,0.2370963394996032
