stack_id,stack_label,dataset,future_distribution,metric,policy_family,requested_budget,n_preferences,n_contexts,future_shares,preference_ids,u_now_values,u_future_values,slope_u_now,slope_u_now_lo,slope_u_now_hi,slope_u_future,slope_u_future_lo,slope_u_future_hi,spearman_u_now,spearman_u_future,endpoint_delta_u_now,endpoint_delta_u_now_lo,endpoint_delta_u_now_hi,endpoint_delta_u_future,endpoint_delta_u_future_lo,endpoint_delta_u_future_hi,adjacent_nonincrease_u_now,adjacent_nondecrease_u_future,point_direction_correct,joint_sign_probability,joint_direction_robust,ci_level,n_resamples
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.984375, 1.0, 1.0, 0.984375, 0.0625]","[0.58984375, 0.6422526041666666, 0.6595052083333334, 0.5608723958333333, 0.29947916666666663]",-0.74375,-0.78125,-0.7,-0.26484375000000004,-0.3148437499999999,-0.21457682291666672,-0.5270462766947298,-0.6,-0.921875,-0.96875,-0.859375,-0.29036458333333337,-0.3434244791666667,-0.23763020833333337,0.75,0.5,False,0.0,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[1.0, 1.0, 1.0, 0.96875, 0.21875]","[0.30859375, 0.31705729166666674, 0.3141276041666667, 0.30533854166666663, 0.16634114583333331]",-0.6375,-0.70625,-0.56875,-0.1184895833333334,-0.16432291666666668,-0.0693977864583334,-0.8944271909999159,-0.7,-0.78125,-0.859375,-0.6875,-0.14225260416666669,-0.19206542968750004,-0.08951822916666674,1.0,0.25,False,0.0,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.984375, 0.984375, 1.0, 1.0, 0.109375]","[0.5029296875, 0.4661458333333333, 0.43131510416666674, 0.400390625, 0.240234375]",-0.69375,-0.7501562499999993,-0.61875,-0.2364583333333333,-0.29127929687500004,-0.17772460937500015,-0.10540925533894598,-0.9999999999999999,-0.875,-0.9378906249999983,-0.796875,-0.2626953125,-0.3180338541666666,-0.20638020833333326,0.75,0.0,False,0.0,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,scalar,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.78125, 0.765625, 0.765625, 0.765625, 0.75]","[0.4137369791666667, 0.38444010416666663, 0.4000651041666667, 0.375, 0.3024088541666667]",-0.025,-0.0625,0.0,-0.09283854166666665,-0.14244791666666662,-0.04022786458333343,-0.8944271909999159,-0.8999999999999998,-0.03125,-0.078125,0.0,-0.111328125,-0.17024739583333337,-0.046866861979166785,1.0,0.25,False,0.0002,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.78125, 0.78125, 0.78125, 0.78125, 0.015625]","[0.4589843750000001, 0.4895833333333333, 0.49999999999999994, 0.36653645833333337, 0.3138020833333333]",-0.6125,-0.66875,-0.55625,-0.16536458333333343,-0.2177083333333333,-0.11158854166666676,-0.7071067811865475,-0.6,-0.765625,-0.828125,-0.703125,-0.1451822916666668,-0.19824218749999994,-0.08788248697916679,1.0,0.5,False,0.0,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.75, 0.78125, 0.78125, 0.640625, 0.09375]","[0.0771484375, 0.0693359375, 0.048828125, 0.06315104166666666, 0.09277343750000001]",-0.58125,-0.64375,-0.51875,0.010026041666666674,-0.04349283854166666,0.06914713541666656,-0.6668859288553503,0.09999999999999999,-0.65625,-0.75,-0.5625,0.015625000000000014,-0.04329427083333333,0.07975260416666666,0.75,0.5,True,0.617,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.765625, 0.765625, 0.765625, 0.796875, 0.03125]","[0.33463541666666663, 0.26822916666666663, 0.20084635416666663, 0.15006510416666669, 0.21777343750000003]",-0.575,-0.64375,-0.50625,-0.14075520833333327,-0.22044596354166668,-0.053245442708333444,-0.22360679774997896,-0.7,-0.734375,-0.8125,-0.65625,-0.1168619791666666,-0.19335937499999997,-0.03776041666666663,0.75,0.25,False,0.0018,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,scalar,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8901041666666667, 0.8697916666666666, 0.8802083333333334, 0.8802083333333334, 0.8692708333333333]","[0.4449221543919384, 0.429548905232499, 0.4388345956705332, 0.407508959947494, 0.34622359636720845]",-0.0125,-0.04791666666666661,0.016666666666666698,-0.08777482453378596,-0.1329971035239015,-0.040786009017109666,-0.6668859288553503,-0.8999999999999998,-0.02083333333333337,-0.0625,0.015625,-0.09869855802472993,-0.15611159470412397,-0.03799927986329362,0.75,0.25,False,0.0,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8953125000000001, 0.8979166666666667, 0.8979166666666667, 0.8932291666666666, 0.041666666666666664]","[0.4953979975464351, 0.5389570932539682, 0.5559673652447091, 0.4027558180390211, 0.355548580109127]",-0.6847916666666668,-0.7241666666666665,-0.6427083333333333,-0.16636004403582533,-0.22929995758364896,-0.10097974302173526,-0.6668859288553503,-0.6,-0.8536458333333334,-0.9026171875000001,-0.8020703125000002,-0.1398494174373081,-0.2025156401486969,-0.0752483493792088,0.75,0.5,False,0.0,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8796875, 0.8979166666666667, 0.8979166666666667, 0.8186755952380953, 0.1730139652014652]","[0.12766789688176405, 0.11220712067880036, 0.11090921068948414, 0.10885540241008991, 0.14905702298280424]",-0.5970352564102563,-0.6469360119047619,-0.549621108058608,0.01577061357334797,-0.042428570913678326,0.07632113136068211,-0.6668859288553503,0.0,-0.7066735347985348,-0.774381868131868,-0.640625,0.021389126101040185,-0.0449015158561057,0.08950374366573094,0.75,0.25,True,0.6628,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8901041666666667, 0.8901041666666667, 0.8848958333333333, 0.9057291666666667, 0.07291666666666666]","[0.3966408952737078, 0.2988808283730159, 0.23852603649966933, 0.1905242435515873, 0.2690499441964286]",-0.6475000000000001,-0.7020833333333333,-0.5922916666666668,-0.14541539479039484,-0.22273354490200192,-0.06112068217878768,-0.35909242322980395,-0.7,-0.8171875000000001,-0.8822916666666666,-0.7526041666666666,-0.12759095107727925,-0.20236043840780174,-0.05120751982934607,0.75,0.25,False,0.0,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,scalar,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[1.0, 0.984375, 0.984375, 0.984375, 0.984375]","[0.4560546875, 0.43945312500000006, 0.4547526041666667, 0.41764322916666663, 0.35286458333333337]",-0.0125,-0.0375,0.0,-0.09127604166666667,-0.13802083333333331,-0.04401041666666674,-0.7071067811865475,-0.8999999999999998,-0.015625,-0.046875,0.0,-0.10319010416666663,-0.1640625,-0.04166666666666674,1.0,0.25,False,0.0,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.984375, 1.0, 1.0, 0.984375, 0.0625]","[0.509765625, 0.5621744791666666, 0.5794270833333334, 0.4143880208333333, 0.36393229166666663]",-0.74375,-0.7814062499999993,-0.7,-0.17578125000000003,-0.24297200520833337,-0.10793945312500013,-0.5270462766947298,-0.6,-0.921875,-0.96875,-0.859375,-0.14583333333333337,-0.21323242187500008,-0.07389322916666674,0.75,0.5,False,0.0,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[1.0, 1.0, 1.0, 0.96875, 0.21875]","[0.091796875, 0.09635416666666669, 0.08365885416666667, 0.09244791666666666, 0.14876302083333331]",-0.6375,-0.70625,-0.56875,0.04401041666666664,-0.01615234374999996,0.11081054687499994,-0.8944271909999159,0.49999999999999994,-0.78125,-0.859375,-0.703125,0.056966145833333315,-0.009114583333333315,0.13087565104166643,1.0,0.75,True,0.9172,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.984375, 0.984375, 1.0, 1.0, 0.109375]","[0.38378906250000006, 0.30989583333333326, 0.24576822916666663, 0.201171875, 0.279296875]",-0.69375,-0.7501562499999993,-0.625,-0.12708333333333335,-0.20846679687500003,-0.036458333333333384,-0.10540925533894598,-0.7,-0.875,-0.9378906249999983,-0.796875,-0.10449218750000006,-0.18359375,-0.021150716145833418,0.75,0.25,False,0.0028,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,scalar,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.78125, 0.765625, 0.765625, 0.765625, 0.75]","[0.29622395833333326, 0.2923177083333333, 0.2923177083333333, 0.28124999999999994, 0.2376302083333333]",-0.025,-0.0625,0.0,-0.051302083333333325,-0.08177734374999998,-0.01953124999999998,-0.8944271909999159,-0.9746794344808963,-0.03125,-0.078125,0.0,-0.05859374999999997,-0.09505208333333331,-0.01953125,1.0,0.25,False,0.0004,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.78125, 0.78125, 0.78125, 0.78125, 0.015625]","[0.33203125, 0.3697916666666667, 0.40625000000000006, 0.35026041666666663, 0.3385416666666667]",-0.6125,-0.66875,-0.55625,-0.002604166666666674,-0.047656249999999956,0.04167317708333333,-0.7071067811865475,0.09999999999999999,-0.765625,-0.828125,-0.703125,0.006510416666666685,-0.03841145833333337,0.051432291666666685,1.0,0.5,True,0.4544,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.75, 0.78125, 0.78125, 0.640625, 0.09375]","[0.052734375, 0.06054687499999999, 0.05078125, 0.07161458333333334, 0.09960937499999997]",-0.58125,-0.64375,-0.51875,0.041927083333333316,0.001562500000000005,0.08386067708333325,-0.6668859288553503,0.7,-0.65625,-0.75,-0.5625,0.04687499999999997,0.00390625,0.091796875,0.75,0.75,True,0.977,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.765625, 0.765625, 0.765625, 0.796875, 0.03125]","[0.22395833333333334, 0.20052083333333331, 0.17513020833333337, 0.15169270833333331, 0.21679687499999997]",-0.575,-0.64375,-0.5060937500000022,-0.025260416666666695,-0.08333333333333333,0.03385416666666665,-0.22360679774997896,-0.39999999999999997,-0.734375,-0.8125,-0.65625,-0.00716145833333337,-0.05926106770833331,0.04689127604166643,0.75,0.25,False,0.1928,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,scalar,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8901041666666667, 0.8697916666666666, 0.8802083333333334, 0.8802083333333334, 0.8692708333333333]","[0.32682347545054347, 0.33227489379833125, 0.32740877467439966, 0.31137208656165455, 0.2765854503101745]",-0.0125,-0.04583333333333339,0.016666666666666653,-0.04855154300696585,-0.07638937791511323,-0.019973902376303643,-0.6668859288553503,-0.7,-0.02083333333333337,-0.0625,0.015625,-0.05023802514036896,-0.08740820007177427,-0.01359829343471914,0.75,0.25,False,0.0002,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8953125000000001, 0.8979166666666667, 0.8979166666666667, 0.8932291666666666, 0.041666666666666664]","[0.3673584950928701, 0.419171626984127, 0.4648861193783069, 0.393272052744709, 0.38959418402777773]",-0.6847916666666668,-0.7247968749999999,-0.6441666666666667,0.007428721452158893,-0.039080008135672244,0.05566349131192886,-0.6668859288553503,0.09999999999999999,-0.8536458333333334,-0.903125,-0.8036458333333334,0.022235688934907627,-0.023408138085872505,0.07116920893776359,0.75,0.5,True,0.6298,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8796875, 0.8979166666666667, 0.8979166666666667, 0.8186755952380953, 0.1730139652014652]","[0.10046228185876624, 0.10468767885760073, 0.10663054935515871, 0.12005455482017982, 0.15805948247354495]",-0.5970352564102563,-0.6500612980769229,-0.5505913461538461,0.052224510876854605,0.0057561069030795855,0.09951238234783148,-0.6668859288553503,0.9999999999999999,-0.7066735347985348,-0.7786458333333333,-0.6417696886446886,0.057597200614778715,0.005195434629028395,0.11029370974439337,0.75,1.0,True,0.9836,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8901041666666667, 0.8901041666666667, 0.8848958333333333, 0.9057291666666667, 0.07291666666666666]","[0.2762058976902727, 0.23250868055555557, 0.21801189442791002, 0.19845920138888887, 0.27286551339285714]",-0.6475000000000001,-0.7018802083333333,-0.5910416666666667,-0.016292099104599132,-0.07276009114583337,0.03948368381473852,-0.35909242322980395,-0.39999999999999997,-0.8171875000000001,-0.8822916666666666,-0.7526041666666666,-0.003340384297415566,-0.05591707744295634,0.046304720489290775,0.75,0.25,False,0.2814,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,scalar,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[1.0, 0.984375, 0.984375, 0.984375, 0.984375]","[0.33398437499999994, 0.33984375, 0.33919270833333326, 0.3196614583333333, 0.28385416666666663]",-0.0125,-0.0375,0.0,-0.04817708333333333,-0.07656250000000005,-0.018750000000000044,-0.7071067811865475,-0.7,-0.015625,-0.046875,0.0,-0.050130208333333315,-0.08723958333333334,-0.01302083333333337,1.0,0.25,False,0.0006,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.984375, 1.0, 1.0, 0.984375, 0.0625]","[0.37109375, 0.4446614583333333, 0.4947916666666667, 0.4147135416666667, 0.40755208333333337]",-0.74375,-0.78125,-0.7,0.017187500000000043,-0.03072916666666663,0.06380208333333344,-0.5270462766947298,0.09999999999999999,-0.921875,-0.96875,-0.859375,0.03645833333333337,-0.014322916666666576,0.08528645833333331,0.75,0.5,True,0.7568,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[1.0, 1.0, 1.0, 0.96875, 0.21875]","[0.06640625, 0.09114583333333331, 0.08919270833333333, 0.11458333333333333, 0.16471354166666666]",-0.6375,-0.70625,-0.56875,0.08802083333333333,0.04166666666666667,0.13593750000000002,-0.8944271909999159,0.8999999999999998,-0.78125,-0.875,-0.703125,0.09830729166666666,0.04492187499999997,0.15234375000000003,1.0,0.75,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.984375, 0.984375, 1.0, 1.0, 0.109375]","[0.259765625, 0.24479166666666666, 0.23372395833333334, 0.21484375000000003, 0.29296875]",-0.69375,-0.7625,-0.625,0.014583333333333347,-0.043756510416666575,0.07526041666666664,-0.10540925533894598,0.0,-0.875,-0.953125,-0.796875,0.033203125,-0.02278645833333337,0.08854166666666669,0.75,0.25,True,0.6808,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,scalar,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.78125, 0.765625, 0.765625, 0.765625, 0.75]","[0.1787109375, 0.2001953125, 0.1845703125, 0.1875, 0.1728515625]",-0.025,-0.0625,0.0,-0.009765625,-0.026572265624999956,0.008203125,-0.8944271909999159,-0.3,-0.03125,-0.078125,0.0,-0.005859375,-0.0283203125,0.0166015625,1.0,0.5,False,0.1164,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.78125, 0.78125, 0.78125, 0.78125, 0.015625]","[0.205078125, 0.25, 0.3125, 0.333984375, 0.36328125]",-0.6125,-0.66875,-0.55625,0.16015625,0.111328125,0.20859375,-0.7071067811865475,0.9999999999999999,-0.765625,-0.828125,-0.703125,0.158203125,0.111328125,0.2041015625,1.0,1.0,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.75, 0.78125, 0.78125, 0.640625, 0.09375]","[0.0283203125, 0.0517578125, 0.052734375, 0.080078125, 0.1064453125]",-0.58125,-0.65,-0.51875,0.073828125,0.041015625,0.104296875,-0.6668859288553503,0.9999999999999999,-0.65625,-0.75,-0.5625,0.078125,0.0439453125,0.11037597656249964,0.75,1.0,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.765625, 0.765625, 0.765625, 0.796875, 0.03125]","[0.11328125, 0.1328125, 0.1494140625, 0.1533203125, 0.2158203125]",-0.575,-0.64375,-0.50625,0.090234375,0.05078125,0.1296875,-0.22360679774997896,0.9999999999999999,-0.734375,-0.8125,-0.65625,0.1025390625,0.0673828125,0.13576660156249964,0.75,1.0,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,scalar,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8901041666666667, 0.8697916666666666, 0.8802083333333334, 0.8802083333333334, 0.8692708333333333]","[0.20872479650914857, 0.23500088236416355, 0.21598295367826617, 0.2152352131758152, 0.20694730425314065]",-0.0125,-0.04791666666666661,0.016666666666666698,-0.009328261480145683,-0.02474449739649645,0.006170824165366919,-0.6668859288553503,-0.39999999999999997,-0.02083333333333337,-0.0625,0.015625,-0.0017774922560079287,-0.023764118233112377,0.01992966248703551,0.75,0.25,False,0.0942,False,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,split,160,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8953125000000001, 0.8979166666666667, 0.8979166666666667, 0.8932291666666666, 0.041666666666666664]","[0.23931899263930514, 0.2993861607142857, 0.3738048735119048, 0.3837882874503968, 0.4236397879464286]",-0.6847916666666668,-0.7245885416666664,-0.6447916666666667,0.1812174869401432,0.13742087518601193,0.22547293044412176,-0.6668859288553503,0.9999999999999999,-0.8536458333333334,-0.903125,-0.8041666666666667,0.18432079530712345,0.1419750037560096,0.22689116046171706,0.75,1.0,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,split,40,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8796875, 0.8979166666666667, 0.8979166666666667, 0.8186755952380953, 0.1730139652014652]","[0.07325666683576841, 0.0971682370364011, 0.10235188802083334, 0.13125370723026972, 0.1670619419642857]",-0.5970352564102563,-0.6499464285714285,-0.5511419413919413,0.08867840818036128,0.05224201839826842,0.12305880537106116,-0.6668859288553503,0.9999999999999999,-0.7066735347985348,-0.7775297619047618,-0.643224874084249,0.09380527512851729,0.05251073531774214,0.13165699616139062,0.75,1.0,True,1.0,True,0.95,5000
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,split,80,5,16,"[0.0, 0.25, 0.5, 0.75, 1.0]","[""l0"", ""l0p333"", ""l1"", ""l3"", ""linf""]","[0.8901041666666667, 0.8901041666666667, 0.8848958333333333, 0.9057291666666667, 0.07291666666666666]","[0.1557709001068376, 0.16613653273809523, 0.1974977523561508, 0.2063941592261905, 0.2766810825892857]",-0.6475000000000001,-0.7033333333333334,-0.5910416666666667,0.11283119658119659,0.07633149885054182,0.1483191701961233,-0.35909242322980395,0.9999999999999999,-0.8171875000000001,-0.8823046875,-0.7520703125000001,0.12091018248244809,0.08818262493799603,0.15084682217738854,0.75,1.0,True,1.0,True,0.95,5000
